ciona_savignyi ENSCSAVG00000010864
amphiprion_percula ENSAPEG00000008034
amphiprion_ocellaris ENSAOCG00000006721
acanthochromis_polyacanthus ENSAPOG00000004715
stegastes_partitus ENSSPAG00000005455
gasterosteus_aculeatus ENSGACG00000017344
labrus_bergylta ENSLBEG00000023834
mola_mola ENSMMOG00000021323
cynoglossus_semilaevis ENSCSEG00000017608
kryptolebias_marmoratus ENSKMAG00000010642
fundulus_heteroclitus ENSFHEG00000012528
cyprinodon_variegatus ENSCVAG00000012492
oryzias_latipes_asm223471v1 ENSORLG00020013499
oryzias_latipes_asm223469v1 ENSORLG00015001786
oryzias_latipes_asm223467v1 ENSORLG00000009943
oryzias_melastigma ENSOMEG00000001503
periophthalmus_magnuspinnatus ENSPMGG00000023948
gadus_morhua ENSGMOG00000016571
esox_lucius ENSELUG00000005932
pygocentrus_nattereri ENSPNAG00000017585
astyanax_mexicanus ENSAMXG00000035315
ictalurus_punctatus ENSIPUG00000021487
danio_rerio ENSDARG00000033610
lepisosteus_oculatus ENSLOCG00000002968
petromyzon_marinus ENSPMAG00000002694
eptatretus_burgeri ENSEBUG00000003825
