notechis_scutatus ENSNSUG00000008753
saimiri_boliviensis_boliviensis ENSSBOG00000031732
saimiri_boliviensis_boliviensis ENSSBOG00000012974
aotus_nancymaae ENSANAG00000030565
saimiri_boliviensis_boliviensis ENSSBOG00000020391
saimiri_boliviensis_boliviensis ENSSBOG00000015384
aotus_nancymaae ENSANAG00000002410
nomascus_leucogenys ENSNLEG00000032777
panthera_pardus ENSPPRG00000003063
panthera_tigris_altaica ENSPTIG00000009132
felis_catus ENSFCAG00000044737
ailuropoda_melanoleuca ENSAMEG00000011708
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025962
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024518
rattus_norvegicus ENSRNOG00000052124
ailuropoda_melanoleuca ENSAMEG00000000214
microcebus_murinus ENSMICG00000036165
propithecus_coquereli ENSPCOG00000022601
octodon_degus ENSODEG00000018579
macaca_fascicularis ENSMFAG00000036880
vulpes_vulpes ENSVVUG00000027293
sus_scrofa ENSSSCG00000035904
theropithecus_gelada ENSTGEG00000011551
macaca_mulatta ENSMMUG00000022341
rhinopithecus_roxellana ENSRROG00000033341
otolemur_garnettii ENSOGAG00000014027
octodon_degus ENSODEG00000016465
cavia_porcellus ENSCPOG00000032895
fukomys_damarensis ENSFDAG00000017356
peromyscus_maniculatus_bairdii ENSPEMG00000018401
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001015263
urocitellus_parryii ENSUPAG00010009198
oryctolagus_cuniculus ENSOCUG00000007825
myotis_lucifugus ENSMLUG00000004666
macaca_fascicularis ENSMFAG00000003424
macaca_mulatta ENSMMUG00000029237
papio_anubis ENSPANG00000026035
rhinopithecus_bieti ENSRBIG00000029545
nomascus_leucogenys ENSNLEG00000013068
colobus_angolensis_palliatus ENSCANG00000042893
aotus_nancymaae ENSANAG00000011241
prolemur_simus ENSPSMG00000010946
rattus_norvegicus ENSRNOG00000049097
rattus_norvegicus ENSRNOG00000031244
microtus_ochrogaster ENSMOCG00000015233
cricetulus_griseus_crigri-picr ENSCGRG00015011176
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001003542
microtus_ochrogaster ENSMOCG00000001433
meriones_unguiculatus ENSMUGG00000003934
jaculus_jaculus ENSJJAG00000021747
ictidomys_tridecemlineatus ENSSTOG00000003671
marmota_marmota_marmota ENSMMMG00000013289
equus_caballus ENSECAG00000008548
pteropus_vampyrus ENSPVAG00000017045
canis_lupus_familiaris ENSCAFG00000017680
dasypus_novemcinctus ENSDNOG00000024424
nomascus_leucogenys ENSNLEG00000031459
saimiri_boliviensis_boliviensis ENSSBOG00000020013
carlito_syrichta ENSTSYG00000031575
papio_anubis ENSPANG00000034951
mandrillus_leucophaeus ENSMLEG00000039621
cricetulus_griseus_crigri_1.0 ENSCGRG00000016182
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001015787
tursiops_truncatus ENSTTRG00000007645
capra_hircus ENSCHIG00000017505
felis_catus ENSFCAG00000032585
propithecus_coquereli ENSPCOG00000020601
carlito_syrichta ENSTSYG00000036208
panthera_pardus ENSPPRG00000016936
panthera_pardus ENSPPRG00000011747
mustela_putorius_furo ENSMPUG00000003503
ailuropoda_melanoleuca ENSAMEG00000002385
ailuropoda_melanoleuca ENSAMEG00000012937
canis_lupus_familiaris ENSCAFG00000016637
dasypus_novemcinctus ENSDNOG00000030677
dasypus_novemcinctus ENSDNOG00000031189
macaca_fascicularis ENSMFAG00000004864
macaca_nemestrina ENSMNEG00000032512
loxodonta_africana ENSLAFG00000028418
theropithecus_gelada ENSTGEG00000010865
saimiri_boliviensis_boliviensis ENSSBOG00000020872
otolemur_garnettii ENSOGAG00000001254
cricetulus_griseus_crigri_1.0 ENSCGRG00000014544
cricetulus_griseus_crigri-picr ENSCGRG00015020616
vulpes_vulpes ENSVVUG00000019034
canis_lupus_dingo ENSCAFG00020000116
canis_lupus_dingo ENSCAFG00020001122
bison_bison_bison ENSBBBG00000007915
bos_mutus ENSBMUG00000015982
theropithecus_gelada ENSTGEG00000022720
chlorocebus_sabaeus ENSCSAG00000013484
saimiri_boliviensis_boliviensis ENSSBOG00000022131
spermophilus_dauricus ENSSDAG00000013265
peromyscus_maniculatus_bairdii ENSPEMG00000021679
rhinopithecus_roxellana ENSRROG00000030325
macaca_mulatta ENSMMUG00000029940
cebus_capucinus_imitator ENSCCAG00000023111
microtus_ochrogaster ENSMOCG00000011476
cricetulus_griseus_crigri-picr ENSCGRG00015014493
sus_scrofa ENSSSCG00000034352
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000098640
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025440
chinchilla_lanigera ENSCLAG00000012777
spermophilus_dauricus ENSSDAG00000010111
spermophilus_dauricus ENSSDAG00000010118
ictidomys_tridecemlineatus ENSSTOG00000032875
ursus_maritimus ENSUMAG00000011923
panthera_pardus ENSPPRG00000023407
theropithecus_gelada ENSTGEG00000026246
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0024784
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001021383
urocitellus_parryii ENSUPAG00010005289
chinchilla_lanigera ENSCLAG00000006800
octodon_degus ENSODEG00000020390
castor_canadensis ENSCCNG00000018557
ochotona_princeps ENSOPRG00000005726
piliocolobus_tephrosceles ENSPTEG00000031017
colobus_angolensis_palliatus ENSCANG00000037551
cercocebus_atys ENSCATG00000037203
homo_sapiens ENSG00000148303
mandrillus_leucophaeus ENSMLEG00000031803
papio_anubis ENSPANG00000005927
piliocolobus_tephrosceles ENSPTEG00000032200
nomascus_leucogenys ENSNLEG00000029687
cebus_capucinus_imitator ENSCCAG00000034893
callithrix_jacchus ENSCJAG00000044832
cebus_capucinus_imitator ENSCCAG00000013675
carlito_syrichta ENSTSYG00000036235
microtus_ochrogaster ENSMOCG00000009452
cricetulus_griseus_crigri_1.0 ENSCGRG00000009897
mus_spicilegus ENSMSIG00000031943
equus_caballus ENSECAG00000006930
erinaceus_europaeus ENSEEUG00000000203
equus_caballus ENSECAG00000040014
cricetulus_griseus_crigri_1.0 ENSCGRG00000010554
cricetulus_griseus_crigri-picr ENSCGRG00015024248
tupaia_belangeri ENSTBEG00000008595
macaca_fascicularis ENSMFAG00000013376
macaca_mulatta ENSMMUG00000048618
macaca_nemestrina ENSMNEG00000039240
cercocebus_atys ENSCATG00000043420
mandrillus_leucophaeus ENSMLEG00000017424
macaca_mulatta ENSMMUG00000041625
theropithecus_gelada ENSTGEG00000020300
theropithecus_gelada ENSTGEG00000005087
mandrillus_leucophaeus ENSMLEG00000025192
cercocebus_atys ENSCATG00000034351
piliocolobus_tephrosceles ENSPTEG00000027957
gorilla_gorilla ENSGGOG00000014442
pongo_abelii ENSPPYG00000019730
pan_paniscus ENSPPAG00000018940
microcebus_murinus ENSMICG00000044890
rattus_norvegicus ENSRNOG00000047737
rattus_norvegicus ENSRNOG00000033843
microtus_ochrogaster ENSMOCG00000022588
spermophilus_dauricus ENSSDAG00000010442
microtus_ochrogaster ENSMOCG00000006975
rattus_norvegicus ENSRNOG00000050257
oryctolagus_cuniculus ENSOCUG00000025946
propithecus_coquereli ENSPCOG00000026746
mus_spicilegus ENSMSIG00000021138
marmota_marmota_marmota ENSMMMG00000020367
chlorocebus_sabaeus ENSCSAG00000001220
rhinopithecus_roxellana ENSRROG00000025342
pan_troglodytes ENSPTRG00000048979
pan_paniscus ENSPPAG00000031189
nomascus_leucogenys ENSNLEG00000035613
mandrillus_leucophaeus ENSMLEG00000036838
callithrix_jacchus ENSCJAG00000042398
ursus_americanus ENSUAMG00000014629
ursus_maritimus ENSUMAG00000023129
equus_asinus_asinus ENSEASG00005009897
colobus_angolensis_palliatus ENSCANG00000032848
mandrillus_leucophaeus ENSMLEG00000043588
callithrix_jacchus ENSCJAG00000043973
peromyscus_maniculatus_bairdii ENSPEMG00000028199
rhinopithecus_roxellana ENSRROG00000041132
papio_anubis ENSPANG00000032086
cebus_capucinus_imitator ENSCCAG00000021097
mus_spicilegus ENSMSIG00000017216
peromyscus_maniculatus_bairdii ENSPEMG00000027404
vulpes_vulpes ENSVVUG00000023598
bos_mutus ENSBMUG00000008533
cricetulus_griseus_crigri_1.0 ENSCGRG00000019682
octodon_degus ENSODEG00000004646
carlito_syrichta ENSTSYG00000026187
colobus_angolensis_palliatus ENSCANG00000028354
macaca_mulatta ENSMMUG00000032487
saimiri_boliviensis_boliviensis ENSSBOG00000023117
gorilla_gorilla ENSGGOG00000038673
carlito_syrichta ENSTSYG00000035495
canis_lupus_familiaris ENSCAFG00000013130
mustela_putorius_furo ENSMPUG00000004561
panthera_pardus ENSPPRG00000002150
sus_scrofa ENSSSCG00000037033
echinops_telfairi ENSETEG00000008941
cebus_capucinus_imitator ENSCCAG00000026543
rhinopithecus_bieti ENSRBIG00000038722
rhinopithecus_bieti ENSRBIG00000043748
macaca_nemestrina ENSMNEG00000044180
macaca_mulatta ENSMMUG00000031489
pan_paniscus ENSPPAG00000040924
pan_troglodytes ENSPTRG00000050173
octodon_degus ENSODEG00000001246
spermophilus_dauricus ENSSDAG00000006582
peromyscus_maniculatus_bairdii ENSPEMG00000026137
nannospalax_galili ENSNGAG00000020002
aotus_nancymaae ENSANAG00000026952
aotus_nancymaae ENSANAG00000026212
cebus_capucinus_imitator ENSCCAG00000035979
aotus_nancymaae ENSANAG00000033130
aotus_nancymaae ENSANAG00000024441
saimiri_boliviensis_boliviensis ENSSBOG00000018437
macaca_nemestrina ENSMNEG00000020751
macaca_mulatta ENSMMUG00000030679
macaca_nemestrina ENSMNEG00000039989
macaca_fascicularis ENSMFAG00000040162
mandrillus_leucophaeus ENSMLEG00000044018
papio_anubis ENSPANG00000029476
colobus_angolensis_palliatus ENSCANG00000042559
colobus_angolensis_palliatus ENSCANG00000029039
microcebus_murinus ENSMICG00000012707
cricetulus_griseus_crigri-picr ENSCGRG00015023949
mesocricetus_auratus ENSMAUG00000000693
marmota_marmota_marmota ENSMMMG00000012514
cricetulus_griseus_crigri-picr ENSCGRG00015020224
cavia_aperea ENSCAPG00000017871
cercocebus_atys ENSCATG00000028328
cercocebus_atys ENSCATG00000041681
rhinopithecus_roxellana ENSRROG00000015827
gorilla_gorilla ENSGGOG00000038094
macaca_fascicularis ENSMFAG00000000351
nomascus_leucogenys ENSNLEG00000030602
macaca_fascicularis ENSMFAG00000001887
rhinopithecus_bieti ENSRBIG00000032826
rhinopithecus_roxellana ENSRROG00000032758
mus_spicilegus ENSMSIG00000026450
mus_spicilegus ENSMSIG00000012458
mus_spicilegus ENSMSIG00000017829
mus_spicilegus ENSMSIG00000004766
spermophilus_dauricus ENSSDAG00000022657
macaca_mulatta ENSMMUG00000044393
cricetulus_griseus_crigri_1.0 ENSCGRG00000002705
mesocricetus_auratus ENSMAUG00000018500
vulpes_vulpes ENSVVUG00000007663
canis_lupus_dingo ENSCAFG00020004213
macaca_mulatta ENSMMUG00000048515
macaca_fascicularis ENSMFAG00000039899
piliocolobus_tephrosceles ENSPTEG00000032681
macaca_mulatta ENSMMUG00000040838
macaca_fascicularis ENSMFAG00000002825
piliocolobus_tephrosceles ENSPTEG00000016624
rhinopithecus_roxellana ENSRROG00000003479
phascolarctos_cinereus ENSPCIG00000032826
phascolarctos_cinereus ENSPCIG00000035249
phascolarctos_cinereus ENSPCIG00000017361
sarcophilus_harrisii ENSSHAG00000004337
monodelphis_domestica ENSMODG00000012754
xenopus_tropicalis ENSXETG00000005009
scleropages_formosus ENSSFOG00015016708
paramormyrops_kingsleyae ENSPKIG00000025056
paramormyrops_kingsleyae ENSPKIG00000020710
haplochromis_burtoni ENSHBUG00000008785
pundamilia_nyererei ENSPNYG00000003411
astatotilapia_calliptera ENSACLG00000027812
maylandia_zebra ENSMZEG00005003233
neolamprologus_brichardi ENSNBRG00000007869
oreochromis_niloticus ENSONIG00000011286
amphilophus_citrinellus ENSACIG00000001793
takifugu_rubripes ENSTRUG00000018399
scophthalmus_maximus ENSSMAG00000009881
scophthalmus_maximus ENSSMAG00000009910
cynoglossus_semilaevis ENSCSEG00000015141
seriola_dumerili ENSSDUG00000007967
seriola_lalandi_dorsalis ENSSLDG00000015058
amphiprion_percula ENSAPEG00000022489
amphiprion_ocellaris ENSAOCG00000015778
acanthochromis_polyacanthus ENSAPOG00000020989
stegastes_partitus ENSSPAG00000005958
poecilia_formosa ENSPFOG00000007707
poecilia_formosa ENSPFOG00000015861
poecilia_mexicana ENSPMEG00000009316
poecilia_mexicana ENSPMEG00000009956
poecilia_latipinna ENSPLAG00000021922
poecilia_reticulata ENSPREG00000021928
xiphophorus_maculatus ENSXMAG00000021562
xiphophorus_couchianus ENSXCOG00000001039
gambusia_affinis ENSGAFG00000013635
cyprinodon_variegatus ENSCVAG00000015763
fundulus_heteroclitus ENSFHEG00000002248
kryptolebias_marmoratus ENSKMAG00000009779
oryzias_latipes_asm223467v1 ENSORLG00000028414
oryzias_latipes_asm223471v1 ENSORLG00020009417
oryzias_latipes_asm223469v1 ENSORLG00015016351
oryzias_melastigma ENSOMEG00000011848
gasterosteus_aculeatus ENSGACG00000015957
mola_mola ENSMMOG00000004605
labrus_bergylta ENSLBEG00000024398
mastacembelus_armatus ENSMAMG00000018289
monopterus_albus ENSMALG00000012207
anabas_testudineus ENSATEG00000012547
periophthalmus_magnuspinnatus ENSPMGG00000004808
hippocampus_comes ENSHCOG00000001650
gadus_morhua ENSGMOG00000015928
lepisosteus_oculatus ENSLOCG00000000538
ciona_intestinalis ENSCING00000009395
ciona_savignyi ENSCSAVG00000008369
