mola_mola ENSMMOG00000019364
apteryx_owenii ENSAOWG00000005542
dromaius_novaehollandiae ENSDNVG00000008034
nothoprocta_perdicaria ENSNPEG00000007704
crocodylus_porosus ENSCPRG00005008931
gopherus_agassizii ENSGAGG00000024836
chelonoidis_abingdonii ENSCABG00000004840
chrysemys_picta_bellii ENSCPBG00000020627
pelodiscus_sinensis ENSPSIG00000005858
anolis_carolinensis ENSACAG00000028030
anolis_carolinensis ENSACAG00000009955
pogona_vitticeps ENSPVIG00000018339
notechis_scutatus ENSNSUG00000003164
salvator_merianae ENSSMRG00000021494
sphenodon_punctatus ENSSPUG00000001460
phascolarctos_cinereus ENSPCIG00000018183
notamacropus_eugenii ENSMEUG00000014499
sarcophilus_harrisii ENSSHAG00000005543
monodelphis_domestica ENSMODG00000001897
pan_paniscus ENSPPAG00000031359
pan_troglodytes ENSPTRG00000034198
homo_sapiens ENSG00000214814
gorilla_gorilla ENSGGOG00000011502
pongo_abelii ENSPPYG00000018861
nomascus_leucogenys ENSNLEG00000005422
papio_anubis ENSPANG00000024156
theropithecus_gelada ENSTGEG00000009658
cercocebus_atys ENSCATG00000035414
mandrillus_leucophaeus ENSMLEG00000028810
macaca_fascicularis ENSMFAG00000022397
macaca_nemestrina ENSMNEG00000027977
macaca_mulatta ENSMMUG00000016375
chlorocebus_sabaeus ENSCSAG00000010361
piliocolobus_tephrosceles ENSPTEG00000032016
colobus_angolensis_palliatus ENSCANG00000035208
rhinopithecus_bieti ENSRBIG00000030458
rhinopithecus_roxellana ENSRROG00000041223
cebus_capucinus_imitator ENSCCAG00000034753
callithrix_jacchus ENSCJAG00000000760
aotus_nancymaae ENSANAG00000025928
saimiri_boliviensis_boliviensis ENSSBOG00000033386
carlito_syrichta ENSTSYG00000008488
prolemur_simus ENSPSMG00000021956
microcebus_murinus ENSMICG00000042130
propithecus_coquereli ENSPCOG00000018717
otolemur_garnettii ENSOGAG00000028552
chinchilla_lanigera ENSCLAG00000000462
octodon_degus ENSODEG00000003626
cavia_porcellus ENSCPOG00000000060
cavia_aperea ENSCAPG00000007663
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000005537
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100005751
fukomys_damarensis ENSFDAG00000017060
spermophilus_dauricus ENSSDAG00000020402
urocitellus_parryii ENSUPAG00010008962
ictidomys_tridecemlineatus ENSSTOG00000020953
marmota_marmota_marmota ENSMMMG00000001651
castor_canadensis ENSCCNG00000029925
dipodomys_ordii ENSDORG00000012155
mus_spicilegus ENSMSIG00000015431
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020714
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000037106
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019817
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0019827
rattus_norvegicus ENSRNOG00000025300
meriones_unguiculatus ENSMUGG00000018872
cricetulus_griseus_crigri-picr ENSCGRG00015006718
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001002296
mesocricetus_auratus ENSMAUG00000016963
microtus_ochrogaster ENSMOCG00000020287
peromyscus_maniculatus_bairdii ENSPEMG00000022117
nannospalax_galili ENSNGAG00000012037
jaculus_jaculus ENSJJAG00000024097
oryctolagus_cuniculus ENSOCUG00000026113
ochotona_princeps ENSOPRG00000019207
capra_hircus ENSCHIG00000019075
ovis_aries ENSOARG00000009412
bos_mutus ENSBMUG00000010251
bos_taurus ENSBTAG00000013537
bison_bison_bison ENSBBBG00000019703
tursiops_truncatus ENSTTRG00000005513
sus_scrofa ENSSSCG00000033333
vicugna_pacos ENSVPAG00000010047
equus_asinus_asinus ENSEASG00005022452
equus_caballus ENSECAG00000019298
myotis_lucifugus ENSMLUG00000006536
pteropus_vampyrus ENSPVAG00000001358
ursus_maritimus ENSUMAG00000022268
ursus_americanus ENSUAMG00000021682
ailuropoda_melanoleuca ENSAMEG00000011316
neovison_vison ENSNVIG00000001848
mustela_putorius_furo ENSMPUG00000001190
canis_lupus_familiaris ENSCAFG00000001037
canis_lupus_dingo ENSCAFG00020006418
vulpes_vulpes ENSVVUG00000016409
panthera_pardus ENSPPRG00000024418
panthera_tigris_altaica ENSPTIG00000014184
felis_catus ENSFCAG00000018500
dasypus_novemcinctus ENSDNOG00000024981
choloepus_hoffmanni ENSCHOG00000008371
loxodonta_africana ENSLAFG00000016920
procavia_capensis ENSPCAG00000008209
ornithorhynchus_anatinus ENSOANG00000031712
ornithorhynchus_anatinus ENSOANG00000014086
xenopus_tropicalis ENSXETG00000023247
latimeria_chalumnae ENSLACG00000011449
