gallus_gallus ENSGALG00000010211
pongo_abelii ENSPPYG00000005980
nomascus_leucogenys ENSNLEG00000016181
macaca_mulatta ENSMMUG00000012684
macaca_fascicularis ENSMFAG00000039673
macaca_nemestrina ENSMNEG00000030097
cercocebus_atys ENSCATG00000020482
theropithecus_gelada ENSTGEG00000023899
papio_anubis ENSPANG00000000641
chlorocebus_sabaeus ENSCSAG00000012592
mandrillus_leucophaeus ENSMLEG00000041110
rhinopithecus_bieti ENSRBIG00000034701
rhinopithecus_roxellana ENSRROG00000035589
colobus_angolensis_palliatus ENSCANG00000040581
piliocolobus_tephrosceles ENSPTEG00000027856
cebus_capucinus_imitator ENSCCAG00000033515
saimiri_boliviensis_boliviensis ENSSBOG00000023484
callithrix_jacchus ENSCJAG00000020412
aotus_nancymaae ENSANAG00000027801
carlito_syrichta ENSTSYG00000012712
microcebus_murinus ENSMICG00000008467
propithecus_coquereli ENSPCOG00000023367
prolemur_simus ENSPSMG00000017740
otolemur_garnettii ENSOGAG00000003006
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000021238
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018789
mus_spicilegus ENSMSIG00000003829
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017944
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0029703
rattus_norvegicus ENSRNOG00000011419
meriones_unguiculatus ENSMUGG00000014901
cricetulus_griseus_crigri-picr ENSCGRG00015000044
cricetulus_griseus_crigri_1.0 ENSCGRG00000016703
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001024154
mesocricetus_auratus ENSMAUG00000016891
microtus_ochrogaster ENSMOCG00000018307
peromyscus_maniculatus_bairdii ENSPEMG00000021209
nannospalax_galili ENSNGAG00000000245
jaculus_jaculus ENSJJAG00000005519
castor_canadensis ENSCCNG00000001109
dipodomys_ordii ENSDORG00000005224
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000008121
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100015368
fukomys_damarensis ENSFDAG00000019286
chinchilla_lanigera ENSCLAG00000003304
octodon_degus ENSODEG00000015807
cavia_porcellus ENSCPOG00000000015
cavia_aperea ENSCAPG00000009519
urocitellus_parryii ENSUPAG00010014582
ictidomys_tridecemlineatus ENSSTOG00000028534
spermophilus_dauricus ENSSDAG00000019370
marmota_marmota_marmota ENSMMMG00000016229
oryctolagus_cuniculus ENSOCUG00000025121
ochotona_princeps ENSOPRG00000004594
ornithorhynchus_anatinus ENSOANG00000022485
xenopus_tropicalis ENSXETG00000013304
latimeria_chalumnae ENSLACG00000018413
gasterosteus_aculeatus ENSGACG00000012603
periophthalmus_magnuspinnatus ENSPMGG00000008029
fundulus_heteroclitus ENSFHEG00000019203
cyprinodon_variegatus ENSCVAG00000000404
poecilia_latipinna ENSPLAG00000003169
poecilia_mexicana ENSPMEG00000001751
poecilia_formosa ENSPFOG00000024339
poecilia_reticulata ENSPREG00000015698
xiphophorus_couchianus ENSXCOG00000007480
xiphophorus_maculatus ENSXMAG00000008426
gambusia_affinis ENSGAFG00000008282
kryptolebias_marmoratus ENSKMAG00000000479
oryzias_latipes_asm223471v1 ENSORLG00020001749
oryzias_latipes_asm223469v1 ENSORLG00015016296
oryzias_latipes_asm223467v1 ENSORLG00000009431
oryzias_melastigma ENSOMEG00000019265
monopterus_albus ENSMALG00000017537
neolamprologus_brichardi ENSNBRG00000008790
periophthalmus_magnuspinnatus ENSPMGG00000007982
monopterus_albus ENSMALG00000015993
cynoglossus_semilaevis ENSCSEG00000002043
maylandia_zebra ENSMZEG00005011125
pundamilia_nyererei ENSPNYG00000001576
haplochromis_burtoni ENSHBUG00000017533
astatotilapia_calliptera ENSACLG00000026693
neolamprologus_brichardi ENSNBRG00000021179
oreochromis_niloticus ENSONIG00000000884
amphilophus_citrinellus ENSACIG00000004081
takifugu_rubripes ENSTRUG00000010680
tetraodon_nigroviridis ENSTNIG00000010741
mola_mola ENSMMOG00000004670
hippocampus_comes ENSHCOG00000013682
seriola_dumerili ENSSDUG00000008993
seriola_lalandi_dorsalis ENSSLDG00000001547
scophthalmus_maximus ENSSMAG00000006555
amphiprion_ocellaris ENSAOCG00000006730
amphiprion_percula ENSAPEG00000018107
acanthochromis_polyacanthus ENSAPOG00000000793
stegastes_partitus ENSSPAG00000000686
anabas_testudineus ENSATEG00000018955
mastacembelus_armatus ENSMAMG00000012808
labrus_bergylta ENSLBEG00000025078
gadus_morhua ENSGMOG00000011818
esox_lucius ENSELUG00000012351
pygocentrus_nattereri ENSPNAG00000016460
ictalurus_punctatus ENSIPUG00000024025
danio_rerio ENSDARG00000053485
takifugu_rubripes ENSTRUG00000018226
tetraodon_nigroviridis ENSTNIG00000017391
labrus_bergylta ENSLBEG00000001419
hippocampus_comes ENSHCOG00000003157
periophthalmus_magnuspinnatus ENSPMGG00000011539
pundamilia_nyererei ENSPNYG00000023134
haplochromis_burtoni ENSHBUG00000000587
maylandia_zebra ENSMZEG00005020704
neolamprologus_brichardi ENSNBRG00000004802
oreochromis_niloticus ENSONIG00000020167
amphilophus_citrinellus ENSACIG00000007314
oryzias_latipes_asm223467v1 ENSORLG00000016309
oryzias_latipes_asm223469v1 ENSORLG00015006552
oryzias_latipes_asm223471v1 ENSORLG00020007052
oryzias_melastigma ENSOMEG00000021782
seriola_lalandi_dorsalis ENSSLDG00000020185
seriola_dumerili ENSSDUG00000002734
scophthalmus_maximus ENSSMAG00000003892
mastacembelus_armatus ENSMAMG00000004766
anabas_testudineus ENSATEG00000000475
mola_mola ENSMMOG00000001006
amphiprion_percula ENSAPEG00000024476
amphiprion_ocellaris ENSAOCG00000008253
acanthochromis_polyacanthus ENSAPOG00000002521
stegastes_partitus ENSSPAG00000010017
poecilia_latipinna ENSPLAG00000018231
poecilia_formosa ENSPFOG00000015852
poecilia_mexicana ENSPMEG00000003697
poecilia_reticulata ENSPREG00000010333
xiphophorus_maculatus ENSXMAG00000015095
xiphophorus_couchianus ENSXCOG00000009644
gambusia_affinis ENSGAFG00000016270
fundulus_heteroclitus ENSFHEG00000016985
cyprinodon_variegatus ENSCVAG00000022872
gadus_morhua ENSGMOG00000015809
kryptolebias_marmoratus ENSKMAG00000003458
esox_lucius ENSELUG00000007951
paramormyrops_kingsleyae ENSPKIG00000002153
scleropages_formosus ENSSFOG00015016748
lepisosteus_oculatus ENSLOCG00000010934
petromyzon_marinus ENSPMAG00000000056
eptatretus_burgeri ENSEBUG00000006716
ciona_savignyi ENSCSAVG00000005788
ciona_intestinalis ENSCING00000005778
drosophila_melanogaster FBgn0023537
caenorhabditis_elegans_strain_n2 WBGene00000114
