ciona_savignyi ENSCSAVG00000003700
erinaceus_europaeus ENSEEUG00000002715
carlito_syrichta ENSTSYG00000001552
pteropus_vampyrus ENSPVAG00000008155
myotis_lucifugus ENSMLUG00000009791
capra_hircus ENSCHIG00000003358
ovis_aries ENSOARG00000002588
bos_mutus ENSBMUG00000009471
bos_taurus ENSBTAG00000012067
bison_bison_bison ENSBBBG00000005427
tursiops_truncatus ENSTTRG00000005330
sus_scrofa ENSSSCG00000021072
vicugna_pacos ENSVPAG00000000844
equus_caballus ENSECAG00000002267
equus_asinus_asinus ENSEASG00005016455
ursus_maritimus ENSUMAG00000002362
ursus_americanus ENSUAMG00000011526
ailuropoda_melanoleuca ENSAMEG00000012534
neovison_vison ENSNVIG00000000422
mustela_putorius_furo ENSMPUG00000000970
canis_lupus_familiaris ENSCAFG00000017660
canis_lupus_dingo ENSCAFG00020010774
vulpes_vulpes ENSVVUG00000027828
panthera_pardus ENSPPRG00000000539
panthera_tigris_altaica ENSPTIG00000021849
felis_catus ENSFCAG00000010674
loxodonta_africana ENSLAFG00000002464
procavia_capensis ENSPCAG00000009837
echinops_telfairi ENSETEG00000011519
dasypus_novemcinctus ENSDNOG00000035305
dasypus_novemcinctus ENSDNOG00000014995
choloepus_hoffmanni ENSCHOG00000013913
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022424
phascolarctos_cinereus ENSPCIG00000019029
notamacropus_eugenii ENSMEUG00000009791
sarcophilus_harrisii ENSSHAG00000016721
monodelphis_domestica ENSMODG00000025166
ornithorhynchus_anatinus ENSOANG00000021769
ornithorhynchus_anatinus ENSOANG00000014691
ornithorhynchus_anatinus ENSOANG00000030569
ornithorhynchus_anatinus ENSOANG00000030283
xenopus_tropicalis ENSXETG00000032699
scleropages_formosus ENSSFOG00015004976
paramormyrops_kingsleyae ENSPKIG00000018856
scophthalmus_maximus ENSSMAG00000010568
cynoglossus_semilaevis ENSCSEG00000014141
seriola_dumerili ENSSDUG00000014748
seriola_lalandi_dorsalis ENSSLDG00000001724
mastacembelus_armatus ENSMAMG00000013379
monopterus_albus ENSMALG00000011377
anabas_testudineus ENSATEG00000005784
takifugu_rubripes ENSTRUG00000011643
tetraodon_nigroviridis ENSTNIG00000015399
mola_mola ENSMMOG00000018145
labrus_bergylta ENSLBEG00000015230
gasterosteus_aculeatus ENSGACG00000009739
hippocampus_comes ENSHCOG00000015591
amphiprion_percula ENSAPEG00000020926
amphiprion_ocellaris ENSAOCG00000021895
acanthochromis_polyacanthus ENSAPOG00000011765
stegastes_partitus ENSSPAG00000016840
maylandia_zebra ENSMZEG00005016994
astatotilapia_calliptera ENSACLG00000002449
pundamilia_nyererei ENSPNYG00000018478
haplochromis_burtoni ENSHBUG00000010599
neolamprologus_brichardi ENSNBRG00000004422
oreochromis_niloticus ENSONIG00000013677
amphilophus_citrinellus ENSACIG00000020548
xiphophorus_couchianus ENSXCOG00000016888
gambusia_affinis ENSGAFG00000012073
gambusia_affinis ENSGAFG00000012090
xiphophorus_maculatus ENSXMAG00000027898
poecilia_mexicana ENSPMEG00000007663
poecilia_latipinna ENSPLAG00000003069
poecilia_formosa ENSPFOG00000016724
poecilia_reticulata ENSPREG00000002187
cyprinodon_variegatus ENSCVAG00000011993
fundulus_heteroclitus ENSFHEG00000011035
kryptolebias_marmoratus ENSKMAG00000013359
oryzias_latipes_asm223471v1 ENSORLG00020011584
oryzias_latipes_asm223467v1 ENSORLG00000008624
oryzias_latipes_asm223469v1 ENSORLG00015001128
oryzias_melastigma ENSOMEG00000004548
periophthalmus_magnuspinnatus ENSPMGG00000021811
gadus_morhua ENSGMOG00000011318
esox_lucius ENSELUG00000011327
pygocentrus_nattereri ENSPNAG00000004805
astyanax_mexicanus ENSAMXG00000002382
ictalurus_punctatus ENSIPUG00000007541
danio_rerio ENSDARG00000059846
lepisosteus_oculatus ENSLOCG00000006481
eptatretus_burgeri ENSEBUG00000004691
eptatretus_burgeri ENSEBUG00000012244
petromyzon_marinus ENSPMAG00000002209
drosophila_melanogaster FBgn0038651
caenorhabditis_elegans_strain_n2 WBGene00016968
