mola_mola ENSMMOG00000004089
loxodonta_africana ENSLAFG00000025897
procavia_capensis ENSPCAG00000016019
echinops_telfairi ENSETEG00000017290
dasypus_novemcinctus ENSDNOG00000024607
choloepus_hoffmanni ENSCHOG00000010082
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001011761
cricetulus_griseus_crigri_1.0 ENSCGRG00000001978
cricetulus_griseus_crigri-picr ENSCGRG00015006999
mesocricetus_auratus ENSMAUG00000018771
microtus_ochrogaster ENSMOCG00000000833
peromyscus_maniculatus_bairdii ENSPEMG00000022444
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022909
mus_spicilegus ENSMSIG00000022328
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000024293
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021993
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0018730
rattus_norvegicus ENSRNOG00000014031
meriones_unguiculatus ENSMUGG00000013889
meriones_unguiculatus ENSMUGG00000013797
nannospalax_galili ENSNGAG00000000995
urocitellus_parryii ENSUPAG00010010268
spermophilus_dauricus ENSSDAG00000016227
marmota_marmota_marmota ENSMMMG00000010226
ictidomys_tridecemlineatus ENSSTOG00000004243
castor_canadensis ENSCCNG00000011188
dipodomys_ordii ENSDORG00000025246
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100004382
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000011303
fukomys_damarensis ENSFDAG00000009702
cavia_aperea ENSCAPG00000009147
cavia_porcellus ENSCPOG00000002728
octodon_degus ENSODEG00000004902
chinchilla_lanigera ENSCLAG00000007066
oryctolagus_cuniculus ENSOCUG00000009587
ochotona_princeps ENSOPRG00000010709
pan_paniscus ENSPPAG00000034089
pan_troglodytes ENSPTRG00000009908
homo_sapiens ENSG00000141446
gorilla_gorilla ENSGGOG00000001312
pongo_abelii ENSPPYG00000009055
nomascus_leucogenys ENSNLEG00000006826
rhinopithecus_roxellana ENSRROG00000040872
rhinopithecus_bieti ENSRBIG00000038379
colobus_angolensis_palliatus ENSCANG00000020451
piliocolobus_tephrosceles ENSPTEG00000035330
cercocebus_atys ENSCATG00000030504
mandrillus_leucophaeus ENSMLEG00000034894
papio_anubis ENSPANG00000012867
macaca_fascicularis ENSMFAG00000037398
macaca_mulatta ENSMMUG00000012987
macaca_nemestrina ENSMNEG00000038858
chlorocebus_sabaeus ENSCSAG00000017651
theropithecus_gelada ENSTGEG00000015475
saimiri_boliviensis_boliviensis ENSSBOG00000028562
cebus_capucinus_imitator ENSCCAG00000034500
callithrix_jacchus ENSCJAG00000020517
aotus_nancymaae ENSANAG00000035894
carlito_syrichta ENSTSYG00000036060
propithecus_coquereli ENSPCOG00000009253
prolemur_simus ENSPSMG00000023801
microcebus_murinus ENSMICG00000008993
otolemur_garnettii ENSOGAG00000007829
otolemur_garnettii ENSOGAG00000032382
tupaia_belangeri ENSTBEG00000013707
myotis_lucifugus ENSMLUG00000009110
pteropus_vampyrus ENSPVAG00000005514
sorex_araneus ENSSARG00000001812
erinaceus_europaeus ENSEEUG00000004456
vicugna_pacos ENSVPAG00000010058
sus_scrofa ENSSSCG00000003700
ovis_aries ENSOARG00000008455
capra_hircus ENSCHIG00000016783
bos_mutus ENSBMUG00000021983
bos_taurus ENSBTAG00000017597
bison_bison_bison ENSBBBG00000021071
tursiops_truncatus ENSTTRG00000004825
ursus_maritimus ENSUMAG00000019729
ursus_americanus ENSUAMG00000013428
ailuropoda_melanoleuca ENSAMEG00000002565
mustela_putorius_furo ENSMPUG00000005547
neovison_vison ENSNVIG00000017713
canis_lupus_familiaris ENSCAFG00000018249
canis_lupus_dingo ENSCAFG00020015918
vulpes_vulpes ENSVVUG00000004021
panthera_pardus ENSPPRG00000002300
panthera_tigris_altaica ENSPTIG00000017600
felis_catus ENSFCAG00000012351
equus_asinus_asinus ENSEASG00005002439
equus_caballus ENSECAG00000016120
jaculus_jaculus ENSJJAG00000010820
jaculus_jaculus ENSJJAG00000024289
ornithorhynchus_anatinus ENSOANG00000008698
pogona_vitticeps ENSPVIG00000018049
anolis_carolinensis ENSACAG00000007912
salvator_merianae ENSSMRG00000012331
notechis_scutatus ENSNSUG00000019717
sphenodon_punctatus ENSSPUG00000007495
apteryx_haastii ENSAHAG00000001402
apteryx_owenii ENSAOWG00000003748
apteryx_rowi ENSARWG00000013518
dromaius_novaehollandiae ENSDNVG00000005362
nothoprocta_perdicaria ENSNPEG00000013554
calidris_pygmaea ENSCPGG00000002057
calidris_pugnax ENSCPUG00000008914
melopsittacus_undulatus ENSMUNG00000007651
manacus_vitellinus ENSMVIG00005005598
lepidothrix_coronata ENSLCOG00000005712
cyanistes_caeruleus ENSCCEG00000015600
cyanistes_caeruleus ENSCCEG00000020522
parus_major ENSPMJG00000014683
ficedula_albicollis ENSFALG00000006168
serinus_canaria ENSSCAG00000010285
lonchura_striata_domestica ENSLSDG00000004040
zonotrichia_albicollis ENSZALG00000007744
junco_hyemalis ENSJHYG00000003922
taeniopygia_guttata ENSTGUG00000010304
cyanistes_caeruleus ENSCCEG00000015597
gallus_gallus ENSGALG00000014936
coturnix_japonica ENSCJPG00005009266
numida_meleagris ENSNMEG00000011680
meleagris_gallopavo ENSMGAG00000009936
anser_brachyrhynchus ENSABRG00000017079
anas_platyrhynchos_platyrhynchos ENSAPLG00000004761
crocodylus_porosus ENSCPRG00005014179
chelonoidis_abingdonii ENSCABG00000004494
chrysemys_picta_bellii ENSCPBG00000027599
gopherus_agassizii ENSGAGG00000017520
pelodiscus_sinensis ENSPSIG00000008735
xenopus_tropicalis ENSXETG00000032322
latimeria_chalumnae ENSLACG00000010739
eptatretus_burgeri ENSEBUG00000002691
eptatretus_burgeri ENSEBUG00000013549
petromyzon_marinus ENSPMAG00000001879
