pan_troglodytes ENSPTRG00000008788
lonchura_striata_domestica ENSLSDG00000013915
taeniopygia_guttata ENSTGUG00000005776
junco_hyemalis ENSJHYG00000012715
zonotrichia_albicollis ENSZALG00000014935
serinus_canaria ENSSCAG00000008849
parus_major ENSPMJG00000018754
cyanistes_caeruleus ENSCCEG00000018697
ficedula_albicollis ENSFALG00000011155
lepidothrix_coronata ENSLCOG00000001791
manacus_vitellinus ENSMVIG00005018955
melopsittacus_undulatus ENSMUNG00000011066
calidris_pugnax ENSCPUG00000009943
calidris_pygmaea ENSCPGG00000015833
crocodylus_porosus ENSCPRG00005011541
gopherus_agassizii ENSGAGG00000017133
chelonoidis_abingdonii ENSCABG00000014881
chrysemys_picta_bellii ENSCPBG00000027769
pelodiscus_sinensis ENSPSIG00000002191
xenopus_tropicalis ENSXETG00000012596
kryptolebias_marmoratus ENSKMAG00000019583
kryptolebias_marmoratus ENSKMAG00000019598
takifugu_rubripes ENSTRUG00000004076
tetraodon_nigroviridis ENSTNIG00000011271
gasterosteus_aculeatus ENSGACG00000014454
mola_mola ENSMMOG00000020227
hippocampus_comes ENSHCOG00000006972
labrus_bergylta ENSLBEG00000027524
fundulus_heteroclitus ENSFHEG00000015744
cyprinodon_variegatus ENSCVAG00000003649
poecilia_mexicana ENSPMEG00000023756
poecilia_formosa ENSPFOG00000003750
poecilia_latipinna ENSPLAG00000015161
poecilia_reticulata ENSPREG00000003349
xiphophorus_couchianus ENSXCOG00000004279
xiphophorus_couchianus ENSXCOG00000004282
poecilia_latipinna ENSPLAG00000015167
gambusia_affinis ENSGAFG00000005456
oryzias_latipes_asm223469v1 ENSORLG00015008761
oryzias_latipes_asm223467v1 ENSORLG00000001024
oryzias_melastigma ENSOMEG00000015065
scophthalmus_maximus ENSSMAG00000012868
cynoglossus_semilaevis ENSCSEG00000020630
seriola_dumerili ENSSDUG00000023129
seriola_lalandi_dorsalis ENSSLDG00000005645
monopterus_albus ENSMALG00000020125
mastacembelus_armatus ENSMAMG00000019957
anabas_testudineus ENSATEG00000020251
amphiprion_percula ENSAPEG00000019425
amphiprion_ocellaris ENSAOCG00000003756
acanthochromis_polyacanthus ENSAPOG00000002563
stegastes_partitus ENSSPAG00000005674
pundamilia_nyererei ENSPNYG00000010837
haplochromis_burtoni ENSHBUG00000017777
maylandia_zebra ENSMZEG00005000530
astatotilapia_calliptera ENSACLG00000020349
oreochromis_niloticus ENSONIG00000009569
neolamprologus_brichardi ENSNBRG00000010410
amphilophus_citrinellus ENSACIG00000010330
periophthalmus_magnuspinnatus ENSPMGG00000007330
gadus_morhua ENSGMOG00000008574
esox_lucius ENSELUG00000018265
pygocentrus_nattereri ENSPNAG00000018524
astyanax_mexicanus ENSAMXG00000042565
ictalurus_punctatus ENSIPUG00000022303
danio_rerio ENSDARG00000034060
scleropages_formosus ENSSFOG00015004103
paramormyrops_kingsleyae ENSPKIG00000014594
lepisosteus_oculatus ENSLOCG00000012146
eptatretus_burgeri ENSEBUG00000011361
drosophila_melanogaster FBgn0028426
saccharomyces_cerevisiae_strain_s288c YKR079C
