calidris_pygmaea ENSCPGG00000012281
ictidomys_tridecemlineatus ENSSTOG00000001826
marmota_marmota_marmota ENSMMMG00000020112
urocitellus_parryii ENSUPAG00010016359
chinchilla_lanigera ENSCLAG00000011337
octodon_degus ENSODEG00000010368
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000017546
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100013789
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000013709
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100001517
fukomys_damarensis ENSFDAG00000017198
octodon_degus ENSODEG00000008816
cavia_porcellus ENSCPOG00000008005
cavia_aperea ENSCAPG00000014547
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000029068
mus_spicilegus ENSMSIG00000015051
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027899
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026905
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0029253
rattus_norvegicus ENSRNOG00000018691
meriones_unguiculatus ENSMUGG00000003202
cricetulus_griseus_crigri-picr ENSCGRG00015015001
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001017635
cricetulus_griseus_crigri_1.0 ENSCGRG00000013897
mesocricetus_auratus ENSMAUG00000006536
peromyscus_maniculatus_bairdii ENSPEMG00000011619
microtus_ochrogaster ENSMOCG00000021504
nannospalax_galili ENSNGAG00000020816
jaculus_jaculus ENSJJAG00000018923
jaculus_jaculus ENSJJAG00000009122
castor_canadensis ENSCCNG00000010910
tupaia_belangeri ENSTBEG00000008313
pteropus_vampyrus ENSPVAG00000024121
myotis_lucifugus ENSMLUG00000004307
capra_hircus ENSCHIG00000019097
ovis_aries ENSOARG00000003648
bos_taurus ENSBTAG00000004873
bos_mutus ENSBMUG00000024071
bison_bison_bison ENSBBBG00000016799
tursiops_truncatus ENSTTRG00000021455
sus_scrofa ENSSSCG00000003354
mustela_putorius_furo ENSMPUG00000014361
neovison_vison ENSNVIG00000005514
ursus_americanus ENSUAMG00000012826
ursus_americanus ENSUAMG00000012827
ursus_maritimus ENSUMAG00000001941
ailuropoda_melanoleuca ENSAMEG00000013889
canis_lupus_dingo ENSCAFG00020011506
canis_lupus_familiaris ENSCAFG00000019264
vulpes_vulpes ENSVVUG00000004443
panthera_tigris_altaica ENSPTIG00000020568
panthera_tigris_altaica ENSPTIG00000020409
panthera_pardus ENSPPRG00000009798
felis_catus ENSFCAG00000036684
equus_asinus_asinus ENSEASG00005014517
equus_caballus ENSECAG00000018423
sorex_araneus ENSSARG00000003549
ornithorhynchus_anatinus ENSOANG00000021720
papio_anubis ENSPANG00000018383
papio_anubis ENSPANG00000024923
theropithecus_gelada ENSTGEG00000010750
piliocolobus_tephrosceles ENSPTEG00000016384
ochotona_princeps ENSOPRG00000008401
vicugna_pacos ENSVPAG00000015448
calidris_pugnax ENSCPUG00000010375
calidris_pugnax ENSCPUG00000010377
cyanistes_caeruleus ENSCCEG00000018789
lonchura_striata_domestica ENSLSDG00000001926
manacus_vitellinus ENSMVIG00005010953
chelonoidis_abingdonii ENSCABG00000000516
xenopus_tropicalis ENSXETG00000017379
latimeria_chalumnae ENSLACG00000018904
gadus_morhua ENSGMOG00000008097
