calidris_pugnax ENSCPUG00000019994
gorilla_gorilla ENSGGOG00000044050
pan_troglodytes ENSPTRG00000001667
pan_paniscus ENSPPAG00000027813
pongo_abelii ENSPPYG00000000522
nomascus_leucogenys ENSNLEG00000015118
mandrillus_leucophaeus ENSMLEG00000037041
cercocebus_atys ENSCATG00000030390
theropithecus_gelada ENSTGEG00000005244
papio_anubis ENSPANG00000007228
macaca_mulatta ENSMMUG00000014674
macaca_fascicularis ENSMFAG00000001853
macaca_nemestrina ENSMNEG00000039473
chlorocebus_sabaeus ENSCSAG00000011571
piliocolobus_tephrosceles ENSPTEG00000016551
colobus_angolensis_palliatus ENSCANG00000041346
rhinopithecus_roxellana ENSRROG00000040164
rhinopithecus_bieti ENSRBIG00000029786
saimiri_boliviensis_boliviensis ENSSBOG00000034976
cebus_capucinus_imitator ENSCCAG00000034220
callithrix_jacchus ENSCJAG00000009937
aotus_nancymaae ENSANAG00000027377
carlito_syrichta ENSTSYG00000001367
microcebus_murinus ENSMICG00000033096
prolemur_simus ENSPSMG00000025519
propithecus_coquereli ENSPCOG00000024051
otolemur_garnettii ENSOGAG00000012584
oryctolagus_cuniculus ENSOCUG00000017965
ochotona_princeps ENSOPRG00000016081
gorilla_gorilla ENSGGOG00000040317
tupaia_belangeri ENSTBEG00000016022
cricetulus_griseus_crigri_1.0 ENSCGRG00000006363
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001011913
cricetulus_griseus_crigri-picr ENSCGRG00015010419
mesocricetus_auratus ENSMAUG00000013513
peromyscus_maniculatus_bairdii ENSPEMG00000019525
microtus_ochrogaster ENSMOCG00000013670
mus_spicilegus ENSMSIG00000022735
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015590
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000040124
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014783
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0028020
rattus_norvegicus ENSRNOG00000003861
meriones_unguiculatus ENSMUGG00000008038
nannospalax_galili ENSNGAG00000010523
jaculus_jaculus ENSJJAG00000019951
urocitellus_parryii ENSUPAG00010010512
ictidomys_tridecemlineatus ENSSTOG00000026492
spermophilus_dauricus ENSSDAG00000012180
marmota_marmota_marmota ENSMMMG00000018202
marmota_marmota_marmota ENSMMMG00000018312
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000001871
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100003362
fukomys_damarensis ENSFDAG00000017105
chinchilla_lanigera ENSCLAG00000004310
octodon_degus ENSODEG00000003575
cavia_aperea ENSCAPG00000006334
cavia_porcellus ENSCPOG00000012461
castor_canadensis ENSCCNG00000014195
choloepus_hoffmanni ENSCHOG00000012588
dasypus_novemcinctus ENSDNOG00000030666
loxodonta_africana ENSLAFG00000029502
echinops_telfairi ENSETEG00000012015
notamacropus_eugenii ENSMEUG00000002830
phascolarctos_cinereus ENSPCIG00000024605
sarcophilus_harrisii ENSSHAG00000014747
monodelphis_domestica ENSMODG00000003572
ornithorhynchus_anatinus ENSOANG00000000891
xenopus_tropicalis ENSXETG00000004728
latimeria_chalumnae ENSLACG00000010617
fundulus_heteroclitus ENSFHEG00000004183
cyprinodon_variegatus ENSCVAG00000011881
poecilia_formosa ENSPFOG00000003166
poecilia_latipinna ENSPLAG00000010475
poecilia_mexicana ENSPMEG00000011933
poecilia_reticulata ENSPREG00000002992
xiphophorus_maculatus ENSXMAG00000005448
xiphophorus_couchianus ENSXCOG00000007386
gambusia_affinis ENSGAFG00000012511
kryptolebias_marmoratus ENSKMAG00000010496
oryzias_latipes_asm223467v1 ENSORLG00000028635
oryzias_latipes_asm223469v1 ENSORLG00015021581
oryzias_latipes_asm223471v1 ENSORLG00020002224
oryzias_melastigma ENSOMEG00000016063
tetraodon_nigroviridis ENSTNIG00000005537
takifugu_rubripes ENSTRUG00000001934
gasterosteus_aculeatus ENSGACG00000005104
mola_mola ENSMMOG00000016945
cynoglossus_semilaevis ENSCSEG00000001201
periophthalmus_magnuspinnatus ENSPMGG00000013483
amphilophus_citrinellus ENSACIG00000011646
hippocampus_comes ENSHCOG00000013723
amphiprion_percula ENSAPEG00000021657
amphiprion_ocellaris ENSAOCG00000004718
acanthochromis_polyacanthus ENSAPOG00000011869
stegastes_partitus ENSSPAG00000008717
labrus_bergylta ENSLBEG00000003750
seriola_lalandi_dorsalis ENSSLDG00000016829
seriola_dumerili ENSSDUG00000021741
anabas_testudineus ENSATEG00000004422
mastacembelus_armatus ENSMAMG00000015222
scophthalmus_maximus ENSSMAG00000015639
pundamilia_nyererei ENSPNYG00000005764
haplochromis_burtoni ENSHBUG00000020307
astatotilapia_calliptera ENSACLG00000021784
maylandia_zebra ENSMZEG00005017799
neolamprologus_brichardi ENSNBRG00000004446
oreochromis_niloticus ENSONIG00000007842
monopterus_albus ENSMALG00000019014
gadus_morhua ENSGMOG00000009593
esox_lucius ENSELUG00000020749
pygocentrus_nattereri ENSPNAG00000028768
astyanax_mexicanus ENSAMXG00000035192
ictalurus_punctatus ENSIPUG00000008452
danio_rerio ENSDARG00000042031
scleropages_formosus ENSSFOG00015011069
paramormyrops_kingsleyae ENSPKIG00000017073
lepisosteus_oculatus ENSLOCG00000001880
petromyzon_marinus ENSPMAG00000003883
ciona_savignyi ENSCSAVG00000007576
ciona_intestinalis ENSCING00000002638
eptatretus_burgeri ENSEBUG00000011854
drosophila_melanogaster FBgn0053052
