gallus_gallus ENSGALG00000003074
ailuropoda_melanoleuca ENSAMEG00000011595
mustela_putorius_furo ENSMPUG00000015484
neovison_vison ENSNVIG00000020032
canis_lupus_dingo ENSCAFG00020012389
canis_lupus_familiaris ENSCAFG00000014475
vulpes_vulpes ENSVVUG00000007758
panthera_pardus ENSPPRG00000013004
panthera_tigris_altaica ENSPTIG00000011533
felis_catus ENSFCAG00000009762
pteropus_vampyrus ENSPVAG00000015466
myotis_lucifugus ENSMLUG00000012170
equus_caballus ENSECAG00000023105
equus_asinus_asinus ENSEASG00005006562
bos_taurus ENSBTAG00000000813
bos_mutus ENSBMUG00000015101
bison_bison_bison ENSBBBG00000003456
ovis_aries ENSOARG00000009936
capra_hircus ENSCHIG00000013425
tursiops_truncatus ENSTTRG00000003842
sus_scrofa ENSSSCG00000013919
loxodonta_africana ENSLAFG00000002936
procavia_capensis ENSPCAG00000002267
echinops_telfairi ENSETEG00000017542
dasypus_novemcinctus ENSDNOG00000041467
chinchilla_lanigera ENSCLAG00000011599
octodon_degus ENSODEG00000014870
cavia_porcellus ENSCPOG00000004565
cavia_aperea ENSCAPG00000013415
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000006851
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100006428
fukomys_damarensis ENSFDAG00000012198
dipodomys_ordii ENSDORG00000004302
lonchura_striata_domestica ENSLSDG00000008548
serinus_canaria ENSSCAG00000006951
lepidothrix_coronata ENSLCOG00000002468
lepidothrix_coronata ENSLCOG00000002461
manacus_vitellinus ENSMVIG00005019206
manacus_vitellinus ENSMVIG00005019205
numida_meleagris ENSNMEG00000003511
coturnix_japonica ENSCJPG00005011189
nothoprocta_perdicaria ENSNPEG00000002596
sphenodon_punctatus ENSSPUG00000010716
microcebus_murinus ENSMICG00000003656
carlito_syrichta ENSTSYG00000030687
spermophilus_dauricus ENSSDAG00000010824
bison_bison_bison ENSBBBG00000003467
xenopus_tropicalis ENSXETG00000010136
latimeria_chalumnae ENSLACG00000008840
gasterosteus_aculeatus ENSGACG00000015501
labrus_bergylta ENSLBEG00000013748
danio_rerio ENSDARG00000102532
cynoglossus_semilaevis ENSCSEG00000016190
hippocampus_comes ENSHCOG00000007991
xiphophorus_couchianus ENSXCOG00000005751
periophthalmus_magnuspinnatus ENSPMGG00000009843
takifugu_rubripes ENSTRUG00000025814
tetraodon_nigroviridis ENSTNIG00000010187
mola_mola ENSMMOG00000007527
labrus_bergylta ENSLBEG00000027716
gasterosteus_aculeatus ENSGACG00000008041
mastacembelus_armatus ENSMAMG00000006337
monopterus_albus ENSMALG00000018006
anabas_testudineus ENSATEG00000016715
seriola_dumerili ENSSDUG00000009743
seriola_lalandi_dorsalis ENSSLDG00000007019
scophthalmus_maximus ENSSMAG00000021015
fundulus_heteroclitus ENSFHEG00000016182
cyprinodon_variegatus ENSCVAG00000010423
xiphophorus_maculatus ENSXMAG00000002567
gambusia_affinis ENSGAFG00000004715
poecilia_formosa ENSPFOG00000001016
poecilia_latipinna ENSPLAG00000000368
poecilia_mexicana ENSPMEG00000016199
poecilia_reticulata ENSPREG00000011192
kryptolebias_marmoratus ENSKMAG00000004866
oryzias_latipes_asm223467v1 ENSORLG00000008531
oryzias_latipes_asm223471v1 ENSORLG00020014591
oryzias_latipes_asm223469v1 ENSORLG00015010014
oryzias_melastigma ENSOMEG00000003754
maylandia_zebra ENSMZEG00005016352
astatotilapia_calliptera ENSACLG00000022283
pundamilia_nyererei ENSPNYG00000016638
haplochromis_burtoni ENSHBUG00000009035
neolamprologus_brichardi ENSNBRG00000021966
oreochromis_niloticus ENSONIG00000012736
amphilophus_citrinellus ENSACIG00000011066
amphiprion_ocellaris ENSAOCG00000006203
amphiprion_percula ENSAPEG00000006418
acanthochromis_polyacanthus ENSAPOG00000010991
stegastes_partitus ENSSPAG00000011339
gadus_morhua ENSGMOG00000007563
gadus_morhua ENSGMOG00000003327
periophthalmus_magnuspinnatus ENSPMGG00000017321
esox_lucius ENSELUG00000013029
astyanax_mexicanus ENSAMXG00000040188
pygocentrus_nattereri ENSPNAG00000013178
ictalurus_punctatus ENSIPUG00000013573
danio_rerio ENSDARG00000010789
scleropages_formosus ENSSFOG00015021174
paramormyrops_kingsleyae ENSPKIG00000005994
amphiprion_ocellaris ENSAOCG00000018407
amphiprion_percula ENSAPEG00000016482
acanthochromis_polyacanthus ENSAPOG00000023680
stegastes_partitus ENSSPAG00000000002
maylandia_zebra ENSMZEG00005003452
astatotilapia_calliptera ENSACLG00000007133
neolamprologus_brichardi ENSNBRG00000000598
oreochromis_niloticus ENSONIG00000010448
anabas_testudineus ENSATEG00000017747
mastacembelus_armatus ENSMAMG00000006299
monopterus_albus ENSMALG00000000135
hippocampus_comes ENSHCOG00000002184
xiphophorus_maculatus ENSXMAG00000008513
xiphophorus_couchianus ENSXCOG00000006856
poecilia_latipinna ENSPLAG00000018213
poecilia_formosa ENSPFOG00000004223
poecilia_reticulata ENSPREG00000009990
fundulus_heteroclitus ENSFHEG00000006465
oryzias_latipes_asm223469v1 ENSORLG00015005167
oryzias_latipes_asm223471v1 ENSORLG00020022056
oryzias_latipes_asm223467v1 ENSORLG00000005450
oryzias_melastigma ENSOMEG00000017714
periophthalmus_magnuspinnatus ENSPMGG00000016903
takifugu_rubripes ENSTRUG00000000171
tetraodon_nigroviridis ENSTNIG00000011077
cynoglossus_semilaevis ENSCSEG00000017216
pundamilia_nyererei ENSPNYG00000003778
haplochromis_burtoni ENSHBUG00000014740
amphilophus_citrinellus ENSACIG00000019924
gambusia_affinis ENSGAFG00000015143
poecilia_mexicana ENSPMEG00000011460
cyprinodon_variegatus ENSCVAG00000018589
mola_mola ENSMMOG00000007884
labrus_bergylta ENSLBEG00000014982
seriola_dumerili ENSSDUG00000013419
seriola_lalandi_dorsalis ENSSLDG00000020840
scophthalmus_maximus ENSSMAG00000005036
esox_lucius ENSELUG00000000920
astyanax_mexicanus ENSAMXG00000018993
pygocentrus_nattereri ENSPNAG00000025639
ictalurus_punctatus ENSIPUG00000005017
paramormyrops_kingsleyae ENSPKIG00000023870
scleropages_formosus ENSSFOG00015018186
lepisosteus_oculatus ENSLOCG00000002136
sphenodon_punctatus ENSSPUG00000010703
petromyzon_marinus ENSPMAG00000008965
eptatretus_burgeri ENSEBUG00000015329
