poecilia_formosa ENSPFOG00000011874
tursiops_truncatus ENSTTRG00000005389
sus_scrofa ENSSSCG00000005124
vicugna_pacos ENSVPAG00000007947
equus_asinus_asinus ENSEASG00005004662
equus_caballus ENSECAG00000021030
equus_asinus_asinus ENSEASG00005023052
equus_caballus ENSECAG00000004117
pteropus_vampyrus ENSPVAG00000013579
myotis_lucifugus ENSMLUG00000007728
ursus_maritimus ENSUMAG00000005746
ursus_americanus ENSUAMG00000013917
ailuropoda_melanoleuca ENSAMEG00000005542
mustela_putorius_furo ENSMPUG00000015939
neovison_vison ENSNVIG00000012021
canis_lupus_dingo ENSCAFG00020014404
canis_lupus_familiaris ENSCAFG00000001706
vulpes_vulpes ENSVVUG00000021222
panthera_tigris_altaica ENSPTIG00000018434
panthera_pardus ENSPPRG00000003476
felis_catus ENSFCAG00000026070
sorex_araneus ENSSARG00000001775
erinaceus_europaeus ENSEEUG00000011482
macaca_mulatta ENSMMUG00000006076
macaca_fascicularis ENSMFAG00000001877
macaca_nemestrina ENSMNEG00000031183
chlorocebus_sabaeus ENSCSAG00000009766
mandrillus_leucophaeus ENSMLEG00000031327
cercocebus_atys ENSCATG00000033075
theropithecus_gelada ENSTGEG00000012497
papio_anubis ENSPANG00000025276
colobus_angolensis_palliatus ENSCANG00000036036
piliocolobus_tephrosceles ENSPTEG00000015233
rhinopithecus_bieti ENSRBIG00000020357
rhinopithecus_roxellana ENSRROG00000028724
pan_troglodytes ENSPTRG00000020833
pan_paniscus ENSPPAG00000000306
homo_sapiens ENSG00000096872
gorilla_gorilla ENSGGOG00000007259
pongo_abelii ENSPPYG00000019159
nomascus_leucogenys ENSNLEG00000032801
nomascus_leucogenys ENSNLEG00000016321
cebus_capucinus_imitator ENSCCAG00000032065
saimiri_boliviensis_boliviensis ENSSBOG00000026591
callithrix_jacchus ENSCJAG00000018308
aotus_nancymaae ENSANAG00000025475
carlito_syrichta ENSTSYG00000007990
microcebus_murinus ENSMICG00000006418
microcebus_murinus ENSMICG00000035436
propithecus_coquereli ENSPCOG00000023326
prolemur_simus ENSPSMG00000011354
otolemur_garnettii ENSOGAG00000006320
tupaia_belangeri ENSTBEG00000003250
urocitellus_parryii ENSUPAG00010008167
ictidomys_tridecemlineatus ENSSTOG00000013254
marmota_marmota_marmota ENSMMMG00000009198
spermophilus_dauricus ENSSDAG00000021612
chinchilla_lanigera ENSCLAG00000002217
octodon_degus ENSODEG00000003146
cavia_porcellus ENSCPOG00000012980
cavia_aperea ENSCAPG00000003850
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100002966
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000007564
fukomys_damarensis ENSFDAG00000018626
castor_canadensis ENSCCNG00000011662
dipodomys_ordii ENSDORG00000008963
cricetulus_griseus_crigri-picr ENSCGRG00015017535
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001020714
cricetulus_griseus_crigri_1.0 ENSCGRG00000008221
microtus_ochrogaster ENSMOCG00000002321
mesocricetus_auratus ENSMAUG00000001215
peromyscus_maniculatus_bairdii ENSPEMG00000017074
mus_spicilegus ENSMSIG00000024951
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026165
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027130
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000028576
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0028502
rattus_norvegicus ENSRNOG00000008075
meriones_unguiculatus ENSMUGG00000012860
nannospalax_galili ENSNGAG00000005078
jaculus_jaculus ENSJJAG00000017963
oryctolagus_cuniculus ENSOCUG00000001320
ornithorhynchus_anatinus ENSOANG00000013232
xenopus_tropicalis ENSXETG00000009383
latimeria_chalumnae ENSLACG00000012545
petromyzon_marinus ENSPMAG00000002207
petromyzon_marinus ENSPMAG00000001912
eptatretus_burgeri ENSEBUG00000002133
ciona_intestinalis ENSCING00000008887
ciona_savignyi ENSCSAVG00000009373
caenorhabditis_elegans_strain_n2 WBGene00016005
