eptatretus_burgeri ENSEBUG00000007818
haplochromis_burtoni ENSHBUG00000008758
pundamilia_nyererei ENSPNYG00000017035
astatotilapia_calliptera ENSACLG00000013300
maylandia_zebra ENSMZEG00005015121
oreochromis_niloticus ENSONIG00000016096
amphilophus_citrinellus ENSACIG00000001981
amphiprion_ocellaris ENSAOCG00000003482
amphiprion_percula ENSAPEG00000004391
acanthochromis_polyacanthus ENSAPOG00000003206
stegastes_partitus ENSSPAG00000016911
poecilia_latipinna ENSPLAG00000000779
poecilia_mexicana ENSPMEG00000000762
poecilia_reticulata ENSPREG00000022021
poecilia_formosa ENSPFOG00000011356
xiphophorus_maculatus ENSXMAG00000015951
gambusia_affinis ENSGAFG00000017963
fundulus_heteroclitus ENSFHEG00000004002
cyprinodon_variegatus ENSCVAG00000009597
kryptolebias_marmoratus ENSKMAG00000007979
takifugu_rubripes ENSTRUG00000004686
tetraodon_nigroviridis ENSTNIG00000017799
periophthalmus_magnuspinnatus ENSPMGG00000011656
gadus_morhua ENSGMOG00000004905
astyanax_mexicanus ENSAMXG00000034259
pygocentrus_nattereri ENSPNAG00000015441
danio_rerio ENSDARG00000070452
scleropages_formosus ENSSFOG00015002129
paramormyrops_kingsleyae ENSPKIG00000015619
ciona_savignyi ENSCSAVG00000003410
ciona_intestinalis ENSCING00000024154
caenorhabditis_elegans_strain_n2 WBGene00011529
