labrus_bergylta ENSLBEG00000007021
chrysemys_picta_bellii ENSCPBG00000014266
pelodiscus_sinensis ENSPSIG00000003928
crocodylus_porosus ENSCPRG00005006021
phascolarctos_cinereus ENSPCIG00000027352
sarcophilus_harrisii ENSSHAG00000002611
notamacropus_eugenii ENSMEUG00000009220
monodelphis_domestica ENSMODG00000003308
loxodonta_africana ENSLAFG00000013082
procavia_capensis ENSPCAG00000002295
echinops_telfairi ENSETEG00000010634
dasypus_novemcinctus ENSDNOG00000015554
choloepus_hoffmanni ENSCHOG00000003735
pan_paniscus ENSPPAG00000038359
pan_troglodytes ENSPTRG00000000799
gorilla_gorilla ENSGGOG00000015355
homo_sapiens ENSG00000134709
pongo_abelii ENSPPYG00000001293
nomascus_leucogenys ENSNLEG00000014800
rhinopithecus_bieti ENSRBIG00000004303
rhinopithecus_roxellana ENSRROG00000000041
colobus_angolensis_palliatus ENSCANG00000031779
piliocolobus_tephrosceles ENSPTEG00000021025
theropithecus_gelada ENSTGEG00000009017
papio_anubis ENSPANG00000014459
cercocebus_atys ENSCATG00000041461
macaca_mulatta ENSMMUG00000012850
macaca_fascicularis ENSMFAG00000000847
macaca_nemestrina ENSMNEG00000005935
mandrillus_leucophaeus ENSMLEG00000039445
chlorocebus_sabaeus ENSCSAG00000001330
callithrix_jacchus ENSCJAG00000016077
cebus_capucinus_imitator ENSCCAG00000006471
saimiri_boliviensis_boliviensis ENSSBOG00000032069
aotus_nancymaae ENSANAG00000033388
carlito_syrichta ENSTSYG00000007309
prolemur_simus ENSPSMG00000005576
microcebus_murinus ENSMICG00000027305
otolemur_garnettii ENSOGAG00000014723
chinchilla_lanigera ENSCLAG00000004898
octodon_degus ENSODEG00000006209
cavia_porcellus ENSCPOG00000000142
cavia_aperea ENSCAPG00000015315
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100012137
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000007202
fukomys_damarensis ENSFDAG00000014384
ictidomys_tridecemlineatus ENSSTOG00000027301
spermophilus_dauricus ENSSDAG00000000696
urocitellus_parryii ENSUPAG00010020795
marmota_marmota_marmota ENSMMMG00000014799
peromyscus_maniculatus_bairdii ENSPEMG00000003851
microtus_ochrogaster ENSMOCG00000020291
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001001100
cricetulus_griseus_crigri-picr ENSCGRG00015018352
cricetulus_griseus_crigri_1.0 ENSCGRG00000014648
mesocricetus_auratus ENSMAUG00000017707
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000028572
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027138
mus_spicilegus ENSMSIG00000001273
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026172
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0028509
rattus_norvegicus ENSRNOG00000026226
meriones_unguiculatus ENSMUGG00000023203
nannospalax_galili ENSNGAG00000017407
jaculus_jaculus ENSJJAG00000017805
dipodomys_ordii ENSDORG00000014283
castor_canadensis ENSCCNG00000002168
ictidomys_tridecemlineatus ENSSTOG00000031885
castor_canadensis ENSCCNG00000030346
oryctolagus_cuniculus ENSOCUG00000004192
ochotona_princeps ENSOPRG00000013432
tupaia_belangeri ENSTBEG00000009880
capra_hircus ENSCHIG00000025016
ovis_aries ENSOARG00000008518
bos_taurus ENSBTAG00000030671
bos_mutus ENSBMUG00000009934
bison_bison_bison ENSBBBG00000023669
tursiops_truncatus ENSTTRG00000004675
sus_scrofa ENSSSCG00000003826
vicugna_pacos ENSVPAG00000007241
pteropus_vampyrus ENSPVAG00000011641
myotis_lucifugus ENSMLUG00000015536
erinaceus_europaeus ENSEEUG00000010000
sorex_araneus ENSSARG00000013746
equus_asinus_asinus ENSEASG00005015018
equus_caballus ENSECAG00000013641
ursus_americanus ENSUAMG00000011128
ursus_maritimus ENSUMAG00000015366
ailuropoda_melanoleuca ENSAMEG00000000285
mustela_putorius_furo ENSMPUG00000007486
neovison_vison ENSNVIG00000008897
canis_lupus_dingo ENSCAFG00020012744
canis_lupus_familiaris ENSCAFG00000018875
vulpes_vulpes ENSVVUG00000026494
panthera_pardus ENSPPRG00000000392
panthera_tigris_altaica ENSPTIG00000008464
felis_catus ENSFCAG00000018198
ornithorhynchus_anatinus ENSOANG00000009802
xenopus_tropicalis ENSXETG00000008880
latimeria_chalumnae ENSLACG00000011896
numida_meleagris ENSNMEG00000002824
petromyzon_marinus ENSPMAG00000004107
