gallus_gallus ENSGALG00000033529
xiphophorus_maculatus ENSXMAG00000017474
xiphophorus_couchianus ENSXCOG00000011145
gambusia_affinis ENSGAFG00000015943
poecilia_formosa ENSPFOG00000014633
poecilia_mexicana ENSPMEG00000013618
poecilia_latipinna ENSPLAG00000020587
poecilia_reticulata ENSPREG00000009793
fundulus_heteroclitus ENSFHEG00000001299
cyprinodon_variegatus ENSCVAG00000015570
kryptolebias_marmoratus ENSKMAG00000014768
oryzias_latipes_asm223469v1 ENSORLG00015015220
oryzias_latipes_asm223471v1 ENSORLG00020019857
oryzias_latipes_asm223467v1 ENSORLG00000011135
oryzias_melastigma ENSOMEG00000008644
maylandia_zebra ENSMZEG00005025832
haplochromis_burtoni ENSHBUG00000022319
pundamilia_nyererei ENSPNYG00000005540
neolamprologus_brichardi ENSNBRG00000021603
oreochromis_niloticus ENSONIG00000017204
amphilophus_citrinellus ENSACIG00000004291
monopterus_albus ENSMALG00000021581
mastacembelus_armatus ENSMAMG00000024090
anabas_testudineus ENSATEG00000014715
seriola_dumerili ENSSDUG00000001144
scophthalmus_maximus ENSSMAG00000013667
takifugu_rubripes ENSTRUG00000009699
tetraodon_nigroviridis ENSTNIG00000017930
mola_mola ENSMMOG00000017115
amphiprion_percula ENSAPEG00000015943
amphiprion_percula ENSAPEG00000015709
amphiprion_ocellaris ENSAOCG00000007832
acanthochromis_polyacanthus ENSAPOG00000000351
stegastes_partitus ENSSPAG00000021041
gadus_morhua ENSGMOG00000017543
esox_lucius ENSELUG00000018372
pygocentrus_nattereri ENSPNAG00000007904
astyanax_mexicanus ENSAMXG00000003661
ictalurus_punctatus ENSIPUG00000023545
danio_rerio ENSDARG00000103665
paramormyrops_kingsleyae ENSPKIG00000012428
scleropages_formosus ENSSFOG00015016392
lepisosteus_oculatus ENSLOCG00000014525
eptatretus_burgeri ENSEBUG00000007695
eptatretus_burgeri ENSEBUG00000015530
