eptatretus_burgeri ENSEBUG00000001509
bos_taurus ENSBTAG00000047942
bison_bison_bison ENSBBBG00000016954
capra_hircus ENSCHIG00000017498
ovis_aries ENSOARG00000018392
tursiops_truncatus ENSTTRG00000006743
myotis_lucifugus ENSMLUG00000002511
pteropus_vampyrus ENSPVAG00000001167
equus_asinus_asinus ENSEASG00005001520
equus_caballus ENSECAG00000011960
urocitellus_parryii ENSUPAG00010005863
marmota_marmota_marmota ENSMMMG00000003682
ictidomys_tridecemlineatus ENSSTOG00000009480
dipodomys_ordii ENSDORG00000011407
otolemur_garnettii ENSOGAG00000002854
vicugna_pacos ENSVPAG00000002617
sus_scrofa ENSSSCG00000034265
macaca_fascicularis ENSMFAG00000034617
macaca_nemestrina ENSMNEG00000030194
theropithecus_gelada ENSTGEG00000007604
mandrillus_leucophaeus ENSMLEG00000043217
cercocebus_atys ENSCATG00000000926
chlorocebus_sabaeus ENSCSAG00000005787
rhinopithecus_bieti ENSRBIG00000035678
rhinopithecus_roxellana ENSRROG00000039283
colobus_angolensis_palliatus ENSCANG00000029484
piliocolobus_tephrosceles ENSPTEG00000025954
cebus_capucinus_imitator ENSCCAG00000037020
pan_troglodytes ENSPTRG00000043420
macaca_mulatta ENSMMUG00000001855
papio_anubis ENSPANG00000035966
callithrix_jacchus ENSCJAG00000018941
saimiri_boliviensis_boliviensis ENSSBOG00000023969
aotus_nancymaae ENSANAG00000033964
pan_troglodytes ENSPTRG00000014433
pan_paniscus ENSPPAG00000035138
homo_sapiens ENSG00000100418
gorilla_gorilla ENSGGOG00000015877
nomascus_leucogenys ENSNLEG00000015592
carlito_syrichta ENSTSYG00000027841
propithecus_coquereli ENSPCOG00000026824
microcebus_murinus ENSMICG00000045578
prolemur_simus ENSPSMG00000001171
microtus_ochrogaster ENSMOCG00000010048
peromyscus_maniculatus_bairdii ENSPEMG00000024515
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001018751
cricetulus_griseus_crigri_1.0 ENSCGRG00000001294
cricetulus_griseus_crigri-picr ENSCGRG00015005961
mesocricetus_auratus ENSMAUG00000020204
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000022472
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020968
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020068
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0020070
rattus_norvegicus ENSRNOG00000005577
nannospalax_galili ENSNGAG00000015435
jaculus_jaculus ENSJJAG00000019532
tupaia_belangeri ENSTBEG00000011660
oryctolagus_cuniculus ENSOCUG00000011875
meriones_unguiculatus ENSMUGG00000017664
castor_canadensis ENSCCNG00000028883
mus_spicilegus ENSMSIG00000018044
ursus_americanus ENSUAMG00000022592
ursus_maritimus ENSUMAG00000021006
pongo_abelii ENSPPYG00000011875
loxodonta_africana ENSLAFG00000029375
sorex_araneus ENSSARG00000005518
ornithorhynchus_anatinus ENSOANG00000009289
anolis_carolinensis ENSACAG00000004597
pogona_vitticeps ENSPVIG00000000054
notechis_scutatus ENSNSUG00000003709
salvator_merianae ENSSMRG00000015347
sphenodon_punctatus ENSSPUG00000012040
calidris_pugnax ENSCPUG00000015601
calidris_pygmaea ENSCPGG00000005360
melopsittacus_undulatus ENSMUNG00000014570
lepidothrix_coronata ENSLCOG00000006590
manacus_vitellinus ENSMVIG00005018224
taeniopygia_guttata ENSTGUG00000009879
lonchura_striata_domestica ENSLSDG00000002446
serinus_canaria ENSSCAG00000005622
zonotrichia_albicollis ENSZALG00000006912
junco_hyemalis ENSJHYG00000001130
parus_major ENSPMJG00000003706
ficedula_albicollis ENSFALG00000011938
anser_brachyrhynchus ENSABRG00000004740
anas_platyrhynchos_platyrhynchos ENSAPLG00000016507
gallus_gallus ENSGALG00000047248
coturnix_japonica ENSCJPG00005009100
meleagris_gallopavo ENSMGAG00000012139
numida_meleagris ENSNMEG00000011335
dromaius_novaehollandiae ENSDNVG00000003902
nothoprocta_perdicaria ENSNPEG00000010156
apteryx_owenii ENSAOWG00000012177
apteryx_haastii ENSAHAG00000007793
apteryx_rowi ENSARWG00000016021
crocodylus_porosus ENSCPRG00005019071
chelonoidis_abingdonii ENSCABG00000022890
gopherus_agassizii ENSGAGG00000017516
chrysemys_picta_bellii ENSCPBG00000020538
pelodiscus_sinensis ENSPSIG00000008686
xenopus_tropicalis ENSXETG00000026025
latimeria_chalumnae ENSLACG00000022464
piliocolobus_tephrosceles ENSPTEG00000000371
ciona_intestinalis ENSCING00000014597
drosophila_melanogaster FBgn0039008
