astyanax_mexicanus ENSAMXG00000035441
nomascus_leucogenys ENSNLEG00000032555
rhinopithecus_bieti ENSRBIG00000043671
rhinopithecus_roxellana ENSRROG00000030032
piliocolobus_tephrosceles ENSPTEG00000008213
colobus_angolensis_palliatus ENSCANG00000039860
chlorocebus_sabaeus ENSCSAG00000004168
cercocebus_atys ENSCATG00000023602
macaca_fascicularis ENSMFAG00000038857
macaca_mulatta ENSMMUG00000042739
macaca_nemestrina ENSMNEG00000010786
mandrillus_leucophaeus ENSMLEG00000043084
papio_anubis ENSPANG00000020445
theropithecus_gelada ENSTGEG00000010108
saimiri_boliviensis_boliviensis ENSSBOG00000031756
callithrix_jacchus ENSCJAG00000015129
cebus_capucinus_imitator ENSCCAG00000036108
aotus_nancymaae ENSANAG00000034238
rhinopithecus_roxellana ENSRROG00000034608
rhinopithecus_bieti ENSRBIG00000033569
macaca_fascicularis ENSMFAG00000046113
macaca_nemestrina ENSMNEG00000028378
papio_anubis ENSPANG00000033545
mandrillus_leucophaeus ENSMLEG00000003461
cercocebus_atys ENSCATG00000034321
pan_troglodytes ENSPTRG00000051073
pan_paniscus ENSPPAG00000043393
gorilla_gorilla ENSGGOG00000037331
cebus_capucinus_imitator ENSCCAG00000037687
cebus_capucinus_imitator ENSCCAG00000021493
bos_taurus ENSBTAG00000018425
phascolarctos_cinereus ENSPCIG00000005030
notamacropus_eugenii ENSMEUG00000010376
phascolarctos_cinereus ENSPCIG00000028070
sarcophilus_harrisii ENSSHAG00000000727
monodelphis_domestica ENSMODG00000002631
ornithorhynchus_anatinus ENSOANG00000031505
ornithorhynchus_anatinus ENSOANG00000005083
gopherus_agassizii ENSGAGG00000003922
chrysemys_picta_bellii ENSCPBG00000027027
chelonoidis_abingdonii ENSCABG00000021116
pelodiscus_sinensis ENSPSIG00000009424
crocodylus_porosus ENSCPRG00005008535
sphenodon_punctatus ENSSPUG00000005565
anser_brachyrhynchus ENSABRG00000002955
anas_platyrhynchos_platyrhynchos ENSAPLG00000008872
meleagris_gallopavo ENSMGAG00000008747
coturnix_japonica ENSCJPG00005000886
gallus_gallus ENSGALG00000000707
numida_meleagris ENSNMEG00000005475
calidris_pugnax ENSCPUG00000011031
calidris_pygmaea ENSCPGG00000018547
manacus_vitellinus ENSMVIG00005014857
lepidothrix_coronata ENSLCOG00000014240
parus_major ENSPMJG00000012062
cyanistes_caeruleus ENSCCEG00000004018
ficedula_albicollis ENSFALG00000002739
taeniopygia_guttata ENSTGUG00000008170
lonchura_striata_domestica ENSLSDG00000000520
junco_hyemalis ENSJHYG00000010701
zonotrichia_albicollis ENSZALG00000004234
serinus_canaria ENSSCAG00000009083
melopsittacus_undulatus ENSMUNG00000016432
apteryx_haastii ENSAHAG00000012252
apteryx_owenii ENSAOWG00000000641
apteryx_rowi ENSARWG00000008392
dromaius_novaehollandiae ENSDNVG00000001411
nothoprocta_perdicaria ENSNPEG00000005501
pogona_vitticeps ENSPVIG00000011355
anolis_carolinensis ENSACAG00000003862
notechis_scutatus ENSNSUG00000020384
salvator_merianae ENSSMRG00000007316
xenopus_tropicalis ENSXETG00000017884
latimeria_chalumnae ENSLACG00000010818
petromyzon_marinus ENSPMAG00000008538
eptatretus_burgeri ENSEBUG00000015451
ciona_savignyi ENSCSAVG00000005134
ciona_intestinalis ENSCING00000020310
drosophila_melanogaster FBgn0002787
caenorhabditis_elegans_strain_n2 WBGene00004464
drosophila_melanogaster FBgn0037270
drosophila_melanogaster FBgn0033069
caenorhabditis_elegans_strain_n2 WBGene00001229
petromyzon_marinus ENSPMAG00000006918
eptatretus_burgeri ENSEBUG00000013246
phascolarctos_cinereus ENSPCIG00000015758
notamacropus_eugenii ENSMEUG00000006078
sarcophilus_harrisii ENSSHAG00000017942
monodelphis_domestica ENSMODG00000008867
equus_asinus_asinus ENSEASG00005003246
equus_caballus ENSECAG00000039689
neovison_vison ENSNVIG00000012108
myotis_lucifugus ENSMLUG00000024882
pteropus_vampyrus ENSPVAG00000015764
equus_caballus ENSECAG00000030355
ursus_americanus ENSUAMG00000018036
ursus_maritimus ENSUMAG00000014064
ailuropoda_melanoleuca ENSAMEG00000004330
mustela_putorius_furo ENSMPUG00000012412
canis_lupus_dingo ENSCAFG00020010293
canis_lupus_familiaris ENSCAFG00000006884
vulpes_vulpes ENSVVUG00000027891
panthera_tigris_altaica ENSPTIG00000010676
panthera_pardus ENSPPRG00000018475
felis_catus ENSFCAG00000026973
tursiops_truncatus ENSTTRG00000016586
sus_scrofa ENSSSCG00000039647
capra_hircus ENSCHIG00000020447
capra_hircus ENSCHIG00000013441
ovis_aries ENSOARG00000015265
bison_bison_bison ENSBBBG00000005046
bos_mutus ENSBMUG00000015143
bos_taurus ENSBTAG00000004861
bison_bison_bison ENSBBBG00000013323
capra_hircus ENSCHIG00000022950
myotis_lucifugus ENSMLUG00000000825
sorex_araneus ENSSARG00000005347
erinaceus_europaeus ENSEEUG00000001226
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031417
mus_spicilegus ENSMSIG00000027164
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000031029
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030303
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0013515
rattus_norvegicus ENSRNOG00000015221
meriones_unguiculatus ENSMUGG00000025760
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001008562
cricetulus_griseus_crigri_1.0 ENSCGRG00000002009
cricetulus_griseus_crigri-picr ENSCGRG00015003714
mesocricetus_auratus ENSMAUG00000013070
mesocricetus_auratus ENSMAUG00000005223
peromyscus_maniculatus_bairdii ENSPEMG00000016017
microtus_ochrogaster ENSMOCG00000014204
jaculus_jaculus ENSJJAG00000022471
urocitellus_parryii ENSUPAG00010023251
ictidomys_tridecemlineatus ENSSTOG00000015927
marmota_marmota_marmota ENSMMMG00000016096
spermophilus_dauricus ENSSDAG00000022469
octodon_degus ENSODEG00000001555
dipodomys_ordii ENSDORG00000011786
callithrix_jacchus ENSCJAG00000011903
saimiri_boliviensis_boliviensis ENSSBOG00000020510
aotus_nancymaae ENSANAG00000024007
saimiri_boliviensis_boliviensis ENSSBOG00000022920
cebus_capucinus_imitator ENSCCAG00000022287
aotus_nancymaae ENSANAG00000032060
cebus_capucinus_imitator ENSCCAG00000020679
pan_troglodytes ENSPTRG00000003326
pan_paniscus ENSPPAG00000032324
gorilla_gorilla ENSGGOG00000011702
homo_sapiens ENSG00000175390
pan_paniscus ENSPPAG00000031979
pan_troglodytes ENSPTRG00000051517
gorilla_gorilla ENSGGOG00000043955
pongo_abelii ENSPPYG00000003512
pongo_abelii ENSPPYG00000019538
nomascus_leucogenys ENSNLEG00000017510
macaca_mulatta ENSMMUG00000015010
macaca_fascicularis ENSMFAG00000042607
macaca_nemestrina ENSMNEG00000042490
mandrillus_leucophaeus ENSMLEG00000037672
chlorocebus_sabaeus ENSCSAG00000004428
papio_anubis ENSPANG00000005950
theropithecus_gelada ENSTGEG00000018897
cercocebus_atys ENSCATG00000005169
theropithecus_gelada ENSTGEG00000017236
rhinopithecus_roxellana ENSRROG00000033860
rhinopithecus_roxellana ENSRROG00000035009
rhinopithecus_bieti ENSRBIG00000021940
rhinopithecus_roxellana ENSRROG00000015158
rhinopithecus_roxellana ENSRROG00000037701
rhinopithecus_bieti ENSRBIG00000032719
piliocolobus_tephrosceles ENSPTEG00000001152
piliocolobus_tephrosceles ENSPTEG00000030843
colobus_angolensis_palliatus ENSCANG00000005756
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100007608
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000009341
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000011846
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100002675
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100000165
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000001815
fukomys_damarensis ENSFDAG00000012818
chinchilla_lanigera ENSCLAG00000017001
cavia_porcellus ENSCPOG00000012486
castor_canadensis ENSCCNG00000002011
oryctolagus_cuniculus ENSOCUG00000004225
ochotona_princeps ENSOPRG00000001532
carlito_syrichta ENSTSYG00000036904
carlito_syrichta ENSTSYG00000026753
chlorocebus_sabaeus ENSCSAG00000018061
rhinopithecus_bieti ENSRBIG00000034142
prolemur_simus ENSPSMG00000001165
prolemur_simus ENSPSMG00000003059
prolemur_simus ENSPSMG00000022129
propithecus_coquereli ENSPCOG00000009640
microcebus_murinus ENSMICG00000034013
otolemur_garnettii ENSOGAG00000034698
otolemur_garnettii ENSOGAG00000025302
otolemur_garnettii ENSOGAG00000003220
tupaia_belangeri ENSTBEG00000006863
tupaia_belangeri ENSTBEG00000010753
nannospalax_galili ENSNGAG00000024346
dasypus_novemcinctus ENSDNOG00000048743
choloepus_hoffmanni ENSCHOG00000005502
loxodonta_africana ENSLAFG00000000772
procavia_capensis ENSPCAG00000014797
echinops_telfairi ENSETEG00000002717
echinops_telfairi ENSETEG00000007955
ornithorhynchus_anatinus ENSOANG00000013088
apteryx_haastii ENSAHAG00000006698
apteryx_owenii ENSAOWG00000010175
apteryx_rowi ENSARWG00000003767
dromaius_novaehollandiae ENSDNVG00000003086
nothoprocta_perdicaria ENSNPEG00000000953
anser_brachyrhynchus ENSABRG00000018238
anas_platyrhynchos_platyrhynchos ENSAPLG00000004385
meleagris_gallopavo ENSMGAG00000006693
gallus_gallus ENSGALG00000005326
coturnix_japonica ENSCJPG00005016575
numida_meleagris ENSNMEG00000006792
calidris_pygmaea ENSCPGG00000015931
calidris_pugnax ENSCPUG00000013464
melopsittacus_undulatus ENSMUNG00000013534
lonchura_striata_domestica ENSLSDG00000005618
taeniopygia_guttata ENSTGUG00000007105
serinus_canaria ENSSCAG00000001070
parus_major ENSPMJG00000015503
cyanistes_caeruleus ENSCCEG00000011907
ficedula_albicollis ENSFALG00000007100
junco_hyemalis ENSJHYG00000017846
zonotrichia_albicollis ENSZALG00000013177
lepidothrix_coronata ENSLCOG00000003676
manacus_vitellinus ENSMVIG00005016386
crocodylus_porosus ENSCPRG00005003182
chelonoidis_abingdonii ENSCABG00000019931
gopherus_agassizii ENSGAGG00000011877
chrysemys_picta_bellii ENSCPBG00000024322
pelodiscus_sinensis ENSPSIG00000004432
anolis_carolinensis ENSACAG00000010260
pogona_vitticeps ENSPVIG00000016659
notechis_scutatus ENSNSUG00000020242
salvator_merianae ENSSMRG00000001726
sphenodon_punctatus ENSSPUG00000017265
xenopus_tropicalis ENSXETG00000002620
latimeria_chalumnae ENSLACG00000013140
esox_lucius ENSELUG00000011987
esox_lucius ENSELUG00000008205
cynoglossus_semilaevis ENSCSEG00000021678
periophthalmus_magnuspinnatus ENSPMGG00000021743
hippocampus_comes ENSHCOG00000013485
takifugu_rubripes ENSTRUG00000000940
tetraodon_nigroviridis ENSTNIG00000006342
gasterosteus_aculeatus ENSGACG00000017667
labrus_bergylta ENSLBEG00000006449
mola_mola ENSMMOG00000020832
seriola_lalandi_dorsalis ENSSLDG00000006452
seriola_dumerili ENSSDUG00000021086
scophthalmus_maximus ENSSMAG00000009225
monopterus_albus ENSMALG00000017506
mastacembelus_armatus ENSMAMG00000009124
anabas_testudineus ENSATEG00000015621
fundulus_heteroclitus ENSFHEG00000013412
cyprinodon_variegatus ENSCVAG00000010705
xiphophorus_maculatus ENSXMAG00000024749
xiphophorus_couchianus ENSXCOG00000019862
gambusia_affinis ENSGAFG00000021031
poecilia_latipinna ENSPLAG00000006963
poecilia_latipinna ENSPLAG00000004031
poecilia_formosa ENSPFOG00000013707
poecilia_mexicana ENSPMEG00000019861
poecilia_reticulata ENSPREG00000020003
kryptolebias_marmoratus ENSKMAG00000016965
oryzias_latipes_asm223469v1 ENSORLG00015011108
oryzias_latipes_asm223467v1 ENSORLG00000002475
oryzias_latipes_asm223471v1 ENSORLG00020001101
oryzias_melastigma ENSOMEG00000023782
haplochromis_burtoni ENSHBUG00000008284
pundamilia_nyererei ENSPNYG00000001831
astatotilapia_calliptera ENSACLG00000003474
maylandia_zebra ENSMZEG00005024078
neolamprologus_brichardi ENSNBRG00000017472
oreochromis_niloticus ENSONIG00000015090
amphilophus_citrinellus ENSACIG00000015076
amphiprion_ocellaris ENSAOCG00000011694
amphiprion_percula ENSAPEG00000019096
acanthochromis_polyacanthus ENSAPOG00000007005
stegastes_partitus ENSSPAG00000001137
gadus_morhua ENSGMOG00000003659
astyanax_mexicanus ENSAMXG00000040781
pygocentrus_nattereri ENSPNAG00000005495
ictalurus_punctatus ENSIPUG00000024042
danio_rerio ENSDARG00000077533
scleropages_formosus ENSSFOG00015013348
paramormyrops_kingsleyae ENSPKIG00000016237
lepisosteus_oculatus ENSLOCG00000000938
ciona_intestinalis ENSCING00000005058
ciona_savignyi ENSCSAVG00000002738
drosophila_melanogaster FBgn0028837
caenorhabditis_elegans_strain_n2 WBGene00000818
petromyzon_marinus ENSPMAG00000008743
eptatretus_burgeri ENSEBUG00000005589
pogona_vitticeps ENSPVIG00000001705
anolis_carolinensis ENSACAG00000016647
notechis_scutatus ENSNSUG00000004765
salvator_merianae ENSSMRG00000019826
anolis_carolinensis ENSACAG00000012409
chrysemys_picta_bellii ENSCPBG00000002138
gopherus_agassizii ENSGAGG00000007464
pelodiscus_sinensis ENSPSIG00000009280
lonchura_striata_domestica ENSLSDG00000001703
sphenodon_punctatus ENSSPUG00000016508
coturnix_japonica ENSCJPG00005000299
cyanistes_caeruleus ENSCCEG00000018895
pan_paniscus ENSPPAG00000042580
pan_troglodytes ENSPTRG00000019471
homo_sapiens ENSG00000168090
gorilla_gorilla ENSGGOG00000002729
pongo_abelii ENSPPYG00000017397
nomascus_leucogenys ENSNLEG00000011368
macaca_fascicularis ENSMFAG00000041812
macaca_mulatta ENSMMUG00000013440
macaca_nemestrina ENSMNEG00000034971
theropithecus_gelada ENSTGEG00000011560
papio_anubis ENSPANG00000024389
mandrillus_leucophaeus ENSMLEG00000043589
cercocebus_atys ENSCATG00000037996
chlorocebus_sabaeus ENSCSAG00000017840
rhinopithecus_roxellana ENSRROG00000035880
rhinopithecus_bieti ENSRBIG00000013032
rhinopithecus_roxellana ENSRROG00000006356
colobus_angolensis_palliatus ENSCANG00000036256
piliocolobus_tephrosceles ENSPTEG00000025982
papio_anubis ENSPANG00000033201
mandrillus_leucophaeus ENSMLEG00000039386
macaca_fascicularis ENSMFAG00000041059
saimiri_boliviensis_boliviensis ENSSBOG00000021270
cebus_capucinus_imitator ENSCCAG00000016311
callithrix_jacchus ENSCJAG00000015606
aotus_nancymaae ENSANAG00000030358
carlito_syrichta ENSTSYG00000035169
equus_caballus ENSECAG00000008997
equus_asinus_asinus ENSEASG00005018961
choloepus_hoffmanni ENSCHOG00000004117
ictidomys_tridecemlineatus ENSSTOG00000009004
urocitellus_parryii ENSUPAG00010018239
spermophilus_dauricus ENSSDAG00000021373
marmota_marmota_marmota ENSMMMG00000012677
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000010175
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100018327
fukomys_damarensis ENSFDAG00000015867
cavia_porcellus ENSCPOG00000022041
octodon_degus ENSODEG00000016873
chinchilla_lanigera ENSCLAG00000002592
castor_canadensis ENSCCNG00000007079
dipodomys_ordii ENSDORG00000024208
microtus_ochrogaster ENSMOCG00000018441
microtus_ochrogaster ENSMOCG00000016508
peromyscus_maniculatus_bairdii ENSPEMG00000000314
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023206
cricetulus_griseus_crigri-picr ENSCGRG00015005226
cricetulus_griseus_crigri_1.0 ENSCGRG00000002880
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028907
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000019494
mus_spicilegus ENSMSIG00000004354
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027903
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0024477
rattus_norvegicus ENSRNOG00000001346
meriones_unguiculatus ENSMUGG00000024066
mesocricetus_auratus ENSMAUG00000015357
nannospalax_galili ENSNGAG00000020494
propithecus_coquereli ENSPCOG00000026277
propithecus_coquereli ENSPCOG00000011977
microcebus_murinus ENSMICG00000003965
prolemur_simus ENSPSMG00000000865
otolemur_garnettii ENSOGAG00000016843
tupaia_belangeri ENSTBEG00000013945
pteropus_vampyrus ENSPVAG00000005186
vicugna_pacos ENSVPAG00000009116
sus_scrofa ENSSSCG00000034893
bos_taurus ENSBTAG00000002871
bos_mutus ENSBMUG00000023611
bison_bison_bison ENSBBBG00000000983
capra_hircus ENSCHIG00000013561
ovis_aries ENSOARG00000017920
tursiops_truncatus ENSTTRG00000012312
ursus_maritimus ENSUMAG00000009970
ursus_americanus ENSUAMG00000008950
ailuropoda_melanoleuca ENSAMEG00000011206
mustela_putorius_furo ENSMPUG00000010887
neovison_vison ENSNVIG00000000137
canis_lupus_familiaris ENSCAFG00000014814
canis_lupus_dingo ENSCAFG00020014156
vulpes_vulpes ENSVVUG00000023316
panthera_tigris_altaica ENSPTIG00000007612
panthera_pardus ENSPPRG00000006726
felis_catus ENSFCAG00000003561
felis_catus ENSFCAG00000023720
myotis_lucifugus ENSMLUG00000014139
oryctolagus_cuniculus ENSOCUG00000000298
ochotona_princeps ENSOPRG00000003324
procavia_capensis ENSPCAG00000005643
procavia_capensis ENSPCAG00000010208
loxodonta_africana ENSLAFG00000017244
dasypus_novemcinctus ENSDNOG00000004397
ochotona_princeps ENSOPRG00000017287
cavia_aperea ENSCAPG00000015671
echinops_telfairi ENSETEG00000006665
notamacropus_eugenii ENSMEUG00000010978
phascolarctos_cinereus ENSPCIG00000012239
sarcophilus_harrisii ENSSHAG00000011684
monodelphis_domestica ENSMODG00000004170
monodelphis_domestica ENSMODG00000024097
xenopus_tropicalis ENSXETG00000009101
latimeria_chalumnae ENSLACG00000005968
poecilia_formosa ENSPFOG00000002531
poecilia_mexicana ENSPMEG00000004171
poecilia_formosa ENSPFOG00000002582
poecilia_mexicana ENSPMEG00000022340
poecilia_latipinna ENSPLAG00000006100
poecilia_reticulata ENSPREG00000014024
xiphophorus_maculatus ENSXMAG00000021939
xiphophorus_couchianus ENSXCOG00000000847
gambusia_affinis ENSGAFG00000002951
fundulus_heteroclitus ENSFHEG00000015058
oryzias_latipes_asm223467v1 ENSORLG00000000554
oryzias_latipes_asm223469v1 ENSORLG00015014835
oryzias_melastigma ENSOMEG00000012556
cynoglossus_semilaevis ENSCSEG00000003213
seriola_dumerili ENSSDUG00000003419
seriola_lalandi_dorsalis ENSSLDG00000024291
scophthalmus_maximus ENSSMAG00000011068
periophthalmus_magnuspinnatus ENSPMGG00000020165
mastacembelus_armatus ENSMAMG00000018884
monopterus_albus ENSMALG00000018496
anabas_testudineus ENSATEG00000001917
haplochromis_burtoni ENSHBUG00000007000
pundamilia_nyererei ENSPNYG00000007653
maylandia_zebra ENSMZEG00005009278
astatotilapia_calliptera ENSACLG00000003834
neolamprologus_brichardi ENSNBRG00000024388
oreochromis_niloticus ENSONIG00000002367
amphilophus_citrinellus ENSACIG00000003630
kryptolebias_marmoratus ENSKMAG00000019077
amphiprion_percula ENSAPEG00000003738
amphiprion_percula ENSAPEG00000008060
amphiprion_ocellaris ENSAOCG00000008835
acanthochromis_polyacanthus ENSAPOG00000009944
stegastes_partitus ENSSPAG00000002910
takifugu_rubripes ENSTRUG00000014492
tetraodon_nigroviridis ENSTNIG00000015728
mola_mola ENSMMOG00000004081
gasterosteus_aculeatus ENSGACG00000016388
hippocampus_comes ENSHCOG00000000865
gadus_morhua ENSGMOG00000018754
esox_lucius ENSELUG00000001644
astyanax_mexicanus ENSAMXG00000032673
pygocentrus_nattereri ENSPNAG00000002267
ictalurus_punctatus ENSIPUG00000000413
scleropages_formosus ENSSFOG00015008207
paramormyrops_kingsleyae ENSPKIG00000019588
lepisosteus_oculatus ENSLOCG00000013063
ciona_intestinalis ENSCING00000000624
ciona_savignyi ENSCSAVG00000008382
saccharomyces_cerevisiae_strain_s288c YOR261C
