astyanax_mexicanus ENSAMXG00000017209
lepidothrix_coronata ENSLCOG00000015029
manacus_vitellinus ENSMVIG00005005515
zonotrichia_albicollis ENSZALG00000014351
junco_hyemalis ENSJHYG00000009536
serinus_canaria ENSSCAG00000003907
calidris_pugnax ENSCPUG00000010014
calidris_pygmaea ENSCPGG00000018325
melopsittacus_undulatus ENSMUNG00000013445
apteryx_haastii ENSAHAG00000002768
apteryx_owenii ENSAOWG00000011523
apteryx_rowi ENSARWG00000003815
dromaius_novaehollandiae ENSDNVG00000009373
nothoprocta_perdicaria ENSNPEG00000006597
crocodylus_porosus ENSCPRG00005004764
chelonoidis_abingdonii ENSCABG00000018986
gopherus_agassizii ENSGAGG00000015980
chrysemys_picta_bellii ENSCPBG00000011305
pelodiscus_sinensis ENSPSIG00000012511
sphenodon_punctatus ENSSPUG00000015380
phascolarctos_cinereus ENSPCIG00000025969
notamacropus_eugenii ENSMEUG00000013944
sarcophilus_harrisii ENSSHAG00000015326
monodelphis_domestica ENSMODG00000002983
oryctolagus_cuniculus ENSOCUG00000007496
ochotona_princeps ENSOPRG00000004425
dipodomys_ordii ENSDORG00000004872
sorex_araneus ENSSARG00000002322
erinaceus_europaeus ENSEEUG00000009868
echinops_telfairi ENSETEG00000008831
rhinopithecus_roxellana ENSRROG00000034903
rhinopithecus_bieti ENSRBIG00000035506
colobus_angolensis_palliatus ENSCANG00000033791
piliocolobus_tephrosceles ENSPTEG00000037904
macaca_nemestrina ENSMNEG00000030829
macaca_fascicularis ENSMFAG00000037069
macaca_mulatta ENSMMUG00000020650
mandrillus_leucophaeus ENSMLEG00000036856
papio_anubis ENSPANG00000015785
cercocebus_atys ENSCATG00000039540
theropithecus_gelada ENSTGEG00000023611
chlorocebus_sabaeus ENSCSAG00000002232
homo_sapiens ENSG00000157837
pan_troglodytes ENSPTRG00000005548
pongo_abelii ENSPPYG00000005041
gorilla_gorilla ENSGGOG00000016245
nomascus_leucogenys ENSNLEG00000015922
pan_paniscus ENSPPAG00000030929
theropithecus_gelada ENSTGEG00000005378
callithrix_jacchus ENSCJAG00000001359
cebus_capucinus_imitator ENSCCAG00000023763
saimiri_boliviensis_boliviensis ENSSBOG00000019776
aotus_nancymaae ENSANAG00000023007
carlito_syrichta ENSTSYG00000004715
propithecus_coquereli ENSPCOG00000018081
prolemur_simus ENSPSMG00000002190
microcebus_murinus ENSMICG00000008710
otolemur_garnettii ENSOGAG00000008538
microtus_ochrogaster ENSMOCG00000005567
peromyscus_maniculatus_bairdii ENSPEMG00000010775
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001022277
cricetulus_griseus_crigri-picr ENSCGRG00015001582
cricetulus_griseus_crigri_1.0 ENSCGRG00000013195
mesocricetus_auratus ENSMAUG00000011290
mus_spicilegus ENSMSIG00000010421
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028610
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027612
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000029550
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0024192
rattus_norvegicus ENSRNOG00000001178
meriones_unguiculatus ENSMUGG00000000815
nannospalax_galili ENSNGAG00000016114
jaculus_jaculus ENSJJAG00000022924
castor_canadensis ENSCCNG00000018944
urocitellus_parryii ENSUPAG00010016723
ictidomys_tridecemlineatus ENSSTOG00000005019
spermophilus_dauricus ENSSDAG00000001068
marmota_marmota_marmota ENSMMMG00000020976
chinchilla_lanigera ENSCLAG00000013014
octodon_degus ENSODEG00000007014
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000009179
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100015792
fukomys_damarensis ENSFDAG00000014285
cavia_porcellus ENSCPOG00000002418
cavia_aperea ENSCAPG00000014973
pteropus_vampyrus ENSPVAG00000002247
myotis_lucifugus ENSMLUG00000012754
capra_hircus ENSCHIG00000024733
ovis_aries ENSOARG00000013244
bos_mutus ENSBMUG00000021456
bos_taurus ENSBTAG00000016338
bison_bison_bison ENSBBBG00000012533
vicugna_pacos ENSVPAG00000008965
tursiops_truncatus ENSTTRG00000000160
sus_scrofa ENSSSCG00000009917
panthera_tigris_altaica ENSPTIG00000015780
panthera_pardus ENSPPRG00000011547
felis_catus ENSFCAG00000030187
mustela_putorius_furo ENSMPUG00000003280
neovison_vison ENSNVIG00000009151
ursus_maritimus ENSUMAG00000006077
ursus_americanus ENSUAMG00000014260
ailuropoda_melanoleuca ENSAMEG00000008412
canis_lupus_dingo ENSCAFG00020020696
canis_lupus_familiaris ENSCAFG00000010485
vulpes_vulpes ENSVVUG00000021208
equus_asinus_asinus ENSEASG00005004643
equus_caballus ENSECAG00000007377
choloepus_hoffmanni ENSCHOG00000000932
dasypus_novemcinctus ENSDNOG00000016589
loxodonta_africana ENSLAFG00000000161
procavia_capensis ENSPCAG00000001777
ornithorhynchus_anatinus ENSOANG00000015556
xenopus_tropicalis ENSXETG00000026938
latimeria_chalumnae ENSLACG00000017976
eptatretus_burgeri ENSEBUG00000011174
ciona_savignyi ENSCSAVG00000004881
ciona_intestinalis ENSCING00000013415
drosophila_melanogaster FBgn0039381
