pan_paniscus ENSPPAG00000027065
oryctolagus_cuniculus ENSOCUG00000027415
ochotona_princeps ENSOPRG00000004048
bos_taurus ENSBTAG00000013740
bos_mutus ENSBMUG00000001179
bison_bison_bison ENSBBBG00000021914
ovis_aries ENSOARG00000007752
capra_hircus ENSCHIG00000018648
vicugna_pacos ENSVPAG00000004499
tursiops_truncatus ENSTTRG00000012483
sus_scrofa ENSSSCG00000017516
equus_asinus_asinus ENSEASG00005000667
equus_caballus ENSECAG00000012859
ursus_maritimus ENSUMAG00000015996
ursus_americanus ENSUAMG00000017127
ailuropoda_melanoleuca ENSAMEG00000004772
neovison_vison ENSNVIG00000005673
mustela_putorius_furo ENSMPUG00000015289
panthera_tigris_altaica ENSPTIG00000014873
panthera_pardus ENSPPRG00000003332
felis_catus ENSFCAG00000009365
canis_lupus_familiaris ENSCAFG00000016812
canis_lupus_dingo ENSCAFG00020023246
vulpes_vulpes ENSVVUG00000003171
pteropus_vampyrus ENSPVAG00000004255
myotis_lucifugus ENSMLUG00000005000
sorex_araneus ENSSARG00000003559
erinaceus_europaeus ENSEEUG00000014248
loxodonta_africana ENSLAFG00000021817
procavia_capensis ENSPCAG00000002140
dasypus_novemcinctus ENSDNOG00000013944
choloepus_hoffmanni ENSCHOG00000008313
junco_hyemalis ENSJHYG00000007577
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000009902
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100006418
fukomys_damarensis ENSFDAG00000008751
chinchilla_lanigera ENSCLAG00000014115
octodon_degus ENSODEG00000017126
cavia_aperea ENSCAPG00000010199
cavia_porcellus ENSCPOG00000014943
echinops_telfairi ENSETEG00000009168
phascolarctos_cinereus ENSPCIG00000000843
notamacropus_eugenii ENSMEUG00000015302
monodelphis_domestica ENSMODG00000012452
sarcophilus_harrisii ENSSHAG00000005633
apteryx_haastii ENSAHAG00000007236
apteryx_owenii ENSAOWG00000014094
apteryx_rowi ENSARWG00000000924
dromaius_novaehollandiae ENSDNVG00000003549
coturnix_japonica ENSCJPG00005019387
meleagris_gallopavo ENSMGAG00000008043
gallus_gallus ENSGALG00000000233
numida_meleagris ENSNMEG00000005430
calidris_pygmaea ENSCPGG00000008757
calidris_pugnax ENSCPUG00000014341
parus_major ENSPMJG00000005848
cyanistes_caeruleus ENSCCEG00000021863
lonchura_striata_domestica ENSLSDG00000001972
junco_hyemalis ENSJHYG00000007576
ficedula_albicollis ENSFALG00000002730
melopsittacus_undulatus ENSMUNG00000005138
anser_brachyrhynchus ENSABRG00000001034
anas_platyrhynchos_platyrhynchos ENSAPLG00000029557
nothoprocta_perdicaria ENSNPEG00000010190
crocodylus_porosus ENSCPRG00005007150
chelonoidis_abingdonii ENSCABG00000002675
gopherus_agassizii ENSGAGG00000007706
chrysemys_picta_bellii ENSCPBG00000027391
pelodiscus_sinensis ENSPSIG00000005275
pogona_vitticeps ENSPVIG00000018015
anolis_carolinensis ENSACAG00000006793
notechis_scutatus ENSNSUG00000010523
notechis_scutatus ENSNSUG00000007509
salvator_merianae ENSSMRG00000021856
sphenodon_punctatus ENSSPUG00000017648
xenopus_tropicalis ENSXETG00000021952
latimeria_chalumnae ENSLACG00000006434
pygocentrus_nattereri ENSPNAG00000002098
astyanax_mexicanus ENSAMXG00000041753
ictalurus_punctatus ENSIPUG00000012013
danio_rerio ENSDARG00000076763
takifugu_rubripes ENSTRUG00000007642
tetraodon_nigroviridis ENSTNIG00000006290
gasterosteus_aculeatus ENSGACG00000019811
scophthalmus_maximus ENSSMAG00000021122
cynoglossus_semilaevis ENSCSEG00000020591
oryzias_latipes_asm223467v1 ENSORLG00000000102
oryzias_latipes_asm223471v1 ENSORLG00020020346
oryzias_latipes_asm223469v1 ENSORLG00015000577
oryzias_melastigma ENSOMEG00000014260
hippocampus_comes ENSHCOG00000002002
monopterus_albus ENSMALG00000021244
mastacembelus_armatus ENSMAMG00000001599
anabas_testudineus ENSATEG00000021438
seriola_lalandi_dorsalis ENSSLDG00000014913
seriola_dumerili ENSSDUG00000001919
cynoglossus_semilaevis ENSCSEG00000020595
amphiprion_percula ENSAPEG00000006091
amphiprion_ocellaris ENSAOCG00000012088
acanthochromis_polyacanthus ENSAPOG00000010115
stegastes_partitus ENSSPAG00000010203
astatotilapia_calliptera ENSACLG00000016868
maylandia_zebra ENSMZEG00005005694
pundamilia_nyererei ENSPNYG00000023501
haplochromis_burtoni ENSHBUG00000006406
neolamprologus_brichardi ENSNBRG00000004524
oreochromis_niloticus ENSONIG00000000117
amphilophus_citrinellus ENSACIG00000011751
fundulus_heteroclitus ENSFHEG00000003176
cyprinodon_variegatus ENSCVAG00000017364
xiphophorus_maculatus ENSXMAG00000014321
xiphophorus_couchianus ENSXCOG00000011437
gambusia_affinis ENSGAFG00000018114
poecilia_mexicana ENSPMEG00000005000
poecilia_latipinna ENSPLAG00000012945
poecilia_formosa ENSPFOG00000013068
poecilia_reticulata ENSPREG00000021712
kryptolebias_marmoratus ENSKMAG00000012908
mola_mola ENSMMOG00000013705
labrus_bergylta ENSLBEG00000001053
periophthalmus_magnuspinnatus ENSPMGG00000000395
gadus_morhua ENSGMOG00000007030
esox_lucius ENSELUG00000010222
paramormyrops_kingsleyae ENSPKIG00000007769
scleropages_formosus ENSSFOG00015003465
lepisosteus_oculatus ENSLOCG00000013729
tetraodon_nigroviridis ENSTNIG00000001865
