latimeria_chalumnae ENSLACG00000004481
chlorocebus_sabaeus ENSCSAG00000016185
cebus_capucinus_imitator ENSCCAG00000029602
callithrix_jacchus ENSCJAG00000019657
aotus_nancymaae ENSANAG00000024216
mesocricetus_auratus ENSMAUG00000005702
mesocricetus_auratus ENSMAUG00000007659
saimiri_boliviensis_boliviensis ENSSBOG00000024413
castor_canadensis ENSCCNG00000023844
dipodomys_ordii ENSDORG00000006726
mus_spicilegus ENSMSIG00000007972
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029509
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000053460
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028504
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0022239
rattus_norvegicus ENSRNOG00000012975
meriones_unguiculatus ENSMUGG00000020228
peromyscus_maniculatus_bairdii ENSPEMG00000013327
microtus_ochrogaster ENSMOCG00000017281
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001012860
cricetulus_griseus_crigri-picr ENSCGRG00015016484
cricetulus_griseus_crigri_1.0 ENSCGRG00000008736
mesocricetus_auratus ENSMAUG00000014325
nannospalax_galili ENSNGAG00000000695
jaculus_jaculus ENSJJAG00000013219
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000013929
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100018352
fukomys_damarensis ENSFDAG00000017136
chinchilla_lanigera ENSCLAG00000005838
octodon_degus ENSODEG00000003141
cavia_porcellus ENSCPOG00000001534
cavia_aperea ENSCAPG00000010432
urocitellus_parryii ENSUPAG00010000144
ictidomys_tridecemlineatus ENSSTOG00000010797
spermophilus_dauricus ENSSDAG00000008514
marmota_marmota_marmota ENSMMMG00000008142
pteropus_vampyrus ENSPVAG00000015347
myotis_lucifugus ENSMLUG00000005356
sus_scrofa ENSSSCG00000027381
vicugna_pacos ENSVPAG00000001920
capra_hircus ENSCHIG00000014770
ovis_aries ENSOARG00000020518
bos_mutus ENSBMUG00000025542
bos_taurus ENSBTAG00000038477
bison_bison_bison ENSBBBG00000019704
tursiops_truncatus ENSTTRG00000008967
ursus_americanus ENSUAMG00000027583
ursus_maritimus ENSUMAG00000006501
ailuropoda_melanoleuca ENSAMEG00000002214
canis_lupus_dingo ENSCAFG00020014674
canis_lupus_familiaris ENSCAFG00000007720
vulpes_vulpes ENSVVUG00000001756
neovison_vison ENSNVIG00000018617
mustela_putorius_furo ENSMPUG00000009028
panthera_pardus ENSPPRG00000007103
panthera_tigris_altaica ENSPTIG00000013923
felis_catus ENSFCAG00000011967
equus_caballus ENSECAG00000010458
equus_asinus_asinus ENSEASG00005001468
erinaceus_europaeus ENSEEUG00000002277
sorex_araneus ENSSARG00000013846
oryctolagus_cuniculus ENSOCUG00000002368
ochotona_princeps ENSOPRG00000001919
tupaia_belangeri ENSTBEG00000009183
carlito_syrichta ENSTSYG00000008648
loxodonta_africana ENSLAFG00000018045
procavia_capensis ENSPCAG00000013598
echinops_telfairi ENSETEG00000007629
echinops_telfairi ENSETEG00000006218
notamacropus_eugenii ENSMEUG00000003796
phascolarctos_cinereus ENSPCIG00000004155
monodelphis_domestica ENSMODG00000015606
ornithorhynchus_anatinus ENSOANG00000031201
ornithorhynchus_anatinus ENSOANG00000003061
eptatretus_burgeri ENSEBUG00000001520
eptatretus_burgeri ENSEBUG00000013670
ciona_intestinalis ENSCING00000005072
ciona_intestinalis ENSCING00000020602
ciona_savignyi ENSCSAVG00000004242
drosophila_melanogaster FBgn0035245
