eptatretus_burgeri ENSEBUG00000006613
equus_asinus_asinus ENSEASG00005015182
equus_caballus ENSECAG00000008895
vulpes_vulpes ENSVVUG00000012423
canis_lupus_dingo ENSCAFG00020004285
saimiri_boliviensis_boliviensis ENSSBOG00000032685
echinops_telfairi ENSETEG00000017132
sorex_araneus ENSSARG00000000615
pteropus_vampyrus ENSPVAG00000004895
loxodonta_africana ENSLAFG00000002564
procavia_capensis ENSPCAG00000000228
choloepus_hoffmanni ENSCHOG00000013452
dasypus_novemcinctus ENSDNOG00000013856
nannospalax_galili ENSNGAG00000003440
nannospalax_galili ENSNGAG00000014524
otolemur_garnettii ENSOGAG00000008579
ornithorhynchus_anatinus ENSOANG00000011139
apteryx_owenii ENSAOWG00000013953
apteryx_haastii ENSAHAG00000010869
apteryx_rowi ENSARWG00000000770
dromaius_novaehollandiae ENSDNVG00000015246
nothoprocta_perdicaria ENSNPEG00000009382
gallus_gallus ENSGALG00000000218
coturnix_japonica ENSCJPG00005009625
meleagris_gallopavo ENSMGAG00000006762
numida_meleagris ENSNMEG00000002058
anas_platyrhynchos_platyrhynchos ENSAPLG00000002624
anser_brachyrhynchus ENSABRG00000019904
calidris_pygmaea ENSCPGG00000016451
calidris_pugnax ENSCPUG00000015683
melopsittacus_undulatus ENSMUNG00000001960
lepidothrix_coronata ENSLCOG00000004456
manacus_vitellinus ENSMVIG00005018739
lonchura_striata_domestica ENSLSDG00000008432
taeniopygia_guttata ENSTGUG00000001019
serinus_canaria ENSSCAG00000016513
zonotrichia_albicollis ENSZALG00000010023
parus_major ENSPMJG00000012731
cyanistes_caeruleus ENSCCEG00000009663
crocodylus_porosus ENSCPRG00005006522
chelonoidis_abingdonii ENSCABG00000011266
gopherus_agassizii ENSGAGG00000025305
chrysemys_picta_bellii ENSCPBG00000013903
pelodiscus_sinensis ENSPSIG00000013811
anolis_carolinensis ENSACAG00000007550
notechis_scutatus ENSNSUG00000013151
pogona_vitticeps ENSPVIG00000010947
salvator_merianae ENSSMRG00000002709
sphenodon_punctatus ENSSPUG00000015769
xenopus_tropicalis ENSXETG00000011993
latimeria_chalumnae ENSLACG00000004459
drosophila_melanogaster FBgn0015298
caenorhabditis_elegans_strain_n2 WBGene00018159
saccharomyces_cerevisiae_strain_s288c YML105C
