choloepus_hoffmanni ENSCHOG00000011869
ovis_aries ENSOARG00000020861
tursiops_truncatus ENSTTRG00000007385
sus_scrofa ENSSSCG00000006648
vicugna_pacos ENSVPAG00000005436
myotis_lucifugus ENSMLUG00000003491
pteropus_vampyrus ENSPVAG00000004352
equus_asinus_asinus ENSEASG00005002042
equus_caballus ENSECAG00000022438
sorex_araneus ENSSARG00000009191
erinaceus_europaeus ENSEEUG00000007124
sorex_araneus ENSSARG00000000170
sarcophilus_harrisii ENSSHAG00000011950
monodelphis_domestica ENSMODG00000018809
ornithorhynchus_anatinus ENSOANG00000004582
pogona_vitticeps ENSPVIG00000020632
anolis_carolinensis ENSACAG00000008703
notechis_scutatus ENSNSUG00000013966
salvator_merianae ENSSMRG00000021239
sphenodon_punctatus ENSSPUG00000002914
gopherus_agassizii ENSGAGG00000006573
chelonoidis_abingdonii ENSCABG00000006978
chrysemys_picta_bellii ENSCPBG00000005935
gopherus_agassizii ENSGAGG00000008573
chelonoidis_abingdonii ENSCABG00000006966
chrysemys_picta_bellii ENSCPBG00000008648
chelonoidis_abingdonii ENSCABG00000006975
chrysemys_picta_bellii ENSCPBG00000010059
chrysemys_picta_bellii ENSCPBG00000010060
chelonoidis_abingdonii ENSCABG00000006981
gopherus_agassizii ENSGAGG00000005575
chrysemys_picta_bellii ENSCPBG00000002971
pelodiscus_sinensis ENSPSIG00000008377
apteryx_owenii ENSAOWG00000002683
apteryx_haastii ENSAHAG00000002545
apteryx_owenii ENSAOWG00000002690
apteryx_haastii ENSAHAG00000002379
apteryx_rowi ENSARWG00000012825
dromaius_novaehollandiae ENSDNVG00000009395
nothoprocta_perdicaria ENSNPEG00000002334
anser_brachyrhynchus ENSABRG00000006843
anas_platyrhynchos_platyrhynchos ENSAPLG00000012624
coturnix_japonica ENSCJPG00005015187
meleagris_gallopavo ENSMGAG00000004997
meleagris_gallopavo ENSMGAG00000000937
gallus_gallus ENSGALG00000000775
numida_meleagris ENSNMEG00000007136
calidris_pugnax ENSCPUG00000008878
calidris_pygmaea ENSCPGG00000014874
cyanistes_caeruleus ENSCCEG00000007950
parus_major ENSPMJG00000003032
lonchura_striata_domestica ENSLSDG00000011847
serinus_canaria ENSSCAG00000016696
junco_hyemalis ENSJHYG00000009191
ficedula_albicollis ENSFALG00000004560
melopsittacus_undulatus ENSMUNG00000007393
taeniopygia_guttata ENSTGUG00000017378
lonchura_striata_domestica ENSLSDG00000011849
apteryx_rowi ENSARWG00000012834
xenopus_tropicalis ENSXETG00000008914
latimeria_chalumnae ENSLACG00000000085
scleropages_formosus ENSSFOG00015011906
scleropages_formosus ENSSFOG00015011929
paramormyrops_kingsleyae ENSPKIG00000010757
paramormyrops_kingsleyae ENSPKIG00000010782
gasterosteus_aculeatus ENSGACG00000003870
labrus_bergylta ENSLBEG00000026788
mola_mola ENSMMOG00000018041
seriola_lalandi_dorsalis ENSSLDG00000014274
seriola_dumerili ENSSDUG00000012123
scophthalmus_maximus ENSSMAG00000006780
amphiprion_ocellaris ENSAOCG00000019750
amphiprion_percula ENSAPEG00000010276
acanthochromis_polyacanthus ENSAPOG00000017560
stegastes_partitus ENSSPAG00000019023
astatotilapia_calliptera ENSACLG00000014098
maylandia_zebra ENSMZEG00005026735
pundamilia_nyererei ENSPNYG00000012762
haplochromis_burtoni ENSHBUG00000001992
neolamprologus_brichardi ENSNBRG00000013925
oreochromis_niloticus ENSONIG00000002754
amphilophus_citrinellus ENSACIG00000018495
xiphophorus_maculatus ENSXMAG00000003793
cyprinodon_variegatus ENSCVAG00000000173
fundulus_heteroclitus ENSFHEG00000008248
oryzias_latipes_asm223469v1 ENSORLG00015011099
oryzias_latipes_asm223467v1 ENSORLG00000003145
oryzias_latipes_asm223471v1 ENSORLG00020001668
oryzias_melastigma ENSOMEG00000013876
cynoglossus_semilaevis ENSCSEG00000015296
periophthalmus_magnuspinnatus ENSPMGG00000013967
hippocampus_comes ENSHCOG00000002979
gadus_morhua ENSGMOG00000002565
pygocentrus_nattereri ENSPNAG00000002203
astyanax_mexicanus ENSAMXG00000030026
ictalurus_punctatus ENSIPUG00000006902
danio_rerio ENSDARG00000074656
danio_rerio ENSDARG00000013771
esox_lucius ENSELUG00000000402
esox_lucius ENSELUG00000011296
takifugu_rubripes ENSTRUG00000000566
tetraodon_nigroviridis ENSTNIG00000006174
periophthalmus_magnuspinnatus ENSPMGG00000000533
periophthalmus_magnuspinnatus ENSPMGG00000000540
periophthalmus_magnuspinnatus ENSPMGG00000000567
periophthalmus_magnuspinnatus ENSPMGG00000001545
periophthalmus_magnuspinnatus ENSPMGG00000001549
periophthalmus_magnuspinnatus ENSPMGG00000010228
periophthalmus_magnuspinnatus ENSPMGG00000000622
astatotilapia_calliptera ENSACLG00000004271
haplochromis_burtoni ENSHBUG00000014897
maylandia_zebra ENSMZEG00005010627
pundamilia_nyererei ENSPNYG00000012465
neolamprologus_brichardi ENSNBRG00000013767
oreochromis_niloticus ENSONIG00000006671
maylandia_zebra ENSMZEG00005010606
haplochromis_burtoni ENSHBUG00000014918
astatotilapia_calliptera ENSACLG00000004206
neolamprologus_brichardi ENSNBRG00000013888
amphilophus_citrinellus ENSACIG00000004716
cynoglossus_semilaevis ENSCSEG00000009625
mola_mola ENSMMOG00000002892
xiphophorus_couchianus ENSXCOG00000005953
xiphophorus_maculatus ENSXMAG00000008983
gambusia_affinis ENSGAFG00000011099
poecilia_formosa ENSPFOG00000007895
poecilia_mexicana ENSPMEG00000007618
poecilia_latipinna ENSPLAG00000013436
poecilia_reticulata ENSPREG00000019538
cyprinodon_variegatus ENSCVAG00000019022
fundulus_heteroclitus ENSFHEG00000009025
kryptolebias_marmoratus ENSKMAG00000017771
oryzias_latipes_asm223471v1 ENSORLG00020015651
oryzias_latipes_asm223469v1 ENSORLG00015022143
oryzias_latipes_asm223467v1 ENSORLG00000015733
oryzias_melastigma ENSOMEG00000000455
monopterus_albus ENSMALG00000008111
seriola_lalandi_dorsalis ENSSLDG00000013260
seriola_dumerili ENSSDUG00000002074
scophthalmus_maximus ENSSMAG00000016731
gasterosteus_aculeatus ENSGACG00000013470
amphiprion_ocellaris ENSAOCG00000019455
amphiprion_percula ENSAPEG00000001914
acanthochromis_polyacanthus ENSAPOG00000015157
stegastes_partitus ENSSPAG00000007349
anabas_testudineus ENSATEG00000000217
mastacembelus_armatus ENSMAMG00000012382
stegastes_partitus ENSSPAG00000019424
pundamilia_nyererei ENSPNYG00000012500
hippocampus_comes ENSHCOG00000013154
labrus_bergylta ENSLBEG00000005840
amphiprion_ocellaris ENSAOCG00000017439
scleropages_formosus ENSSFOG00015003456
gadus_morhua ENSGMOG00000005092
lepisosteus_oculatus ENSLOCG00000007929
xenopus_tropicalis ENSXETG00000026667
xenopus_tropicalis ENSXETG00000025604
xenopus_tropicalis ENSXETG00000025523
xenopus_tropicalis ENSXETG00000004055
xenopus_tropicalis ENSXETG00000025524
xenopus_tropicalis ENSXETG00000015577
xenopus_tropicalis ENSXETG00000009461
xenopus_tropicalis ENSXETG00000003966
xenopus_tropicalis ENSXETG00000026666
gopherus_agassizii ENSGAGG00000008540
chrysemys_picta_bellii ENSCPBG00000008637
chelonoidis_abingdonii ENSCABG00000006945
latimeria_chalumnae ENSLACG00000013364
scleropages_formosus ENSSFOG00015004423
scleropages_formosus ENSSFOG00015007451
paramormyrops_kingsleyae ENSPKIG00000000809
lepisosteus_oculatus ENSLOCG00000007949
