anas_platyrhynchos_platyrhynchos ENSAPLG00000013347
dasypus_novemcinctus ENSDNOG00000015382
ornithorhynchus_anatinus ENSOANG00000015085
xenopus_tropicalis ENSXETG00000022866
latimeria_chalumnae ENSLACG00000012569
pygocentrus_nattereri ENSPNAG00000003884
pygocentrus_nattereri ENSPNAG00000025048
astyanax_mexicanus ENSAMXG00000029241
ictalurus_punctatus ENSIPUG00000002745
danio_rerio ENSDARG00000034168
fundulus_heteroclitus ENSFHEG00000001535
cyprinodon_variegatus ENSCVAG00000011762
poecilia_latipinna ENSPLAG00000012328
poecilia_mexicana ENSPMEG00000002408
poecilia_formosa ENSPFOG00000009615
poecilia_reticulata ENSPREG00000017073
xiphophorus_maculatus ENSXMAG00000017196
xiphophorus_couchianus ENSXCOG00000000894
gambusia_affinis ENSGAFG00000002972
kryptolebias_marmoratus ENSKMAG00000003723
oryzias_latipes_asm223471v1 ENSORLG00020012884
oryzias_latipes_asm223469v1 ENSORLG00015021005
oryzias_latipes_asm223467v1 ENSORLG00000012374
oryzias_melastigma ENSOMEG00000004490
astatotilapia_calliptera ENSACLG00000003868
maylandia_zebra ENSMZEG00005010980
pundamilia_nyererei ENSPNYG00000010454
haplochromis_burtoni ENSHBUG00000005921
neolamprologus_brichardi ENSNBRG00000002372
oreochromis_niloticus ENSONIG00000005552
anabas_testudineus ENSATEG00000003455
cynoglossus_semilaevis ENSCSEG00000001765
takifugu_rubripes ENSTRUG00000012444
tetraodon_nigroviridis ENSTNIG00000018695
mola_mola ENSMMOG00000003757
mastacembelus_armatus ENSMAMG00000004322
stegastes_partitus ENSSPAG00000002272
amphilophus_citrinellus ENSACIG00000012958
labrus_bergylta ENSLBEG00000011139
mola_mola ENSMMOG00000003754
gasterosteus_aculeatus ENSGACG00000007161
monopterus_albus ENSMALG00000009011
amphiprion_percula ENSAPEG00000019861
amphiprion_ocellaris ENSAOCG00000010478
acanthochromis_polyacanthus ENSAPOG00000003374
seriola_dumerili ENSSDUG00000012287
seriola_lalandi_dorsalis ENSSLDG00000012594
scophthalmus_maximus ENSSMAG00000020441
periophthalmus_magnuspinnatus ENSPMGG00000015630
hippocampus_comes ENSHCOG00000012118
gadus_morhua ENSGMOG00000000710
esox_lucius ENSELUG00000008238
esox_lucius ENSELUG00000008391
paramormyrops_kingsleyae ENSPKIG00000024487
scleropages_formosus ENSSFOG00015001922
lepisosteus_oculatus ENSLOCG00000003396
eptatretus_burgeri ENSEBUG00000000834
