ciona_savignyi ENSCSAVG00000011295
amphilophus_citrinellus ENSACIG00000001873
xiphophorus_maculatus ENSXMAG00000021818
xiphophorus_couchianus ENSXCOG00000018622
gambusia_affinis ENSGAFG00000002771
poecilia_formosa ENSPFOG00000001830
poecilia_latipinna ENSPLAG00000018201
poecilia_mexicana ENSPMEG00000003843
fundulus_heteroclitus ENSFHEG00000008612
cyprinodon_variegatus ENSCVAG00000001669
kryptolebias_marmoratus ENSKMAG00000017084
oryzias_latipes_asm223467v1 ENSORLG00000015357
oryzias_latipes_asm223471v1 ENSORLG00020016963
oryzias_latipes_asm223469v1 ENSORLG00015012676
oryzias_melastigma ENSOMEG00000021561
hippocampus_comes ENSHCOG00000019942
periophthalmus_magnuspinnatus ENSPMGG00000022310
esox_lucius ENSELUG00000001240
pygocentrus_nattereri ENSPNAG00000007746
ictalurus_punctatus ENSIPUG00000002001
danio_rerio ENSDARG00000101308
gadus_morhua ENSGMOG00000002277
paramormyrops_kingsleyae ENSPKIG00000006327
scleropages_formosus ENSSFOG00015016264
eptatretus_burgeri ENSEBUG00000014960
drosophila_melanogaster FBgn0038490
