caenorhabditis_elegans_strain_n2 WBGene00021551
cercocebus_atys ENSCATG00000044352
mandrillus_leucophaeus ENSMLEG00000035003
papio_anubis ENSPANG00000015094
theropithecus_gelada ENSTGEG00000006898
macaca_fascicularis ENSMFAG00000030369
macaca_mulatta ENSMMUG00000011888
macaca_nemestrina ENSMNEG00000042691
chlorocebus_sabaeus ENSCSAG00000003964
saimiri_boliviensis_boliviensis ENSSBOG00000024991
cebus_capucinus_imitator ENSCCAG00000032888
callithrix_jacchus ENSCJAG00000015963
aotus_nancymaae ENSANAG00000028400
carlito_syrichta ENSTSYG00000010741
prolemur_simus ENSPSMG00000010199
microcebus_murinus ENSMICG00000012262
propithecus_coquereli ENSPCOG00000020076
otolemur_garnettii ENSOGAG00000015571
tupaia_belangeri ENSTBEG00000009461
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000016833
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100015428
fukomys_damarensis ENSFDAG00000007205
chinchilla_lanigera ENSCLAG00000003614
octodon_degus ENSODEG00000016124
cavia_aperea ENSCAPG00000011229
cavia_porcellus ENSCPOG00000019484
ictidomys_tridecemlineatus ENSSTOG00000002888
spermophilus_dauricus ENSSDAG00000017877
urocitellus_parryii ENSUPAG00010000508
marmota_marmota_marmota ENSMMMG00000014739
castor_canadensis ENSCCNG00000015081
dipodomys_ordii ENSDORG00000010702
mus_spicilegus ENSMSIG00000006093
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000036270
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032618
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031500
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0023100
rattus_norvegicus ENSRNOG00000024025
meriones_unguiculatus ENSMUGG00000016938
microtus_ochrogaster ENSMOCG00000021073
peromyscus_maniculatus_bairdii ENSPEMG00000004965
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001009023
cricetulus_griseus_crigri-picr ENSCGRG00015008036
cricetulus_griseus_crigri_1.0 ENSCGRG00000016566
mesocricetus_auratus ENSMAUG00000020196
nannospalax_galili ENSNGAG00000009549
jaculus_jaculus ENSJJAG00000009673
oryctolagus_cuniculus ENSOCUG00000006327
ochotona_princeps ENSOPRG00000013735
capra_hircus ENSCHIG00000017119
ovis_aries ENSOARG00000003220
bos_mutus ENSBMUG00000003019
bos_taurus ENSBTAG00000006417
bison_bison_bison ENSBBBG00000015422
tursiops_truncatus ENSTTRG00000009252
vicugna_pacos ENSVPAG00000004419
sus_scrofa ENSSSCG00000002771
sorex_araneus ENSSARG00000007477
equus_caballus ENSECAG00000010812
equus_asinus_asinus ENSEASG00005013007
ursus_maritimus ENSUMAG00000019571
ursus_americanus ENSUAMG00000020778
ailuropoda_melanoleuca ENSAMEG00000017551
mustela_putorius_furo ENSMPUG00000006769
neovison_vison ENSNVIG00000009265
canis_lupus_dingo ENSCAFG00020018504
canis_lupus_familiaris ENSCAFG00000020337
vulpes_vulpes ENSVVUG00000012642
panthera_tigris_altaica ENSPTIG00000019864
panthera_pardus ENSPPRG00000014871
felis_catus ENSFCAG00000012851
erinaceus_europaeus ENSEEUG00000003492
pteropus_vampyrus ENSPVAG00000016606
myotis_lucifugus ENSMLUG00000005853
dasypus_novemcinctus ENSDNOG00000011779
choloepus_hoffmanni ENSCHOG00000000499
loxodonta_africana ENSLAFG00000012385
procavia_capensis ENSPCAG00000015371
echinops_telfairi ENSETEG00000016356
ornithorhynchus_anatinus ENSOANG00000012299
xenopus_tropicalis ENSXETG00000005809
latimeria_chalumnae ENSLACG00000016563
scleropages_formosus ENSSFOG00015014372
paramormyrops_kingsleyae ENSPKIG00000001025
paramormyrops_kingsleyae ENSPKIG00000002209
scleropages_formosus ENSSFOG00015010819
monopterus_albus ENSMALG00000006622
cynoglossus_semilaevis ENSCSEG00000014031
anabas_testudineus ENSATEG00000009821
seriola_lalandi_dorsalis ENSSLDG00000013767
seriola_dumerili ENSSDUG00000020312
scophthalmus_maximus ENSSMAG00000015325
mastacembelus_armatus ENSMAMG00000015496
maylandia_zebra ENSMZEG00005010294
haplochromis_burtoni ENSHBUG00000000271
astatotilapia_calliptera ENSACLG00000021206
pundamilia_nyererei ENSPNYG00000021844
neolamprologus_brichardi ENSNBRG00000000064
oreochromis_niloticus ENSONIG00000011113
amphilophus_citrinellus ENSACIG00000011726
xiphophorus_maculatus ENSXMAG00000005735
xiphophorus_couchianus ENSXCOG00000007670
gambusia_affinis ENSGAFG00000014746
poecilia_mexicana ENSPMEG00000005379
poecilia_formosa ENSPFOG00000007611
poecilia_latipinna ENSPLAG00000015364
poecilia_reticulata ENSPREG00000021359
cyprinodon_variegatus ENSCVAG00000006107
fundulus_heteroclitus ENSFHEG00000004762
kryptolebias_marmoratus ENSKMAG00000020905
oryzias_latipes_asm223471v1 ENSORLG00020018186
oryzias_latipes_asm223469v1 ENSORLG00015009236
oryzias_latipes_asm223467v1 ENSORLG00000012780
oryzias_melastigma ENSOMEG00000013400
amphiprion_percula ENSAPEG00000023827
amphiprion_ocellaris ENSAOCG00000007499
acanthochromis_polyacanthus ENSAPOG00000002589
stegastes_partitus ENSSPAG00000016791
tetraodon_nigroviridis ENSTNIG00000004847
takifugu_rubripes ENSTRUG00000005353
mola_mola ENSMMOG00000019724
gasterosteus_aculeatus ENSGACG00000003130
labrus_bergylta ENSLBEG00000009216
hippocampus_comes ENSHCOG00000012326
periophthalmus_magnuspinnatus ENSPMGG00000017546
gadus_morhua ENSGMOG00000001017
esox_lucius ENSELUG00000016964
pygocentrus_nattereri ENSPNAG00000019570
astyanax_mexicanus ENSAMXG00000020531
ictalurus_punctatus ENSIPUG00000003325
danio_rerio ENSDARG00000062266
lepisosteus_oculatus ENSLOCG00000006715
petromyzon_marinus ENSPMAG00000008688
eptatretus_burgeri ENSEBUG00000005826
ciona_savignyi ENSCSAVG00000011587
ciona_savignyi ENSCSAVG00000011591
ciona_intestinalis ENSCING00000005502
