caenorhabditis_elegans_strain_n2 WBGene00007111
cynoglossus_semilaevis ENSCSEG00000016394
periophthalmus_magnuspinnatus ENSPMGG00000018729
takifugu_rubripes ENSTRUG00000014173
tetraodon_nigroviridis ENSTNIG00000015867
gasterosteus_aculeatus ENSGACG00000008787
labrus_bergylta ENSLBEG00000001263
mola_mola ENSMMOG00000017629
mastacembelus_armatus ENSMAMG00000016195
monopterus_albus ENSMALG00000014549
anabas_testudineus ENSATEG00000009882
xiphophorus_maculatus ENSXMAG00000018160
xiphophorus_couchianus ENSXCOG00000017212
gambusia_affinis ENSGAFG00000018055
poecilia_formosa ENSPFOG00000010290
poecilia_latipinna ENSPLAG00000002711
poecilia_mexicana ENSPMEG00000000456
poecilia_reticulata ENSPREG00000022086
cyprinodon_variegatus ENSCVAG00000022898
fundulus_heteroclitus ENSFHEG00000015715
kryptolebias_marmoratus ENSKMAG00000016864
oryzias_latipes_asm223471v1 ENSORLG00020015473
oryzias_latipes_asm223469v1 ENSORLG00015003914
oryzias_latipes_asm223467v1 ENSORLG00000006895
oryzias_melastigma ENSOMEG00000002174
maylandia_zebra ENSMZEG00005015248
haplochromis_burtoni ENSHBUG00000005247
astatotilapia_calliptera ENSACLG00000025832
pundamilia_nyererei ENSPNYG00000015653
neolamprologus_brichardi ENSNBRG00000008526
oreochromis_niloticus ENSONIG00000013413
amphilophus_citrinellus ENSACIG00000016452
amphiprion_percula ENSAPEG00000023696
amphiprion_ocellaris ENSAOCG00000015094
acanthochromis_polyacanthus ENSAPOG00000007242
stegastes_partitus ENSSPAG00000010658
seriola_dumerili ENSSDUG00000011664
seriola_lalandi_dorsalis ENSSLDG00000024990
scophthalmus_maximus ENSSMAG00000014666
hippocampus_comes ENSHCOG00000009693
gadus_morhua ENSGMOG00000017859
esox_lucius ENSELUG00000013025
pygocentrus_nattereri ENSPNAG00000001851
astyanax_mexicanus ENSAMXG00000019143
ictalurus_punctatus ENSIPUG00000021151
danio_rerio ENSDARG00000008032
scleropages_formosus ENSSFOG00015004012
paramormyrops_kingsleyae ENSPKIG00000025203
lepisosteus_oculatus ENSLOCG00000004710
eptatretus_burgeri ENSEBUG00000005658
ciona_intestinalis ENSCING00000009762
ciona_savignyi ENSCSAVG00000009584
