eptatretus_burgeri ENSEBUG00000014678
otolemur_garnettii ENSOGAG00000013179
tupaia_belangeri ENSTBEG00000013352
ursus_americanus ENSUAMG00000020104
ursus_maritimus ENSUMAG00000022592
ailuropoda_melanoleuca ENSAMEG00000000061
neovison_vison ENSNVIG00000019617
mustela_putorius_furo ENSMPUG00000017000
canis_lupus_familiaris ENSCAFG00000009367
canis_lupus_dingo ENSCAFG00020006365
vulpes_vulpes ENSVVUG00000023341
panthera_pardus ENSPPRG00000000907
panthera_tigris_altaica ENSPTIG00000008067
felis_catus ENSFCAG00000009348
equus_asinus_asinus ENSEASG00005008377
equus_caballus ENSECAG00000000393
pteropus_vampyrus ENSPVAG00000008964
myotis_lucifugus ENSMLUG00000007252
capra_hircus ENSCHIG00000015465
ovis_aries ENSOARG00000012088
bos_taurus ENSBTAG00000014314
bos_mutus ENSBMUG00000020153
bison_bison_bison ENSBBBG00000005498
tursiops_truncatus ENSTTRG00000005933
sus_scrofa ENSSSCG00000010534
erinaceus_europaeus ENSEEUG00000010223
choloepus_hoffmanni ENSCHOG00000002044
dasypus_novemcinctus ENSDNOG00000011491
loxodonta_africana ENSLAFG00000000437
procavia_capensis ENSPCAG00000012407
echinops_telfairi ENSETEG00000015419
vicugna_pacos ENSVPAG00000004996
ciona_intestinalis ENSCING00000000061
drosophila_melanogaster FBgn0033973
