caenorhabditis_elegans_strain_n2 WBGene00001122
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000002031
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032126
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0014995
rattus_norvegicus ENSRNOG00000013919
meriones_unguiculatus ENSMUGG00000011829
nannospalax_galili ENSNGAG00000011129
jaculus_jaculus ENSJJAG00000006967
chinchilla_lanigera ENSCLAG00000012829
octodon_degus ENSODEG00000009156
cavia_porcellus ENSCPOG00000006279
cavia_aperea ENSCAPG00000015872
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000017283
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100014833
fukomys_damarensis ENSFDAG00000015305
marmota_marmota_marmota ENSMMMG00000022714
ictidomys_tridecemlineatus ENSSTOG00000014435
urocitellus_parryii ENSUPAG00010006481
spermophilus_dauricus ENSSDAG00000019539
cebus_capucinus_imitator ENSCCAG00000033035
saimiri_boliviensis_boliviensis ENSSBOG00000023977
callithrix_jacchus ENSCJAG00000013411
aotus_nancymaae ENSANAG00000020113
cebus_capucinus_imitator ENSCCAG00000037146
saimiri_boliviensis_boliviensis ENSSBOG00000032441
aotus_nancymaae ENSANAG00000031447
homo_sapiens ENSG00000118096
gorilla_gorilla ENSGGOG00000027999
pan_paniscus ENSPPAG00000030771
pan_troglodytes ENSPTRG00000004348
pongo_abelii ENSPPYG00000003938
nomascus_leucogenys ENSNLEG00000007368
mandrillus_leucophaeus ENSMLEG00000030576
cercocebus_atys ENSCATG00000041365
papio_anubis ENSPANG00000014014
macaca_mulatta ENSMMUG00000014455
macaca_fascicularis ENSMFAG00000044763
macaca_nemestrina ENSMNEG00000036586
chlorocebus_sabaeus ENSCSAG00000002571
rhinopithecus_roxellana ENSRROG00000036612
rhinopithecus_bieti ENSRBIG00000030687
colobus_angolensis_palliatus ENSCANG00000027824
piliocolobus_tephrosceles ENSPTEG00000019218
carlito_syrichta ENSTSYG00000032106
microcebus_murinus ENSMICG00000015335
propithecus_coquereli ENSPCOG00000026537
prolemur_simus ENSPSMG00000002185
otolemur_garnettii ENSOGAG00000009356
pteropus_vampyrus ENSPVAG00000006262
loxodonta_africana ENSLAFG00000013604
choloepus_hoffmanni ENSCHOG00000006305
dasypus_novemcinctus ENSDNOG00000011596
procavia_capensis ENSPCAG00000009690
equus_caballus ENSECAG00000014240
equus_asinus_asinus ENSEASG00005004973
myotis_lucifugus ENSMLUG00000014107
ursus_americanus ENSUAMG00000008125
ursus_maritimus ENSUMAG00000001908
ailuropoda_melanoleuca ENSAMEG00000012948
neovison_vison ENSNVIG00000004326
mustela_putorius_furo ENSMPUG00000004763
canis_lupus_dingo ENSCAFG00020000349
canis_lupus_familiaris ENSCAFG00000012603
vulpes_vulpes ENSVVUG00000024137
panthera_pardus ENSPPRG00000002889
panthera_tigris_altaica ENSPTIG00000015748
felis_catus ENSFCAG00000011794
sus_scrofa ENSSSCG00000029649
vicugna_pacos ENSVPAG00000005594
bos_taurus ENSBTAG00000012941
bos_mutus ENSBMUG00000011920
bison_bison_bison ENSBBBG00000021811
capra_hircus ENSCHIG00000026401
ovis_aries ENSOARG00000010406
tursiops_truncatus ENSTTRG00000004305
oryctolagus_cuniculus ENSOCUG00000008383
oryctolagus_cuniculus ENSOCUG00000025228
ochotona_princeps ENSOPRG00000011378
notamacropus_eugenii ENSMEUG00000002251
phascolarctos_cinereus ENSPCIG00000012045
sarcophilus_harrisii ENSSHAG00000012377
monodelphis_domestica ENSMODG00000013439
ornithorhynchus_anatinus ENSOANG00000003756
xenopus_tropicalis ENSXETG00000021567
latimeria_chalumnae ENSLACG00000018028
pygocentrus_nattereri ENSPNAG00000000818
astyanax_mexicanus ENSAMXG00000033788
ictalurus_punctatus ENSIPUG00000006036
danio_rerio ENSDARG00000011240
esox_lucius ENSELUG00000016513
scleropages_formosus ENSSFOG00015011880
paramormyrops_kingsleyae ENSPKIG00000003612
lepisosteus_oculatus ENSLOCG00000005727
gasterosteus_aculeatus ENSGACG00000001131
labrus_bergylta ENSLBEG00000013567
tetraodon_nigroviridis ENSTNIG00000002716
mola_mola ENSMMOG00000011120
amphiprion_percula ENSAPEG00000020287
amphiprion_ocellaris ENSAOCG00000008986
acanthochromis_polyacanthus ENSAPOG00000013500
stegastes_partitus ENSSPAG00000001560
astatotilapia_calliptera ENSACLG00000008910
maylandia_zebra ENSMZEG00005027973
astatotilapia_calliptera ENSACLG00000008902
pundamilia_nyererei ENSPNYG00000002206
neolamprologus_brichardi ENSNBRG00000003076
oreochromis_niloticus ENSONIG00000014902
amphilophus_citrinellus ENSACIG00000023330
poecilia_formosa ENSPFOG00000001416
poecilia_latipinna ENSPLAG00000000076
poecilia_mexicana ENSPMEG00000006262
poecilia_reticulata ENSPREG00000014595
xiphophorus_maculatus ENSXMAG00000015447
xiphophorus_couchianus ENSXCOG00000015220
xiphophorus_maculatus ENSXMAG00000004954
gambusia_affinis ENSGAFG00000020234
fundulus_heteroclitus ENSFHEG00000019736
cyprinodon_variegatus ENSCVAG00000015194
kryptolebias_marmoratus ENSKMAG00000007858
oryzias_latipes_asm223467v1 ENSORLG00000028671
oryzias_latipes_asm223467v1 ENSORLG00000023294
oryzias_latipes_asm223469v1 ENSORLG00015001757
oryzias_melastigma ENSOMEG00000006792
mastacembelus_armatus ENSMAMG00000010769
anabas_testudineus ENSATEG00000003350
monopterus_albus ENSMALG00000005295
scophthalmus_maximus ENSSMAG00000018222
cynoglossus_semilaevis ENSCSEG00000005228
hippocampus_comes ENSHCOG00000008917
seriola_lalandi_dorsalis ENSSLDG00000018884
seriola_dumerili ENSSDUG00000002081
periophthalmus_magnuspinnatus ENSPMGG00000000773
gadus_morhua ENSGMOG00000014185
eptatretus_burgeri ENSEBUG00000001050
ciona_savignyi ENSCSAVG00000005155
ciona_intestinalis ENSCING00000018239
