ciona_savignyi ENSCSAVG00000009937
labrus_bergylta ENSLBEG00000025132
gasterosteus_aculeatus ENSGACG00000015135
seriola_dumerili ENSSDUG00000021661
seriola_lalandi_dorsalis ENSSLDG00000012921
scophthalmus_maximus ENSSMAG00000006464
poecilia_mexicana ENSPMEG00000008273
poecilia_latipinna ENSPLAG00000014551
poecilia_reticulata ENSPREG00000010158
poecilia_formosa ENSPFOG00000003866
xiphophorus_maculatus ENSXMAG00000003025
xiphophorus_couchianus ENSXCOG00000020253
gambusia_affinis ENSGAFG00000005688
cyprinodon_variegatus ENSCVAG00000000960
fundulus_heteroclitus ENSFHEG00000020542
kryptolebias_marmoratus ENSKMAG00000019699
oryzias_latipes_asm223469v1 ENSORLG00015014670
oryzias_latipes_asm223471v1 ENSORLG00020016281
oryzias_latipes_asm223467v1 ENSORLG00000005307
oryzias_melastigma ENSOMEG00000007283
astatotilapia_calliptera ENSACLG00000027888
maylandia_zebra ENSMZEG00005005775
haplochromis_burtoni ENSHBUG00000007370
pundamilia_nyererei ENSPNYG00000016453
neolamprologus_brichardi ENSNBRG00000007411
oreochromis_niloticus ENSONIG00000012200
amphilophus_citrinellus ENSACIG00000000557
amphiprion_percula ENSAPEG00000004243
amphiprion_ocellaris ENSAOCG00000016588
acanthochromis_polyacanthus ENSAPOG00000004028
stegastes_partitus ENSSPAG00000019593
cynoglossus_semilaevis ENSCSEG00000010452
anabas_testudineus ENSATEG00000003266
mastacembelus_armatus ENSMAMG00000022222
mola_mola ENSMMOG00000006230
hippocampus_comes ENSHCOG00000010096
periophthalmus_magnuspinnatus ENSPMGG00000013007
gadus_morhua ENSGMOG00000004338
esox_lucius ENSELUG00000021709
pygocentrus_nattereri ENSPNAG00000009657
astyanax_mexicanus ENSAMXG00000015163
ictalurus_punctatus ENSIPUG00000006236
danio_rerio ENSDARG00000017537
lepisosteus_oculatus ENSLOCG00000011025
takifugu_rubripes ENSTRUG00000017483
cyprinodon_variegatus ENSCVAG00000004474
dipodomys_ordii ENSDORG00000008404
dipodomys_ordii ENSDORG00000026219
jaculus_jaculus ENSJJAG00000006959
octodon_degus ENSODEG00000010576
octodon_degus ENSODEG00000010230
bison_bison_bison ENSBBBG00000015385
bison_bison_bison ENSBBBG00000001246
ursus_maritimus ENSUMAG00000016126
scleropages_formosus ENSSFOG00015009377
paramormyrops_kingsleyae ENSPKIG00000017549
paramormyrops_kingsleyae ENSPKIG00000002910
scleropages_formosus ENSSFOG00015007220
tetraodon_nigroviridis ENSTNIG00000015228
takifugu_rubripes ENSTRUG00000005433
mola_mola ENSMMOG00000018851
labrus_bergylta ENSLBEG00000019103
gasterosteus_aculeatus ENSGACG00000013369
cyprinodon_variegatus ENSCVAG00000022904
fundulus_heteroclitus ENSFHEG00000016444
xiphophorus_couchianus ENSXCOG00000014753
xiphophorus_maculatus ENSXMAG00000016447
gambusia_affinis ENSGAFG00000021364
poecilia_formosa ENSPFOG00000005310
poecilia_mexicana ENSPMEG00000005635
poecilia_latipinna ENSPLAG00000013111
poecilia_reticulata ENSPREG00000004180
kryptolebias_marmoratus ENSKMAG00000012983
oryzias_latipes_asm223471v1 ENSORLG00020011792
oryzias_latipes_asm223469v1 ENSORLG00015011566
oryzias_latipes_asm223467v1 ENSORLG00000016783
oryzias_melastigma ENSOMEG00000003799
cynoglossus_semilaevis ENSCSEG00000018049
monopterus_albus ENSMALG00000018857
mastacembelus_armatus ENSMAMG00000013096
anabas_testudineus ENSATEG00000010410
amphiprion_percula ENSAPEG00000006371
amphiprion_ocellaris ENSAOCG00000009740
acanthochromis_polyacanthus ENSAPOG00000022301
stegastes_partitus ENSSPAG00000001305
astatotilapia_calliptera ENSACLG00000022500
maylandia_zebra ENSMZEG00005025410
pundamilia_nyererei ENSPNYG00000012310
haplochromis_burtoni ENSHBUG00000004371
neolamprologus_brichardi ENSNBRG00000001862
oreochromis_niloticus ENSONIG00000009767
amphilophus_citrinellus ENSACIG00000015725
seriola_lalandi_dorsalis ENSSLDG00000019554
seriola_dumerili ENSSDUG00000007968
scophthalmus_maximus ENSSMAG00000020475
periophthalmus_magnuspinnatus ENSPMGG00000009592
hippocampus_comes ENSHCOG00000003738
gadus_morhua ENSGMOG00000003405
esox_lucius ENSELUG00000017614
pygocentrus_nattereri ENSPNAG00000016490
astyanax_mexicanus ENSAMXG00000001819
ictalurus_punctatus ENSIPUG00000012142
danio_rerio ENSDARG00000001933
astyanax_mexicanus ENSAMXG00000033766
pygocentrus_nattereri ENSPNAG00000009660
ictalurus_punctatus ENSIPUG00000004673
danio_rerio ENSDARG00000012625
esox_lucius ENSELUG00000017217
anas_platyrhynchos_platyrhynchos ENSAPLG00000004562
anser_brachyrhynchus ENSABRG00000020012
meleagris_gallopavo ENSMGAG00000004579
meleagris_gallopavo ENSMGAG00000016982
gallus_gallus ENSGALG00000006219
melopsittacus_undulatus ENSMUNG00000004202
calidris_pygmaea ENSCPGG00000016584
calidris_pugnax ENSCPUG00000019189
taeniopygia_guttata ENSTGUG00000000594
lonchura_striata_domestica ENSLSDG00000016011
zonotrichia_albicollis ENSZALG00000001454
junco_hyemalis ENSJHYG00000004589
serinus_canaria ENSSCAG00000007207
parus_major ENSPMJG00000004960
ficedula_albicollis ENSFALG00000006830
lepidothrix_coronata ENSLCOG00000010307
coturnix_japonica ENSCJPG00005000141
numida_meleagris ENSNMEG00000005925
cyanistes_caeruleus ENSCCEG00000006924
manacus_vitellinus ENSMVIG00005010969
apteryx_haastii ENSAHAG00000007087
apteryx_owenii ENSAOWG00000002854
apteryx_rowi ENSARWG00000004774
dromaius_novaehollandiae ENSDNVG00000018971
nothoprocta_perdicaria ENSNPEG00000007877
crocodylus_porosus ENSCPRG00005004752
chrysemys_picta_bellii ENSCPBG00000008081
chrysemys_picta_bellii ENSCPBG00000008087
gopherus_agassizii ENSGAGG00000016423
chelonoidis_abingdonii ENSCABG00000005115
pelodiscus_sinensis ENSPSIG00000011377
sphenodon_punctatus ENSSPUG00000018373
sphenodon_punctatus ENSSPUG00000018367
sphenodon_punctatus ENSSPUG00000018369
sphenodon_punctatus ENSSPUG00000018376
pogona_vitticeps ENSPVIG00000003420
anolis_carolinensis ENSACAG00000002337
notechis_scutatus ENSNSUG00000012233
salvator_merianae ENSSMRG00000014416
phascolarctos_cinereus ENSPCIG00000028690
notamacropus_eugenii ENSMEUG00000001560
monodelphis_domestica ENSMODG00000004614
sarcophilus_harrisii ENSSHAG00000005968
loxodonta_africana ENSLAFG00000012000
procavia_capensis ENSPCAG00000007705
echinops_telfairi ENSETEG00000008188
carlito_syrichta ENSTSYG00000003690
prolemur_simus ENSPSMG00000016866
homo_sapiens ENSG00000106617
gorilla_gorilla ENSGGOG00000014820
pan_paniscus ENSPPAG00000029923
pongo_abelii ENSPPYG00000018197
nomascus_leucogenys ENSNLEG00000004532
colobus_angolensis_palliatus ENSCANG00000000408
piliocolobus_tephrosceles ENSPTEG00000039189
rhinopithecus_roxellana ENSRROG00000029993
mandrillus_leucophaeus ENSMLEG00000037725
papio_anubis ENSPANG00000010205
macaca_mulatta ENSMMUG00000010943
macaca_fascicularis ENSMFAG00000000670
macaca_nemestrina ENSMNEG00000038371
cercocebus_atys ENSCATG00000042399
theropithecus_gelada ENSTGEG00000005608
chlorocebus_sabaeus ENSCSAG00000006594
rhinopithecus_bieti ENSRBIG00000024352
pan_troglodytes ENSPTRG00000019889
aotus_nancymaae ENSANAG00000030940
aotus_nancymaae ENSANAG00000032579
cebus_capucinus_imitator ENSCCAG00000029818
callithrix_jacchus ENSCJAG00000020422
saimiri_boliviensis_boliviensis ENSSBOG00000022161
propithecus_coquereli ENSPCOG00000026814
microcebus_murinus ENSMICG00000008109
prolemur_simus ENSPSMG00000009945
otolemur_garnettii ENSOGAG00000008645
spermophilus_dauricus ENSSDAG00000019803
spermophilus_dauricus ENSSDAG00000019792
urocitellus_parryii ENSUPAG00010012086
ictidomys_tridecemlineatus ENSSTOG00000021632
marmota_marmota_marmota ENSMMMG00000005353
castor_canadensis ENSCCNG00000022704
chinchilla_lanigera ENSCLAG00000001384
octodon_degus ENSODEG00000005132
cavia_porcellus ENSCPOG00000015691
cavia_aperea ENSCAPG00000014646
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100012430
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000005729
fukomys_damarensis ENSFDAG00000016014
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028021
mus_spicilegus ENSMSIG00000016296
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000028944
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027025
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0021798
rattus_norvegicus ENSRNOG00000009085
meriones_unguiculatus ENSMUGG00000007671
cricetulus_griseus_crigri_1.0 ENSCGRG00000018388
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001022044
cricetulus_griseus_crigri-picr ENSCGRG00015005952
mesocricetus_auratus ENSMAUG00000009204
peromyscus_maniculatus_bairdii ENSPEMG00000023670
microtus_ochrogaster ENSMOCG00000001286
nannospalax_galili ENSNGAG00000021870
jaculus_jaculus ENSJJAG00000009778
oryctolagus_cuniculus ENSOCUG00000006463
ochotona_princeps ENSOPRG00000005376
vulpes_vulpes ENSVVUG00000007492
vulpes_vulpes ENSVVUG00000007480
bos_mutus ENSBMUG00000008172
bos_taurus ENSBTAG00000002917
ovis_aries ENSOARG00000004505
capra_hircus ENSCHIG00000024028
tursiops_truncatus ENSTTRG00000017057
sus_scrofa ENSSSCG00000016432
vicugna_pacos ENSVPAG00000012377
myotis_lucifugus ENSMLUG00000004316
pteropus_vampyrus ENSPVAG00000014510
equus_caballus ENSECAG00000012659
equus_asinus_asinus ENSEASG00005001984
ursus_maritimus ENSUMAG00000016133
ursus_americanus ENSUAMG00000013030
ailuropoda_melanoleuca ENSAMEG00000013406
neovison_vison ENSNVIG00000000919
mustela_putorius_furo ENSMPUG00000009001
canis_lupus_dingo ENSCAFG00020005497
canis_lupus_familiaris ENSCAFG00000004912
panthera_pardus ENSPPRG00000017828
panthera_tigris_altaica ENSPTIG00000013407
felis_catus ENSFCAG00000003842
dasypus_novemcinctus ENSDNOG00000046116
choloepus_hoffmanni ENSCHOG00000010810
chrysemys_picta_bellii ENSCPBG00000018281
ornithorhynchus_anatinus ENSOANG00000006167
xenopus_tropicalis ENSXETG00000009727
latimeria_chalumnae ENSLACG00000013492
caenorhabditis_elegans_strain_n2 WBGene00020633
lepisosteus_oculatus ENSLOCG00000012585
astatotilapia_calliptera ENSACLG00000017199
maylandia_zebra ENSMZEG00005020024
astatotilapia_calliptera ENSACLG00000017327
neolamprologus_brichardi ENSNBRG00000013063
oreochromis_niloticus ENSONIG00000017367
pundamilia_nyererei ENSPNYG00000021963
amphilophus_citrinellus ENSACIG00000016678
oryzias_latipes_asm223467v1 ENSORLG00000003934
oryzias_latipes_asm223471v1 ENSORLG00020009825
oryzias_latipes_asm223469v1 ENSORLG00015006532
oryzias_melastigma ENSOMEG00000001212
monopterus_albus ENSMALG00000013461
mastacembelus_armatus ENSMAMG00000018395
seriola_lalandi_dorsalis ENSSLDG00000007772
seriola_lalandi_dorsalis ENSSLDG00000007861
seriola_dumerili ENSSDUG00000010609
scophthalmus_maximus ENSSMAG00000011070
anabas_testudineus ENSATEG00000015256
anabas_testudineus ENSATEG00000015298
cynoglossus_semilaevis ENSCSEG00000018485
mola_mola ENSMMOG00000019281
tetraodon_nigroviridis ENSTNIG00000013541
gasterosteus_aculeatus ENSGACG00000005629
amphiprion_ocellaris ENSAOCG00000009686
amphiprion_percula ENSAPEG00000024823
acanthochromis_polyacanthus ENSAPOG00000006000
stegastes_partitus ENSSPAG00000018166
poecilia_formosa ENSPFOG00000010785
poecilia_latipinna ENSPLAG00000019460
