caenorhabditis_elegans_strain_n2 WBGene00007683
ornithorhynchus_anatinus ENSOANG00000007659
gopherus_agassizii ENSGAGG00000015242
chelonoidis_abingdonii ENSCABG00000009068
chrysemys_picta_bellii ENSCPBG00000016013
pelodiscus_sinensis ENSPSIG00000013611
crocodylus_porosus ENSCPRG00005009247
pogona_vitticeps ENSPVIG00000019980
anolis_carolinensis ENSACAG00000015794
notechis_scutatus ENSNSUG00000002561
salvator_merianae ENSSMRG00000023659
salvator_merianae ENSSMRG00000018035
sphenodon_punctatus ENSSPUG00000014279
coturnix_japonica ENSCJPG00005017909
meleagris_gallopavo ENSMGAG00000010248
gallus_gallus ENSGALG00000009379
numida_meleagris ENSNMEG00000016661
anas_platyrhynchos_platyrhynchos ENSAPLG00000008149
anser_brachyrhynchus ENSABRG00000010768
zonotrichia_albicollis ENSZALG00000005754
junco_hyemalis ENSJHYG00000004778
serinus_canaria ENSSCAG00000009994
ficedula_albicollis ENSFALG00000008615
taeniopygia_guttata ENSTGUG00000010978
lonchura_striata_domestica ENSLSDG00000003023
cyanistes_caeruleus ENSCCEG00000006591
parus_major ENSPMJG00000004846
lepidothrix_coronata ENSLCOG00000006792
manacus_vitellinus ENSMVIG00005017392
calidris_pygmaea ENSCPGG00000007531
calidris_pugnax ENSCPUG00000009538
melopsittacus_undulatus ENSMUNG00000007613
apteryx_haastii ENSAHAG00000014294
apteryx_rowi ENSARWG00000017300
apteryx_owenii ENSAOWG00000015983
dromaius_novaehollandiae ENSDNVG00000010308
nothoprocta_perdicaria ENSNPEG00000002342
xenopus_tropicalis ENSXETG00000009213
latimeria_chalumnae ENSLACG00000015547
cynoglossus_semilaevis ENSCSEG00000014338
scophthalmus_maximus ENSSMAG00000015782
mola_mola ENSMMOG00000020493
takifugu_rubripes ENSTRUG00000004502
gasterosteus_aculeatus ENSGACG00000016985
labrus_bergylta ENSLBEG00000013474
mastacembelus_armatus ENSMAMG00000001870
monopterus_albus ENSMALG00000018907
anabas_testudineus ENSATEG00000022140
seriola_lalandi_dorsalis ENSSLDG00000011448
seriola_dumerili ENSSDUG00000012339
poecilia_formosa ENSPFOG00000005670
poecilia_latipinna ENSPLAG00000010263
poecilia_mexicana ENSPMEG00000014019
poecilia_reticulata ENSPREG00000013701
xiphophorus_couchianus ENSXCOG00000018713
xiphophorus_maculatus ENSXMAG00000024897
gambusia_affinis ENSGAFG00000020062
cyprinodon_variegatus ENSCVAG00000018714
kryptolebias_marmoratus ENSKMAG00000022081
pundamilia_nyererei ENSPNYG00000008388
haplochromis_burtoni ENSHBUG00000000412
astatotilapia_calliptera ENSACLG00000011336
maylandia_zebra ENSMZEG00005024455
neolamprologus_brichardi ENSNBRG00000011453
oreochromis_niloticus ENSONIG00000018630
amphilophus_citrinellus ENSACIG00000007307
amphiprion_percula ENSAPEG00000021577
amphiprion_ocellaris ENSAOCG00000023518
acanthochromis_polyacanthus ENSAPOG00000004204
stegastes_partitus ENSSPAG00000012607
oryzias_latipes_asm223471v1 ENSORLG00020004239
oryzias_latipes_asm223467v1 ENSORLG00000017951
oryzias_latipes_asm223469v1 ENSORLG00015004111
oryzias_melastigma ENSOMEG00000011984
tetraodon_nigroviridis ENSTNIG00000008860
hippocampus_comes ENSHCOG00000002781
gadus_morhua ENSGMOG00000012540
esox_lucius ENSELUG00000005223
pygocentrus_nattereri ENSPNAG00000010721
astyanax_mexicanus ENSAMXG00000006343
ictalurus_punctatus ENSIPUG00000014127
danio_rerio ENSDARG00000019951
paramormyrops_kingsleyae ENSPKIG00000020358
scleropages_formosus ENSSFOG00015010606
lepisosteus_oculatus ENSLOCG00000007194
periophthalmus_magnuspinnatus ENSPMGG00000009679
eptatretus_burgeri ENSEBUG00000015304
ciona_intestinalis ENSCING00000006586
ciona_savignyi ENSCSAVG00000009416
saccharomyces_cerevisiae_strain_s288c YPL094C
