capra_hircus ENSCHIG00000018213
marmota_marmota_marmota ENSMMMG00000011103
ictidomys_tridecemlineatus ENSSTOG00000015149
castor_canadensis ENSCCNG00000025056
ochotona_princeps ENSOPRG00000001655
oryctolagus_cuniculus ENSOCUG00000000800
prolemur_simus ENSPSMG00000001196
propithecus_coquereli ENSPCOG00000004300
microcebus_murinus ENSMICG00000010640
gorilla_gorilla ENSGGOG00000012341
homo_sapiens ENSG00000167862
pan_troglodytes ENSPTRG00000009627
pan_paniscus ENSPPAG00000032239
pongo_abelii ENSPPYG00000008614
nomascus_leucogenys ENSNLEG00000027867
theropithecus_gelada ENSTGEG00000003271
papio_anubis ENSPANG00000000142
papio_anubis ENSPANG00000032491
theropithecus_gelada ENSTGEG00000027712
mandrillus_leucophaeus ENSMLEG00000026116
theropithecus_gelada ENSTGEG00000028841
mandrillus_leucophaeus ENSMLEG00000035555
cercocebus_atys ENSCATG00000039315
macaca_fascicularis ENSMFAG00000019961
macaca_fascicularis ENSMFAG00000023313
macaca_mulatta ENSMMUG00000011644
macaca_nemestrina ENSMNEG00000030999
chlorocebus_sabaeus ENSCSAG00000004656
piliocolobus_tephrosceles ENSPTEG00000039815
colobus_angolensis_palliatus ENSCANG00000042071
rhinopithecus_roxellana ENSRROG00000006234
rhinopithecus_roxellana ENSRROG00000010716
rhinopithecus_bieti ENSRBIG00000033109
cebus_capucinus_imitator ENSCCAG00000035029
saimiri_boliviensis_boliviensis ENSSBOG00000036182
callithrix_jacchus ENSCJAG00000047013
aotus_nancymaae ENSANAG00000023857
loxodonta_africana ENSLAFG00000000272
procavia_capensis ENSPCAG00000015297
echinops_telfairi ENSETEG00000010502
dasypus_novemcinctus ENSDNOG00000013172
choloepus_hoffmanni ENSCHOG00000003849
notamacropus_eugenii ENSMEUG00000011411
phascolarctos_cinereus ENSPCIG00000004667
sarcophilus_harrisii ENSSHAG00000018724
monodelphis_domestica ENSMODG00000007126
ornithorhynchus_anatinus ENSOANG00000007032
gallus_gallus ENSGALG00000007822
meleagris_gallopavo ENSMGAG00000009312
numida_meleagris ENSNMEG00000011515
coturnix_japonica ENSCJPG00005021551
zonotrichia_albicollis ENSZALG00000014239
taeniopygia_guttata ENSTGUG00000008783
serinus_canaria ENSSCAG00000000571
parus_major ENSPMJG00000000387
lepidothrix_coronata ENSLCOG00000002053
dromaius_novaehollandiae ENSDNVG00000010304
crocodylus_porosus ENSCPRG00005003240
chelonoidis_abingdonii ENSCABG00000011701
gopherus_agassizii ENSGAGG00000003969
chrysemys_picta_bellii ENSCPBG00000028141
pelodiscus_sinensis ENSPSIG00000004736
sphenodon_punctatus ENSSPUG00000009563
anolis_carolinensis ENSACAG00000006044
pogona_vitticeps ENSPVIG00000001290
notechis_scutatus ENSNSUG00000013470
salvator_merianae ENSSMRG00000023212
xenopus_tropicalis ENSXETG00000012505
latimeria_chalumnae ENSLACG00000008356
mola_mola ENSMMOG00000004927
takifugu_rubripes ENSTRUG00000021467
cynoglossus_semilaevis ENSCSEG00000020096
poecilia_formosa ENSPFOG00000018595
poecilia_mexicana ENSPMEG00000012976
poecilia_latipinna ENSPLAG00000016858
xiphophorus_maculatus ENSXMAG00000012414
xiphophorus_couchianus ENSXCOG00000002727
gambusia_affinis ENSGAFG00000000639
monopterus_albus ENSMALG00000011991
scophthalmus_maximus ENSSMAG00000003640
neolamprologus_brichardi ENSNBRG00000013694
pundamilia_nyererei ENSPNYG00000007275
amphilophus_citrinellus ENSACIG00000019303
lepisosteus_oculatus ENSLOCG00000011474
eptatretus_burgeri ENSEBUG00000001979
ciona_intestinalis ENSCING00000022971
ciona_savignyi ENSCSAVG00000011462
drosophila_melanogaster FBgn0032261
