oryzias_latipes_asm223469v1 ENSORLG00015014371
gopherus_agassizii ENSGAGG00000022472
chelonoidis_abingdonii ENSCABG00000017816
chrysemys_picta_bellii ENSCPBG00000022164
pelodiscus_sinensis ENSPSIG00000016778
procavia_capensis ENSPCAG00000014348
echinops_telfairi ENSETEG00000007921
loxodonta_africana ENSLAFG00000006263
dasypus_novemcinctus ENSDNOG00000036013
choloepus_hoffmanni ENSCHOG00000001144
ovis_aries ENSOARG00000002056
capra_hircus ENSCHIG00000018178
bos_mutus ENSBMUG00000001840
bos_taurus ENSBTAG00000016984
bison_bison_bison ENSBBBG00000000136
sus_scrofa ENSSSCG00000001878
tursiops_truncatus ENSTTRG00000011478
vicugna_pacos ENSVPAG00000001766
equus_caballus ENSECAG00000022160
equus_asinus_asinus ENSEASG00005015705
pteropus_vampyrus ENSPVAG00000010033
myotis_lucifugus ENSMLUG00000009762
ursus_americanus ENSUAMG00000022722
ursus_maritimus ENSUMAG00000003745
ailuropoda_melanoleuca ENSAMEG00000008266
neovison_vison ENSNVIG00000013555
canis_lupus_dingo ENSCAFG00020003769
canis_lupus_familiaris ENSCAFG00000018033
vulpes_vulpes ENSVVUG00000019543
panthera_pardus ENSPPRG00000021051
panthera_tigris_altaica ENSPTIG00000000050
felis_catus ENSFCAG00000025880
erinaceus_europaeus ENSEEUG00000012742
marmota_marmota_marmota ENSMMMG00000002167
ictidomys_tridecemlineatus ENSSTOG00000005882
urocitellus_parryii ENSUPAG00010005816
spermophilus_dauricus ENSSDAG00000015719
dipodomys_ordii ENSDORG00000010772
octodon_degus ENSODEG00000015922
octodon_degus ENSODEG00000013634
chinchilla_lanigera ENSCLAG00000006134
cavia_porcellus ENSCPOG00000012008
cavia_aperea ENSCAPG00000009700
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100004393
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000007452
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100013447
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000001900
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000009311
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100015514
fukomys_damarensis ENSFDAG00000017659
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033400
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000032290
mus_spicilegus ENSMSIG00000009163
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032260
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0015127
rattus_norvegicus ENSRNOG00000017600
meriones_unguiculatus ENSMUGG00000024334
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023552
cricetulus_griseus_crigri-picr ENSCGRG00015025300
cricetulus_griseus_crigri_1.0 ENSCGRG00000005350
mesocricetus_auratus ENSMAUG00000020757
microtus_ochrogaster ENSMOCG00000019364
peromyscus_maniculatus_bairdii ENSPEMG00000017502
nannospalax_galili ENSNGAG00000018454
jaculus_jaculus ENSJJAG00000018550
ochotona_princeps ENSOPRG00000008371
oryctolagus_cuniculus ENSOCUG00000012600
castor_canadensis ENSCCNG00000015999
tupaia_belangeri ENSTBEG00000010957
pan_paniscus ENSPPAG00000040535
pan_troglodytes ENSPTRG00000007301
homo_sapiens ENSG00000169410
gorilla_gorilla ENSGGOG00000015744
pongo_abelii ENSPPYG00000006661
nomascus_leucogenys ENSNLEG00000013342
piliocolobus_tephrosceles ENSPTEG00000025442
colobus_angolensis_palliatus ENSCANG00000034205
rhinopithecus_roxellana ENSRROG00000032448
rhinopithecus_bieti ENSRBIG00000030914
macaca_fascicularis ENSMFAG00000040965
macaca_mulatta ENSMMUG00000003783
macaca_nemestrina ENSMNEG00000044051
mandrillus_leucophaeus ENSMLEG00000033343
papio_anubis ENSPANG00000015900
cercocebus_atys ENSCATG00000030536
theropithecus_gelada ENSTGEG00000028654
chlorocebus_sabaeus ENSCSAG00000014534
cebus_capucinus_imitator ENSCCAG00000029127
saimiri_boliviensis_boliviensis ENSSBOG00000005090
callithrix_jacchus ENSCJAG00000015619
aotus_nancymaae ENSANAG00000023623
carlito_syrichta ENSTSYG00000014162
carlito_syrichta ENSTSYG00000033400
propithecus_coquereli ENSPCOG00000028387
prolemur_simus ENSPSMG00000008298
microcebus_murinus ENSMICG00000016181
otolemur_garnettii ENSOGAG00000000156
sorex_araneus ENSSARG00000005368
phascolarctos_cinereus ENSPCIG00000007847
notamacropus_eugenii ENSMEUG00000003106
sarcophilus_harrisii ENSSHAG00000004211
monodelphis_domestica ENSMODG00000008873
sarcophilus_harrisii ENSSHAG00000007253
ornithorhynchus_anatinus ENSOANG00000002784
xenopus_tropicalis ENSXETG00000015282
latimeria_chalumnae ENSLACG00000016264
