notechis_scutatus ENSNSUG00000008767
oreochromis_niloticus ENSONIG00000011654
labrus_bergylta ENSLBEG00000003612
seriola_lalandi_dorsalis ENSSLDG00000009434
hippocampus_comes ENSHCOG00000002351
gadus_morhua ENSGMOG00000006171
esox_lucius ENSELUG00000017224
astyanax_mexicanus ENSAMXG00000043577
pygocentrus_nattereri ENSPNAG00000018023
ictalurus_punctatus ENSIPUG00000009782
danio_rerio ENSDARG00000037476
paramormyrops_kingsleyae ENSPKIG00000006928
scleropages_formosus ENSSFOG00015010750
scleropages_formosus ENSSFOG00015005650
paramormyrops_kingsleyae ENSPKIG00000020513
lepisosteus_oculatus ENSLOCG00000014940
