poecilia_formosa ENSPFOG00000017911
urocitellus_parryii ENSUPAG00010023060
ictidomys_tridecemlineatus ENSSTOG00000000438
spermophilus_dauricus ENSSDAG00000023735
marmota_marmota_marmota ENSMMMG00000013449
dipodomys_ordii ENSDORG00000011446
castor_canadensis ENSCCNG00000017607
cricetulus_griseus_crigri-picr ENSCGRG00015013144
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001020403
cricetulus_griseus_crigri_1.0 ENSCGRG00000008680
mesocricetus_auratus ENSMAUG00000013009
peromyscus_maniculatus_bairdii ENSPEMG00000021437
microtus_ochrogaster ENSMOCG00000018702
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017685
mus_spicilegus ENSMSIG00000007194
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000035441
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016841
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0017978
rattus_norvegicus ENSRNOG00000003276
meriones_unguiculatus ENSMUGG00000002500
nannospalax_galili ENSNGAG00000014753
jaculus_jaculus ENSJJAG00000015684
equus_asinus_asinus ENSEASG00005010913
equus_caballus ENSECAG00000009709
pteropus_vampyrus ENSPVAG00000015719
vicugna_pacos ENSVPAG00000002525
sus_scrofa ENSSSCG00000017728
tursiops_truncatus ENSTTRG00000011200
capra_hircus ENSCHIG00000014922
ovis_aries ENSOARG00000010124
bos_mutus ENSBMUG00000009987
bos_taurus ENSBTAG00000015527
bison_bison_bison ENSBBBG00000015737
myotis_lucifugus ENSMLUG00000003887
ursus_americanus ENSUAMG00000002155
ursus_maritimus ENSUMAG00000015550
ailuropoda_melanoleuca ENSAMEG00000005735
mustela_putorius_furo ENSMPUG00000014772
neovison_vison ENSNVIG00000019549
canis_lupus_familiaris ENSCAFG00000018370
canis_lupus_dingo ENSCAFG00020014232
vulpes_vulpes ENSVVUG00000020589
panthera_pardus ENSPPRG00000024181
panthera_tigris_altaica ENSPTIG00000007889
felis_catus ENSFCAG00000012420
ornithorhynchus_anatinus ENSOANG00000022181
erinaceus_europaeus ENSEEUG00000001649
phascolarctos_cinereus ENSPCIG00000030103
notamacropus_eugenii ENSMEUG00000016766
sarcophilus_harrisii ENSSHAG00000018189
monodelphis_domestica ENSMODG00000019177
anolis_carolinensis ENSACAG00000016324
pogona_vitticeps ENSPVIG00000019035
notechis_scutatus ENSNSUG00000015855
salvator_merianae ENSSMRG00000007445
sphenodon_punctatus ENSSPUG00000010727
anser_brachyrhynchus ENSABRG00000011918
anas_platyrhynchos_platyrhynchos ENSAPLG00000005131
coturnix_japonica ENSCJPG00005019070
meleagris_gallopavo ENSMGAG00000010899
gallus_gallus ENSGALG00000000674
numida_meleagris ENSNMEG00000004371
taeniopygia_guttata ENSTGUG00000002110
lonchura_striata_domestica ENSLSDG00000007168
serinus_canaria ENSSCAG00000008461
parus_major ENSPMJG00000003464
cyanistes_caeruleus ENSCCEG00000022062
ficedula_albicollis ENSFALG00000009572
zonotrichia_albicollis ENSZALG00000010558
junco_hyemalis ENSJHYG00000003765
manacus_vitellinus ENSMVIG00005004711
lepidothrix_coronata ENSLCOG00000004493
melopsittacus_undulatus ENSMUNG00000002485
calidris_pygmaea ENSCPGG00000017863
calidris_pugnax ENSCPUG00000000794
apteryx_haastii ENSAHAG00000004150
apteryx_rowi ENSARWG00000017521
apteryx_owenii ENSAOWG00000012027
dromaius_novaehollandiae ENSDNVG00000004086
nothoprocta_perdicaria ENSNPEG00000013832
crocodylus_porosus ENSCPRG00005000311
chelonoidis_abingdonii ENSCABG00000005253
gopherus_agassizii ENSGAGG00000019028
chrysemys_picta_bellii ENSCPBG00000004886
gopherus_agassizii ENSGAGG00000001853
pelodiscus_sinensis ENSPSIG00000018231
latimeria_chalumnae ENSLACG00000011465
ornithorhynchus_anatinus ENSOANG00000005425
