anas_platyrhynchos_platyrhynchos ENSAPLG00000014812
monopterus_albus ENSMALG00000014852
amphiprion_percula ENSAPEG00000017102
amphiprion_ocellaris ENSAOCG00000019564
stegastes_partitus ENSSPAG00000020772
anabas_testudineus ENSATEG00000009270
cynoglossus_semilaevis ENSCSEG00000001535
takifugu_rubripes ENSTRUG00000016327
tetraodon_nigroviridis ENSTNIG00000010410
gasterosteus_aculeatus ENSGACG00000008687
periophthalmus_magnuspinnatus ENSPMGG00000012475
hippocampus_comes ENSHCOG00000009738
gadus_morhua ENSGMOG00000010258
esox_lucius ENSELUG00000005642
anabas_testudineus ENSATEG00000009261
labrus_bergylta ENSLBEG00000003875
seriola_lalandi_dorsalis ENSSLDG00000018744
seriola_dumerili ENSSDUG00000015571
scophthalmus_maximus ENSSMAG00000002167
mastacembelus_armatus ENSMAMG00000022819
amphiprion_percula ENSAPEG00000017179
amphiprion_ocellaris ENSAOCG00000019594
stegastes_partitus ENSSPAG00000020799
cynoglossus_semilaevis ENSCSEG00000001600
kryptolebias_marmoratus ENSKMAG00000006576
periophthalmus_magnuspinnatus ENSPMGG00000012403
esox_lucius ENSELUG00000005548
pygocentrus_nattereri ENSPNAG00000016139
astyanax_mexicanus ENSAMXG00000000912
ictalurus_punctatus ENSIPUG00000019454
danio_rerio ENSDARG00000045633
scleropages_formosus ENSSFOG00015006838
paramormyrops_kingsleyae ENSPKIG00000015628
astyanax_mexicanus ENSAMXG00000003652
astyanax_mexicanus ENSAMXG00000029530
pygocentrus_nattereri ENSPNAG00000014839
ictalurus_punctatus ENSIPUG00000015780
danio_rerio ENSDARG00000045863
tetraodon_nigroviridis ENSTNIG00000018484
takifugu_rubripes ENSTRUG00000016616
scophthalmus_maximus ENSSMAG00000000172
periophthalmus_magnuspinnatus ENSPMGG00000023744
mola_mola ENSMMOG00000002330
labrus_bergylta ENSLBEG00000001759
mastacembelus_armatus ENSMAMG00000009489
monopterus_albus ENSMALG00000016148
anabas_testudineus ENSATEG00000013773
seriola_dumerili ENSSDUG00000006192
seriola_lalandi_dorsalis ENSSLDG00000010507
cyprinodon_variegatus ENSCVAG00000007024
fundulus_heteroclitus ENSFHEG00000018388
xiphophorus_maculatus ENSXMAG00000000116
xiphophorus_couchianus ENSXCOG00000013868
gambusia_affinis ENSGAFG00000018329
poecilia_formosa ENSPFOG00000016288
poecilia_latipinna ENSPLAG00000001285
poecilia_mexicana ENSPMEG00000016608
poecilia_reticulata ENSPREG00000011786
oryzias_latipes_asm223471v1 ENSORLG00020018859
oryzias_latipes_asm223467v1 ENSORLG00000013320
oryzias_melastigma ENSOMEG00000010998
kryptolebias_marmoratus ENSKMAG00000013137
amphiprion_percula ENSAPEG00000018907
amphiprion_ocellaris ENSAOCG00000011208
acanthochromis_polyacanthus ENSAPOG00000010248
stegastes_partitus ENSSPAG00000013280
astatotilapia_calliptera ENSACLG00000000145
maylandia_zebra ENSMZEG00005008788
haplochromis_burtoni ENSHBUG00000016393
pundamilia_nyererei ENSPNYG00000009179
oreochromis_niloticus ENSONIG00000011775
neolamprologus_brichardi ENSNBRG00000002785
amphilophus_citrinellus ENSACIG00000017601
gadus_morhua ENSGMOG00000010864
esox_lucius ENSELUG00000017571
scleropages_formosus ENSSFOG00015011729
pygocentrus_nattereri ENSPNAG00000014858
amphiprion_ocellaris ENSAOCG00000019581
lepisosteus_oculatus ENSLOCG00000015866
eptatretus_burgeri ENSEBUG00000002831
