apteryx_owenii ENSAOWG00000019067
cavia_aperea ENSCAPG00000000531
chinchilla_lanigera ENSCLAG00000004592
octodon_degus ENSODEG00000001972
castor_canadensis ENSCCNG00000014642
nannospalax_galili ENSNGAG00000010821
mus_spicilegus ENSMSIG00000017336
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000029366
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028376
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027379
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0017157
rattus_norvegicus ENSRNOG00000003296
meriones_unguiculatus ENSMUGG00000024236
cricetulus_griseus_crigri_1.0 ENSCGRG00000009470
cricetulus_griseus_crigri-picr ENSCGRG00015019253
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001015116
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001013124
mesocricetus_auratus ENSMAUG00000003497
microtus_ochrogaster ENSMOCG00000011438
peromyscus_maniculatus_bairdii ENSPEMG00000019099
peromyscus_maniculatus_bairdii ENSPEMG00000017731
ochotona_princeps ENSOPRG00000009146
propithecus_coquereli ENSPCOG00000021775
cricetulus_griseus_crigri-picr ENSCGRG00015002505
spermophilus_dauricus ENSSDAG00000019801
carlito_syrichta ENSTSYG00000011288
canis_lupus_dingo ENSCAFG00020004937
peromyscus_maniculatus_bairdii ENSPEMG00000012741
procavia_capensis ENSPCAG00000003812
notamacropus_eugenii ENSMEUG00000016318
phascolarctos_cinereus ENSPCIG00000000582
monodelphis_domestica ENSMODG00000019092
sarcophilus_harrisii ENSSHAG00000018511
ornithorhynchus_anatinus ENSOANG00000013698
xenopus_tropicalis ENSXETG00000023649
latimeria_chalumnae ENSLACG00000010759
xiphophorus_maculatus ENSXMAG00000005412
xiphophorus_couchianus ENSXCOG00000017843
gambusia_affinis ENSGAFG00000001003
poecilia_latipinna ENSPLAG00000018766
poecilia_formosa ENSPFOG00000011348
poecilia_mexicana ENSPMEG00000024162
poecilia_reticulata ENSPREG00000020678
fundulus_heteroclitus ENSFHEG00000019303
cyprinodon_variegatus ENSCVAG00000001008
kryptolebias_marmoratus ENSKMAG00000018136
astatotilapia_calliptera ENSACLG00000027209
haplochromis_burtoni ENSHBUG00000007962
pundamilia_nyererei ENSPNYG00000001253
maylandia_zebra ENSMZEG00005004974
neolamprologus_brichardi ENSNBRG00000010072
oreochromis_niloticus ENSONIG00000011146
amphilophus_citrinellus ENSACIG00000003784
tetraodon_nigroviridis ENSTNIG00000007485
takifugu_rubripes ENSTRUG00000024351
labrus_bergylta ENSLBEG00000009481
gasterosteus_aculeatus ENSGACG00000015866
scophthalmus_maximus ENSSMAG00000012596
cynoglossus_semilaevis ENSCSEG00000012658
seriola_lalandi_dorsalis ENSSLDG00000015520
seriola_dumerili ENSSDUG00000007260
monopterus_albus ENSMALG00000016088
mastacembelus_armatus ENSMAMG00000001492
anabas_testudineus ENSATEG00000010355
mola_mola ENSMMOG00000005583
amphiprion_ocellaris ENSAOCG00000008197
amphiprion_percula ENSAPEG00000001210
acanthochromis_polyacanthus ENSAPOG00000003386
stegastes_partitus ENSSPAG00000000235
oryzias_latipes_asm223467v1 ENSORLG00000003108
oryzias_latipes_asm223469v1 ENSORLG00015019154
oryzias_latipes_asm223471v1 ENSORLG00020011604
oryzias_melastigma ENSOMEG00000014621
hippocampus_comes ENSHCOG00000008518
periophthalmus_magnuspinnatus ENSPMGG00000016901
gadus_morhua ENSGMOG00000008130
esox_lucius ENSELUG00000002787
pygocentrus_nattereri ENSPNAG00000019289
astyanax_mexicanus ENSAMXG00000013318
ictalurus_punctatus ENSIPUG00000021103
danio_rerio ENSDARG00000044807
scleropages_formosus ENSSFOG00015014636
lepisosteus_oculatus ENSLOCG00000011567
