pteropus_vampyrus ENSPVAG00000014185
apteryx_rowi ENSARWG00000002402
dromaius_novaehollandiae ENSDNVG00000005989
nothoprocta_perdicaria ENSNPEG00000005350
anas_platyrhynchos_platyrhynchos ENSAPLG00000017296
serinus_canaria ENSSCAG00000014700
lepidothrix_coronata ENSLCOG00000007341
manacus_vitellinus ENSMVIG00005019306
ficedula_albicollis ENSFALG00000001139
parus_major ENSPMJG00000007153
cyanistes_caeruleus ENSCCEG00000013040
lonchura_striata_domestica ENSLSDG00000014608
calidris_pygmaea ENSCPGG00000002209
calidris_pugnax ENSCPUG00000014172
gallus_gallus ENSGALG00000026153
coturnix_japonica ENSCJPG00005015500
zonotrichia_albicollis ENSZALG00000005135
junco_hyemalis ENSJHYG00000004710
serinus_canaria ENSSCAG00000014703
anser_brachyrhynchus ENSABRG00000009066
numida_meleagris ENSNMEG00000003674
melopsittacus_undulatus ENSMUNG00000016401
latimeria_chalumnae ENSLACG00000014955
latimeria_chalumnae ENSLACG00000015303
xenopus_tropicalis ENSXETG00000012944
xiphophorus_maculatus ENSXMAG00000003269
xiphophorus_couchianus ENSXCOG00000004347
gambusia_affinis ENSGAFG00000012529
poecilia_formosa ENSPFOG00000019537
poecilia_mexicana ENSPMEG00000009037
poecilia_latipinna ENSPLAG00000001618
poecilia_reticulata ENSPREG00000005040
cyprinodon_variegatus ENSCVAG00000001690
fundulus_heteroclitus ENSFHEG00000023338
kryptolebias_marmoratus ENSKMAG00000008411
oryzias_latipes_asm223467v1 ENSORLG00000013450
oryzias_latipes_asm223469v1 ENSORLG00015007365
oryzias_latipes_asm223471v1 ENSORLG00020012582
oryzias_melastigma ENSOMEG00000007462
amphiprion_ocellaris ENSAOCG00000004599
amphiprion_percula ENSAPEG00000015580
acanthochromis_polyacanthus ENSAPOG00000010454
stegastes_partitus ENSSPAG00000012585
scophthalmus_maximus ENSSMAG00000016818
cynoglossus_semilaevis ENSCSEG00000017445
mastacembelus_armatus ENSMAMG00000007377
monopterus_albus ENSMALG00000001460
anabas_testudineus ENSATEG00000013282
seriola_dumerili ENSSDUG00000019718
seriola_lalandi_dorsalis ENSSLDG00000019757
maylandia_zebra ENSMZEG00005018088
astatotilapia_calliptera ENSACLG00000020458
pundamilia_nyererei ENSPNYG00000022219
haplochromis_burtoni ENSHBUG00000000399
neolamprologus_brichardi ENSNBRG00000019364
oreochromis_niloticus ENSONIG00000013292
amphilophus_citrinellus ENSACIG00000008588
mola_mola ENSMMOG00000015060
tetraodon_nigroviridis ENSTNIG00000012279
labrus_bergylta ENSLBEG00000014513
takifugu_rubripes ENSTRUG00000001458
tetraodon_nigroviridis ENSTNIG00000006390
gasterosteus_aculeatus ENSGACG00000008910
hippocampus_comes ENSHCOG00000013931
periophthalmus_magnuspinnatus ENSPMGG00000019277
gadus_morhua ENSGMOG00000015999
esox_lucius ENSELUG00000017092
astyanax_mexicanus ENSAMXG00000040459
pygocentrus_nattereri ENSPNAG00000009347
ictalurus_punctatus ENSIPUG00000002688
danio_rerio ENSDARG00000042904
astyanax_mexicanus ENSAMXG00000033558
pygocentrus_nattereri ENSPNAG00000007649
ictalurus_punctatus ENSIPUG00000003395
danio_rerio ENSDARG00000023058
esox_lucius ENSELUG00000018978
eptatretus_burgeri ENSEBUG00000015671
eptatretus_burgeri ENSEBUG00000006467
canis_lupus_familiaris ENSCAFG00000032235
ciona_intestinalis ENSCING00000023214
