anas_platyrhynchos_platyrhynchos ENSAPLG00000017319
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029949
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0013170
rattus_norvegicus ENSRNOG00000013506
meriones_unguiculatus ENSMUGG00000026236
peromyscus_maniculatus_bairdii ENSPEMG00000023676
microtus_ochrogaster ENSMOCG00000012961
cricetulus_griseus_crigri-picr ENSCGRG00015005056
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001009229
cricetulus_griseus_crigri_1.0 ENSCGRG00000009279
mesocricetus_auratus ENSMAUG00000010680
nannospalax_galili ENSNGAG00000014672
jaculus_jaculus ENSJJAG00000013594
dasypus_novemcinctus ENSDNOG00000031725
ornithorhynchus_anatinus ENSOANG00000002944
latimeria_chalumnae ENSLACG00000007031
xenopus_tropicalis ENSXETG00000025293
paramormyrops_kingsleyae ENSPKIG00000017741
scleropages_formosus ENSSFOG00015016798
paramormyrops_kingsleyae ENSPKIG00000020837
scleropages_formosus ENSSFOG00015016195
esox_lucius ENSELUG00000024431
anabas_testudineus ENSATEG00000011920
lepisosteus_oculatus ENSLOCG00000012770
eptatretus_burgeri ENSEBUG00000013138
