parus_major ENSPMJG00000014755
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000013828
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100005580
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100018381
fukomys_damarensis ENSFDAG00000016200
chinchilla_lanigera ENSCLAG00000016196
octodon_degus ENSODEG00000018324
cavia_porcellus ENSCPOG00000039163
cavia_aperea ENSCAPG00000009274
oryctolagus_cuniculus ENSOCUG00000013287
ochotona_princeps ENSOPRG00000000192
myotis_lucifugus ENSMLUG00000003648
procavia_capensis ENSPCAG00000015645
echinops_telfairi ENSETEG00000004575
dasypus_novemcinctus ENSDNOG00000049017
choloepus_hoffmanni ENSCHOG00000002053
ornithorhynchus_anatinus ENSOANG00000005618
xenopus_tropicalis ENSXETG00000004726
latimeria_chalumnae ENSLACG00000011403
takifugu_rubripes ENSTRUG00000025799
tetraodon_nigroviridis ENSTNIG00000017870
mola_mola ENSMMOG00000020400
labrus_bergylta ENSLBEG00000012689
monopterus_albus ENSMALG00000000263
mastacembelus_armatus ENSMAMG00000010674
anabas_testudineus ENSATEG00000005499
seriola_dumerili ENSSDUG00000016269
seriola_lalandi_dorsalis ENSSLDG00000025296
scophthalmus_maximus ENSSMAG00000008219
amphiprion_ocellaris ENSAOCG00000013083
amphiprion_percula ENSAPEG00000008234
acanthochromis_polyacanthus ENSAPOG00000010247
stegastes_partitus ENSSPAG00000006997
astatotilapia_calliptera ENSACLG00000025950
maylandia_zebra ENSMZEG00005026546
pundamilia_nyererei ENSPNYG00000001857
haplochromis_burtoni ENSHBUG00000005309
neolamprologus_brichardi ENSNBRG00000014964
oreochromis_niloticus ENSONIG00000017413
amphilophus_citrinellus ENSACIG00000009982
cyprinodon_variegatus ENSCVAG00000010452
fundulus_heteroclitus ENSFHEG00000022808
xiphophorus_maculatus ENSXMAG00000015569
xiphophorus_couchianus ENSXCOG00000008039
gambusia_affinis ENSGAFG00000021112
poecilia_formosa ENSPFOG00000006923
poecilia_latipinna ENSPLAG00000014529
poecilia_mexicana ENSPMEG00000022405
poecilia_reticulata ENSPREG00000018051
kryptolebias_marmoratus ENSKMAG00000017920
oryzias_latipes_asm223469v1 ENSORLG00015018825
oryzias_latipes_asm223467v1 ENSORLG00000009547
oryzias_latipes_asm223471v1 ENSORLG00020001479
oryzias_melastigma ENSOMEG00000012258
periophthalmus_magnuspinnatus ENSPMGG00000008921
hippocampus_comes ENSHCOG00000011552
cynoglossus_semilaevis ENSCSEG00000020993
gadus_morhua ENSGMOG00000019126
esox_lucius ENSELUG00000001956
pygocentrus_nattereri ENSPNAG00000023303
astyanax_mexicanus ENSAMXG00000039952
ictalurus_punctatus ENSIPUG00000017103
danio_rerio ENSDARG00000037815
scleropages_formosus ENSSFOG00015021983
paramormyrops_kingsleyae ENSPKIG00000005447
scleropages_formosus ENSSFOG00015020905
paramormyrops_kingsleyae ENSPKIG00000005695
lepisosteus_oculatus ENSLOCG00000004750
eptatretus_burgeri ENSEBUG00000003544
ciona_savignyi ENSCSAVG00000011505
ciona_intestinalis ENSCING00000014867
