caenorhabditis_elegans_strain_n2 WBGene00020796
danio_rerio ENSDARG00000057805
labrus_bergylta ENSLBEG00000020499
gasterosteus_aculeatus ENSGACG00000009641
seriola_dumerili ENSSDUG00000005764
seriola_lalandi_dorsalis ENSSLDG00000000409
scophthalmus_maximus ENSSMAG00000013912
amphiprion_ocellaris ENSAOCG00000024148
amphiprion_percula ENSAPEG00000010705
acanthochromis_polyacanthus ENSAPOG00000016883
stegastes_partitus ENSSPAG00000011153
astatotilapia_calliptera ENSACLG00000017376
maylandia_zebra ENSMZEG00005016524
haplochromis_burtoni ENSHBUG00000002357
pundamilia_nyererei ENSPNYG00000005347
neolamprologus_brichardi ENSNBRG00000005544
oreochromis_niloticus ENSONIG00000005965
amphilophus_citrinellus ENSACIG00000005641
fundulus_heteroclitus ENSFHEG00000006545
cyprinodon_variegatus ENSCVAG00000005123
xiphophorus_couchianus ENSXCOG00000012655
xiphophorus_maculatus ENSXMAG00000004293
gambusia_affinis ENSGAFG00000012123
poecilia_formosa ENSPFOG00000009485
poecilia_latipinna ENSPLAG00000020059
poecilia_mexicana ENSPMEG00000012919
poecilia_reticulata ENSPREG00000022968
kryptolebias_marmoratus ENSKMAG00000021277
oryzias_latipes_asm223467v1 ENSORLG00000006806
oryzias_latipes_asm223471v1 ENSORLG00020002937
oryzias_latipes_asm223469v1 ENSORLG00015005123
oryzias_melastigma ENSOMEG00000013553
cynoglossus_semilaevis ENSCSEG00000008095
tetraodon_nigroviridis ENSTNIG00000007746
tetraodon_nigroviridis ENSTNIG00000002347
takifugu_rubripes ENSTRUG00000019877
mola_mola ENSMMOG00000012412
periophthalmus_magnuspinnatus ENSPMGG00000014190
monopterus_albus ENSMALG00000011904
mastacembelus_armatus ENSMAMG00000011487
anabas_testudineus ENSATEG00000013085
hippocampus_comes ENSHCOG00000000219
gadus_morhua ENSGMOG00000010597
esox_lucius ENSELUG00000014104
scleropages_formosus ENSSFOG00015006866
paramormyrops_kingsleyae ENSPKIG00000010370
lepisosteus_oculatus ENSLOCG00000014850
ciona_savignyi ENSCSAVG00000003761
ciona_intestinalis ENSCING00000023726
saccharomyces_cerevisiae_strain_s288c YMR193W
