eptatretus_burgeri ENSEBUG00000004864
takifugu_rubripes ENSTRUG00000008539
tetraodon_nigroviridis ENSTNIG00000011620
cynoglossus_semilaevis ENSCSEG00000018548
hippocampus_comes ENSHCOG00000002456
cyprinodon_variegatus ENSCVAG00000022698
fundulus_heteroclitus ENSFHEG00000004699
xiphophorus_maculatus ENSXMAG00000001505
xiphophorus_couchianus ENSXCOG00000017935
gambusia_affinis ENSGAFG00000009829
poecilia_latipinna ENSPLAG00000016222
poecilia_formosa ENSPFOG00000008066
poecilia_mexicana ENSPMEG00000002855
poecilia_reticulata ENSPREG00000019744
kryptolebias_marmoratus ENSKMAG00000017339
oryzias_latipes_asm223471v1 ENSORLG00020010516
oryzias_latipes_asm223467v1 ENSORLG00000012962
oryzias_latipes_asm223469v1 ENSORLG00015021462
oryzias_melastigma ENSOMEG00000021349
periophthalmus_magnuspinnatus ENSPMGG00000014948
gadus_morhua ENSGMOG00000007984
esox_lucius ENSELUG00000013671
astyanax_mexicanus ENSAMXG00000002493
pygocentrus_nattereri ENSPNAG00000023588
ictalurus_punctatus ENSIPUG00000014753
danio_rerio ENSDARG00000019556
lepisosteus_oculatus ENSLOCG00000006424
ciona_savignyi ENSCSAVG00000006824
ciona_intestinalis ENSCING00000005463
drosophila_melanogaster FBgn0033755
caenorhabditis_elegans_strain_n2 WBGene00000533
