taeniopygia_guttata ENSTGUG00000003703
colobus_angolensis_palliatus ENSCANG00000010927
piliocolobus_tephrosceles ENSPTEG00000024319
cebus_capucinus_imitator ENSCCAG00000030461
saimiri_boliviensis_boliviensis ENSSBOG00000029752
callithrix_jacchus ENSCJAG00000011159
aotus_nancymaae ENSANAG00000032351
rhinopithecus_bieti ENSRBIG00000041628
dasypus_novemcinctus ENSDNOG00000012232
ursus_maritimus ENSUMAG00000003711
ursus_americanus ENSUAMG00000001800
ailuropoda_melanoleuca ENSAMEG00000019274
canis_lupus_familiaris ENSCAFG00000018057
canis_lupus_dingo ENSCAFG00020003739
vulpes_vulpes ENSVVUG00000019649
neovison_vison ENSNVIG00000013641
mustela_putorius_furo ENSMPUG00000017329
panthera_pardus ENSPPRG00000000409
felis_catus ENSFCAG00000013212
oryctolagus_cuniculus ENSOCUG00000005974
ochotona_princeps ENSOPRG00000011024
dipodomys_ordii ENSDORG00000024983
carlito_syrichta ENSTSYG00000032174
erinaceus_europaeus ENSEEUG00000003188
ornithorhynchus_anatinus ENSOANG00000013373
xenopus_tropicalis ENSXETG00000015270
latimeria_chalumnae ENSLACG00000008812
paramormyrops_kingsleyae ENSPKIG00000012390
scleropages_formosus ENSSFOG00015022303
mastacembelus_armatus ENSMAMG00000023113
monopterus_albus ENSMALG00000001661
anabas_testudineus ENSATEG00000020985
amphiprion_ocellaris ENSAOCG00000017973
amphiprion_percula ENSAPEG00000008713
acanthochromis_polyacanthus ENSAPOG00000017324
stegastes_partitus ENSSPAG00000018873
maylandia_zebra ENSMZEG00005010707
astatotilapia_calliptera ENSACLG00000025240
pundamilia_nyererei ENSPNYG00000008615
haplochromis_burtoni ENSHBUG00000009335
neolamprologus_brichardi ENSNBRG00000018030
oreochromis_niloticus ENSONIG00000020873
amphilophus_citrinellus ENSACIG00000010519
fundulus_heteroclitus ENSFHEG00000012668
cyprinodon_variegatus ENSCVAG00000019446
poecilia_formosa ENSPFOG00000020312
poecilia_mexicana ENSPMEG00000012256
poecilia_latipinna ENSPLAG00000012596
poecilia_reticulata ENSPREG00000012620
xiphophorus_maculatus ENSXMAG00000020131
xiphophorus_couchianus ENSXCOG00000020857
gambusia_affinis ENSGAFG00000004904
kryptolebias_marmoratus ENSKMAG00000010002
oryzias_latipes_asm223467v1 ENSORLG00000001803
oryzias_latipes_asm223469v1 ENSORLG00015014516
oryzias_latipes_asm223471v1 ENSORLG00020021218
oryzias_melastigma ENSOMEG00000004408
scophthalmus_maximus ENSSMAG00000005459
cynoglossus_semilaevis ENSCSEG00000003015
seriola_lalandi_dorsalis ENSSLDG00000001361
seriola_dumerili ENSSDUG00000023454
labrus_bergylta ENSLBEG00000020770
mola_mola ENSMMOG00000001297
gasterosteus_aculeatus ENSGACG00000003462
takifugu_rubripes ENSTRUG00000016122
tetraodon_nigroviridis ENSTNIG00000008459
periophthalmus_magnuspinnatus ENSPMGG00000010506
hippocampus_comes ENSHCOG00000003103
gadus_morhua ENSGMOG00000015443
esox_lucius ENSELUG00000020332
pygocentrus_nattereri ENSPNAG00000008394
astyanax_mexicanus ENSAMXG00000024883
ictalurus_punctatus ENSIPUG00000014376
danio_rerio ENSDARG00000034165
poecilia_formosa ENSPFOG00000020486
poecilia_mexicana ENSPMEG00000010756
poecilia_latipinna ENSPLAG00000013717
poecilia_reticulata ENSPREG00000003732
xiphophorus_maculatus ENSXMAG00000011734
gambusia_affinis ENSGAFG00000013399
fundulus_heteroclitus ENSFHEG00000011694
cyprinodon_variegatus ENSCVAG00000015736
kryptolebias_marmoratus ENSKMAG00000002973
oryzias_latipes_asm223467v1 ENSORLG00000001128
oryzias_latipes_asm223471v1 ENSORLG00020001444
oryzias_latipes_asm223469v1 ENSORLG00015002676
oryzias_melastigma ENSOMEG00000004809
cynoglossus_semilaevis ENSCSEG00000003013
periophthalmus_magnuspinnatus ENSPMGG00000014101
astatotilapia_calliptera ENSACLG00000011740
maylandia_zebra ENSMZEG00005013989
pundamilia_nyererei ENSPNYG00000002331
haplochromis_burtoni ENSHBUG00000008222
neolamprologus_brichardi ENSNBRG00000019132
oreochromis_niloticus ENSONIG00000005857
amphilophus_citrinellus ENSACIG00000020970
amphiprion_ocellaris ENSAOCG00000011126
amphiprion_percula ENSAPEG00000000106
acanthochromis_polyacanthus ENSAPOG00000006739
stegastes_partitus ENSSPAG00000010035
labrus_bergylta ENSLBEG00000026040
gasterosteus_aculeatus ENSGACG00000017157
tetraodon_nigroviridis ENSTNIG00000009594
takifugu_rubripes ENSTRUG00000016358
mola_mola ENSMMOG00000006523
seriola_dumerili ENSSDUG00000015230
seriola_lalandi_dorsalis ENSSLDG00000008578
scophthalmus_maximus ENSSMAG00000009190
monopterus_albus ENSMALG00000014499
mastacembelus_armatus ENSMAMG00000014980
anabas_testudineus ENSATEG00000021055
hippocampus_comes ENSHCOG00000018962
gadus_morhua ENSGMOG00000020262
esox_lucius ENSELUG00000020454
pygocentrus_nattereri ENSPNAG00000016558
astyanax_mexicanus ENSAMXG00000032291
ictalurus_punctatus ENSIPUG00000021214
danio_rerio ENSDARG00000035899
scleropages_formosus ENSSFOG00015010766
paramormyrops_kingsleyae ENSPKIG00000012885
lepisosteus_oculatus ENSLOCG00000017948
gopherus_agassizii ENSGAGG00000005467
chelonoidis_abingdonii ENSCABG00000008763
chrysemys_picta_bellii ENSCPBG00000008812
pelodiscus_sinensis ENSPSIG00000008807
pogona_vitticeps ENSPVIG00000021560
notechis_scutatus ENSNSUG00000015428
salvator_merianae ENSSMRG00000021276
latimeria_chalumnae ENSLACG00000017744
takifugu_rubripes ENSTRUG00000000507
tetraodon_nigroviridis ENSTNIG00000006176
hippocampus_comes ENSHCOG00000000383
labrus_bergylta ENSLBEG00000005797
gasterosteus_aculeatus ENSGACG00000013398
mola_mola ENSMMOG00000002813
scophthalmus_maximus ENSSMAG00000015595
cynoglossus_semilaevis ENSCSEG00000009646
seriola_dumerili ENSSDUG00000002129
seriola_lalandi_dorsalis ENSSLDG00000013296
xiphophorus_maculatus ENSXMAG00000019541
xiphophorus_couchianus ENSXCOG00000004690
gambusia_affinis ENSGAFG00000011124
poecilia_formosa ENSPFOG00000019939
poecilia_mexicana ENSPMEG00000007583
poecilia_latipinna ENSPLAG00000019091
poecilia_reticulata ENSPREG00000019504
cyprinodon_variegatus ENSCVAG00000019033
fundulus_heteroclitus ENSFHEG00000008935
kryptolebias_marmoratus ENSKMAG00000017727
oryzias_latipes_asm223471v1 ENSORLG00020015705
oryzias_latipes_asm223469v1 ENSORLG00015022169
oryzias_latipes_asm223467v1 ENSORLG00000023866
oryzias_melastigma ENSOMEG00000017886
pundamilia_nyererei ENSPNYG00000012341
maylandia_zebra ENSMZEG00005010662
haplochromis_burtoni ENSHBUG00000014864
neolamprologus_brichardi ENSNBRG00000013745
oreochromis_niloticus ENSONIG00000020478
amphiprion_percula ENSAPEG00000001981
amphiprion_ocellaris ENSAOCG00000019388
acanthochromis_polyacanthus ENSAPOG00000015171
monopterus_albus ENSMALG00000008209
mastacembelus_armatus ENSMAMG00000012677
anabas_testudineus ENSATEG00000000204
periophthalmus_magnuspinnatus ENSPMGG00000004345
gadus_morhua ENSGMOG00000020426
pygocentrus_nattereri ENSPNAG00000002233
astyanax_mexicanus ENSAMXG00000025098
ictalurus_punctatus ENSIPUG00000006831
danio_rerio ENSDARG00000078527
scleropages_formosus ENSSFOG00015011982
paramormyrops_kingsleyae ENSPKIG00000010708
scleropages_formosus ENSSFOG00015007697
paramormyrops_kingsleyae ENSPKIG00000021436
pygocentrus_nattereri ENSPNAG00000010693
astyanax_mexicanus ENSAMXG00000031389
ictalurus_punctatus ENSIPUG00000007143
danio_rerio ENSDARG00000094908
seriola_dumerili ENSSDUG00000012181
seriola_lalandi_dorsalis ENSSLDG00000014304
scophthalmus_maximus ENSSMAG00000006726
monopterus_albus ENSMALG00000006270
mastacembelus_armatus ENSMAMG00000014730
anabas_testudineus ENSATEG00000012771
labrus_bergylta ENSLBEG00000026746
mola_mola ENSMMOG00000018179
gasterosteus_aculeatus ENSGACG00000003902
cynoglossus_semilaevis ENSCSEG00000015313
xiphophorus_couchianus ENSXCOG00000019892
xiphophorus_maculatus ENSXMAG00000020336
gambusia_affinis ENSGAFG00000010120
poecilia_formosa ENSPFOG00000020352
poecilia_latipinna ENSPLAG00000000092
poecilia_mexicana ENSPMEG00000014555
poecilia_reticulata ENSPREG00000011184
cyprinodon_variegatus ENSCVAG00000006067
fundulus_heteroclitus ENSFHEG00000008289
kryptolebias_marmoratus ENSKMAG00000008371
oryzias_latipes_asm223469v1 ENSORLG00015011224
oryzias_latipes_asm223471v1 ENSORLG00020001691
oryzias_latipes_asm223467v1 ENSORLG00000003156
oryzias_melastigma ENSOMEG00000013969
amphiprion_ocellaris ENSAOCG00000017482
amphiprion_percula ENSAPEG00000010193
acanthochromis_polyacanthus ENSAPOG00000017358
stegastes_partitus ENSSPAG00000018979
astatotilapia_calliptera ENSACLG00000014091
haplochromis_burtoni ENSHBUG00000001961
maylandia_zebra ENSMZEG00005026731
pundamilia_nyererei ENSPNYG00000012824
neolamprologus_brichardi ENSNBRG00000013990
oreochromis_niloticus ENSONIG00000020850
amphilophus_citrinellus ENSACIG00000018535
periophthalmus_magnuspinnatus ENSPMGG00000014589
takifugu_rubripes ENSTRUG00000005626
tetraodon_nigroviridis ENSTNIG00000009159
hippocampus_comes ENSHCOG00000006955
petromyzon_marinus ENSPMAG00000000579
eptatretus_burgeri ENSEBUG00000013476
poecilia_latipinna ENSPLAG00000010209
fundulus_heteroclitus ENSFHEG00000002014
neolamprologus_brichardi ENSNBRG00000010747
periophthalmus_magnuspinnatus ENSPMGG00000014770
esox_lucius ENSELUG00000018062
eptatretus_burgeri ENSEBUG00000015385
