caenorhabditis_elegans_strain_n2 WBGene00016106
calidris_pugnax ENSCPUG00000012931
anser_brachyrhynchus ENSABRG00000005957
anas_platyrhynchos_platyrhynchos ENSAPLG00000008210
meleagris_gallopavo ENSMGAG00000015007
coturnix_japonica ENSCJPG00005019774
gallus_gallus ENSGALG00000016996
numida_meleagris ENSNMEG00000007095
apteryx_haastii ENSAHAG00000000153
apteryx_owenii ENSAOWG00000015877
apteryx_rowi ENSARWG00000010382
dromaius_novaehollandiae ENSDNVG00000013467
nothoprocta_perdicaria ENSNPEG00000005454
crocodylus_porosus ENSCPRG00005002035
chelonoidis_abingdonii ENSCABG00000019840
gopherus_agassizii ENSGAGG00000012228
chrysemys_picta_bellii ENSCPBG00000008384
pelodiscus_sinensis ENSPSIG00000008449
notamacropus_eugenii ENSMEUG00000005617
notamacropus_eugenii ENSMEUG00000010191
phascolarctos_cinereus ENSPCIG00000029306
sarcophilus_harrisii ENSSHAG00000014885
monodelphis_domestica ENSMODG00000011189
ursus_maritimus ENSUMAG00000017977
canis_lupus_familiaris ENSCAFG00000004447
panthera_tigris_altaica ENSPTIG00000007400
myotis_lucifugus ENSMLUG00000008317
echinops_telfairi ENSETEG00000016683
microcebus_murinus ENSMICG00000001759
prolemur_simus ENSPSMG00000017177
propithecus_coquereli ENSPCOG00000018351
carlito_syrichta ENSTSYG00000001560
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020395
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000022108
mus_spicilegus ENSMSIG00000020537
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019501
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0030518
rattus_norvegicus ENSRNOG00000016271
meriones_unguiculatus ENSMUGG00000019153
peromyscus_maniculatus_bairdii ENSPEMG00000020178
microtus_ochrogaster ENSMOCG00000021655
cricetulus_griseus_crigri-picr ENSCGRG00015004423
cricetulus_griseus_crigri_1.0 ENSCGRG00000015806
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001015807
mesocricetus_auratus ENSMAUG00000017281
nannospalax_galili ENSNGAG00000001145
procavia_capensis ENSPCAG00000008324
loxodonta_africana ENSLAFG00000004943
neovison_vison ENSNVIG00000011114
erinaceus_europaeus ENSEEUG00000014421
ovis_aries ENSOARG00000008230
capra_hircus ENSCHIG00000012734
bos_mutus ENSBMUG00000015214
bos_taurus ENSBTAG00000003109
bison_bison_bison ENSBBBG00000004557
sus_scrofa ENSSSCG00000009403
tupaia_belangeri ENSTBEG00000014409
otolemur_garnettii ENSOGAG00000007459
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000013614
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100008357
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100006766
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000004393
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100012110
fukomys_damarensis ENSFDAG00000009154
octodon_degus ENSODEG00000000167
octodon_degus ENSODEG00000001490
octodon_degus ENSODEG00000019412
octodon_degus ENSODEG00000019569
fukomys_damarensis ENSFDAG00000015213
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000015289
cavia_porcellus ENSCPOG00000039088
cavia_aperea ENSCAPG00000012117
octodon_degus ENSODEG00000005765
chinchilla_lanigera ENSCLAG00000006439
marmota_marmota_marmota ENSMMMG00000023154
ictidomys_tridecemlineatus ENSSTOG00000007270
urocitellus_parryii ENSUPAG00010004431
spermophilus_dauricus ENSSDAG00000018475
castor_canadensis ENSCCNG00000010207
dipodomys_ordii ENSDORG00000025543
oryctolagus_cuniculus ENSOCUG00000025116
ochotona_princeps ENSOPRG00000010225
cebus_capucinus_imitator ENSCCAG00000025031
callithrix_jacchus ENSCJAG00000009158
saimiri_boliviensis_boliviensis ENSSBOG00000018913
aotus_nancymaae ENSANAG00000029180
pan_paniscus ENSPPAG00000040476
pan_troglodytes ENSPTRG00000005863
homo_sapiens ENSG00000136156
gorilla_gorilla ENSGGOG00000006744
pongo_abelii ENSPPYG00000005356
nomascus_leucogenys ENSNLEG00000032591
colobus_angolensis_palliatus ENSCANG00000033173
piliocolobus_tephrosceles ENSPTEG00000028870
rhinopithecus_roxellana ENSRROG00000044024
rhinopithecus_bieti ENSRBIG00000030686
theropithecus_gelada ENSTGEG00000003319
papio_anubis ENSPANG00000010611
macaca_nemestrina ENSMNEG00000036643
macaca_fascicularis ENSMFAG00000036817
macaca_mulatta ENSMMUG00000007888
cercocebus_atys ENSCATG00000030426
mandrillus_leucophaeus ENSMLEG00000028049
chlorocebus_sabaeus ENSCSAG00000017740
sorex_araneus ENSSARG00000001487
vicugna_pacos ENSVPAG00000006883
tursiops_truncatus ENSTTRG00000004212
pteropus_vampyrus ENSPVAG00000002743
vulpes_vulpes ENSVVUG00000028315
canis_lupus_dingo ENSCAFG00020020009
mustela_putorius_furo ENSMPUG00000001430
ailuropoda_melanoleuca ENSAMEG00000003662
ursus_americanus ENSUAMG00000010684
panthera_pardus ENSPPRG00000009808
felis_catus ENSFCAG00000039896
equus_asinus_asinus ENSEASG00005017162
equus_caballus ENSECAG00000013050
jaculus_jaculus ENSJJAG00000010530
dasypus_novemcinctus ENSDNOG00000039110
ornithorhynchus_anatinus ENSOANG00000015558
xenopus_tropicalis ENSXETG00000024684
latimeria_chalumnae ENSLACG00000007256
chelonoidis_abingdonii ENSCABG00000005622
chrysemys_picta_bellii ENSCPBG00000014497
pelodiscus_sinensis ENSPSIG00000005613
crocodylus_porosus ENSCPRG00005009366
sphenodon_punctatus ENSSPUG00000014826
coturnix_japonica ENSCJPG00005003583
gallus_gallus ENSGALG00000004107
meleagris_gallopavo ENSMGAG00000001684
numida_meleagris ENSNMEG00000011029
anas_platyrhynchos_platyrhynchos ENSAPLG00000011114
anser_brachyrhynchus ENSABRG00000007163
calidris_pygmaea ENSCPGG00000010262
calidris_pugnax ENSCPUG00000017729
lepidothrix_coronata ENSLCOG00000014751
manacus_vitellinus ENSMVIG00005002777
taeniopygia_guttata ENSTGUG00000015097
taeniopygia_guttata ENSTGUG00000002582
lonchura_striata_domestica ENSLSDG00000014198
parus_major ENSPMJG00000007846
serinus_canaria ENSSCAG00000002281
cyanistes_caeruleus ENSCCEG00000009750
ficedula_albicollis ENSFALG00000004086
zonotrichia_albicollis ENSZALG00000014645
junco_hyemalis ENSJHYG00000002645
melopsittacus_undulatus ENSMUNG00000008228
apteryx_owenii ENSAOWG00000011552
apteryx_haastii ENSAHAG00000007864
apteryx_rowi ENSARWG00000006844
dromaius_novaehollandiae ENSDNVG00000005430
nothoprocta_perdicaria ENSNPEG00000013967
anolis_carolinensis ENSACAG00000000952
pogona_vitticeps ENSPVIG00000007311
notechis_scutatus ENSNSUG00000020616
salvator_merianae ENSSMRG00000009226
phascolarctos_cinereus ENSPCIG00000007691
notamacropus_eugenii ENSMEUG00000004293
sarcophilus_harrisii ENSSHAG00000015965
monodelphis_domestica ENSMODG00000004233
macaca_nemestrina ENSMNEG00000028333
macaca_fascicularis ENSMFAG00000037997
macaca_mulatta ENSMMUG00000003564
cercocebus_atys ENSCATG00000033243
theropithecus_gelada ENSTGEG00000026579
papio_anubis ENSPANG00000004635
mandrillus_leucophaeus ENSMLEG00000029262
chlorocebus_sabaeus ENSCSAG00000010721
piliocolobus_tephrosceles ENSPTEG00000010080
colobus_angolensis_palliatus ENSCANG00000005755
rhinopithecus_bieti ENSRBIG00000001061
rhinopithecus_roxellana ENSRROG00000030058
pan_paniscus ENSPPAG00000031833
pan_troglodytes ENSPTRG00000022057
homo_sapiens ENSG00000078596
gorilla_gorilla ENSGGOG00000026998
pongo_abelii ENSPPYG00000020503
nomascus_leucogenys ENSNLEG00000000674
cebus_capucinus_imitator ENSCCAG00000031472
saimiri_boliviensis_boliviensis ENSSBOG00000026136
callithrix_jacchus ENSCJAG00000009591
aotus_nancymaae ENSANAG00000036156
rhinopithecus_bieti ENSRBIG00000025055
carlito_syrichta ENSTSYG00000006235
propithecus_coquereli ENSPCOG00000015645
microcebus_murinus ENSMICG00000033300
prolemur_simus ENSPSMG00000019395
tupaia_belangeri ENSTBEG00000015111
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001008417
cricetulus_griseus_crigri-picr ENSCGRG00015017847
cricetulus_griseus_crigri_1.0 ENSCGRG00000010959
mesocricetus_auratus ENSMAUG00000009143
microtus_ochrogaster ENSMOCG00000020928
peromyscus_maniculatus_bairdii ENSPEMG00000023946
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000031239
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0034502
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0033338
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0031874
rattus_norvegicus ENSRNOG00000002365
meriones_unguiculatus ENSMUGG00000003351
nannospalax_galili ENSNGAG00000024161
jaculus_jaculus ENSJJAG00000017652
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100007930
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000001163
fukomys_damarensis ENSFDAG00000006776
chinchilla_lanigera ENSCLAG00000000574
octodon_degus ENSODEG00000000460
dipodomys_ordii ENSDORG00000003742
castor_canadensis ENSCCNG00000017380
spermophilus_dauricus ENSSDAG00000004163
urocitellus_parryii ENSUPAG00010007895
ictidomys_tridecemlineatus ENSSTOG00000010140
marmota_marmota_marmota ENSMMMG00000011491
oryctolagus_cuniculus ENSOCUG00000008651
pteropus_vampyrus ENSPVAG00000000013
myotis_lucifugus ENSMLUG00000010431
mustela_putorius_furo ENSMPUG00000000074
neovison_vison ENSNVIG00000023520
ursus_maritimus ENSUMAG00000023612
ursus_americanus ENSUAMG00000008719
ailuropoda_melanoleuca ENSAMEG00000006587
panthera_tigris_altaica ENSPTIG00000001072
panthera_pardus ENSPPRG00000012967
felis_catus ENSFCAG00000007957
capra_hircus ENSCHIG00000000521
ovis_aries ENSOARG00000000398
sus_scrofa ENSSSCG00000012448
vicugna_pacos ENSVPAG00000001206
tursiops_truncatus ENSTTRG00000003100
equus_caballus ENSECAG00000033730
equus_caballus ENSECAG00000036937
equus_caballus ENSECAG00000011335
equus_asinus_asinus ENSEASG00005021993
loxodonta_africana ENSLAFG00000009973
ornithorhynchus_anatinus ENSOANG00000007068
xenopus_tropicalis ENSXETG00000027280
latimeria_chalumnae ENSLACG00000009514
paramormyrops_kingsleyae ENSPKIG00000021697
scleropages_formosus ENSSFOG00015009454
scleropages_formosus ENSSFOG00015011735
pygocentrus_nattereri ENSPNAG00000001470
astyanax_mexicanus ENSAMXG00000013634
ictalurus_punctatus ENSIPUG00000014638
oryzias_latipes_asm223471v1 ENSORLG00020018394
oryzias_latipes_asm223467v1 ENSORLG00000010368
oryzias_latipes_asm223469v1 ENSORLG00015013122
oryzias_melastigma ENSOMEG00000014792
cyprinodon_variegatus ENSCVAG00000006682
pundamilia_nyererei ENSPNYG00000000113
astatotilapia_calliptera ENSACLG00000023891
maylandia_zebra ENSMZEG00005006703
haplochromis_burtoni ENSHBUG00000002166
neolamprologus_brichardi ENSNBRG00000020161
oreochromis_niloticus ENSONIG00000017637
amphilophus_citrinellus ENSACIG00000013464
fundulus_heteroclitus ENSFHEG00000015267
amphiprion_percula ENSAPEG00000009597
amphiprion_ocellaris ENSAOCG00000018621
acanthochromis_polyacanthus ENSAPOG00000001051
stegastes_partitus ENSSPAG00000011655
monopterus_albus ENSMALG00000010531
takifugu_rubripes ENSTRUG00000010658
tetraodon_nigroviridis ENSTNIG00000016871
xiphophorus_maculatus ENSXMAG00000030069
xiphophorus_couchianus ENSXCOG00000010466
poecilia_formosa ENSPFOG00000003036
poecilia_latipinna ENSPLAG00000013380
poecilia_mexicana ENSPMEG00000009174
poecilia_reticulata ENSPREG00000021993
gambusia_affinis ENSGAFG00000001825
kryptolebias_marmoratus ENSKMAG00000015421
mastacembelus_armatus ENSMAMG00000014746
mola_mola ENSMMOG00000009585
cynoglossus_semilaevis ENSCSEG00000018220
labrus_bergylta ENSLBEG00000015782
gasterosteus_aculeatus ENSGACG00000018559
seriola_lalandi_dorsalis ENSSLDG00000023901
seriola_dumerili ENSSDUG00000011852
scophthalmus_maximus ENSSMAG00000011779
anabas_testudineus ENSATEG00000019420
hippocampus_comes ENSHCOG00000003314
periophthalmus_magnuspinnatus ENSPMGG00000015205
esox_lucius ENSELUG00000005189
lepisosteus_oculatus ENSLOCG00000014989
petromyzon_marinus ENSPMAG00000000045
eptatretus_burgeri ENSEBUG00000012080
scleropages_formosus ENSSFOG00015006841
paramormyrops_kingsleyae ENSPKIG00000006355
ictalurus_punctatus ENSIPUG00000016315
pygocentrus_nattereri ENSPNAG00000003841
danio_rerio ENSDARG00000043448
oryzias_latipes_asm223467v1 ENSORLG00000008477
oryzias_latipes_asm223471v1 ENSORLG00020020111
oryzias_latipes_asm223469v1 ENSORLG00015001415
oryzias_melastigma ENSOMEG00000018006
scophthalmus_maximus ENSSMAG00000000173
takifugu_rubripes ENSTRUG00000006075
tetraodon_nigroviridis ENSTNIG00000014326
xiphophorus_couchianus ENSXCOG00000004462
xiphophorus_maculatus ENSXMAG00000002524
gambusia_affinis ENSGAFG00000013172
poecilia_latipinna ENSPLAG00000006447
poecilia_formosa ENSPFOG00000003845
poecilia_mexicana ENSPMEG00000009288
poecilia_reticulata ENSPREG00000008957
cyprinodon_variegatus ENSCVAG00000010973
fundulus_heteroclitus ENSFHEG00000013290
kryptolebias_marmoratus ENSKMAG00000004741
mola_mola ENSMMOG00000006469
mastacembelus_armatus ENSMAMG00000012502
monopterus_albus ENSMALG00000020611
anabas_testudineus ENSATEG00000021766
seriola_lalandi_dorsalis ENSSLDG00000024796
seriola_dumerili ENSSDUG00000010370
amphiprion_percula ENSAPEG00000024612
amphiprion_ocellaris ENSAOCG00000000521
acanthochromis_polyacanthus ENSAPOG00000007190
stegastes_partitus ENSSPAG00000003958
haplochromis_burtoni ENSHBUG00000023261
pundamilia_nyererei ENSPNYG00000012355
maylandia_zebra ENSMZEG00005027491
astatotilapia_calliptera ENSACLG00000012210
neolamprologus_brichardi ENSNBRG00000002259
oreochromis_niloticus ENSONIG00000007951
amphilophus_citrinellus ENSACIG00000002801
hippocampus_comes ENSHCOG00000016875
labrus_bergylta ENSLBEG00000011245
periophthalmus_magnuspinnatus ENSPMGG00000013353
esox_lucius ENSELUG00000013990
scleropages_formosus ENSSFOG00015015139
paramormyrops_kingsleyae ENSPKIG00000009323
scophthalmus_maximus ENSSMAG00000000127
monopterus_albus ENSMALG00000018280
tetraodon_nigroviridis ENSTNIG00000015236
takifugu_rubripes ENSTRUG00000020214
poecilia_formosa ENSPFOG00000008017
poecilia_formosa ENSPFOG00000001316
poecilia_mexicana ENSPMEG00000013105
poecilia_mexicana ENSPMEG00000016155
poecilia_latipinna ENSPLAG00000011682
poecilia_reticulata ENSPREG00000003332
xiphophorus_couchianus ENSXCOG00000014620
xiphophorus_maculatus ENSXMAG00000025795
gambusia_affinis ENSGAFG00000021353
cyprinodon_variegatus ENSCVAG00000003926
fundulus_heteroclitus ENSFHEG00000005942
kryptolebias_marmoratus ENSKMAG00000012183
oryzias_latipes_asm223471v1 ENSORLG00020012176
oryzias_latipes_asm223469v1 ENSORLG00015012074
oryzias_latipes_asm223467v1 ENSORLG00000026575
oryzias_melastigma ENSOMEG00000023818
astatotilapia_calliptera ENSACLG00000023371
maylandia_zebra ENSMZEG00005025434
pundamilia_nyererei ENSPNYG00000011782
haplochromis_burtoni ENSHBUG00000003901
neolamprologus_brichardi ENSNBRG00000014787
oreochromis_niloticus ENSONIG00000009812
amphilophus_citrinellus ENSACIG00000015300
mola_mola ENSMMOG00000018899
cynoglossus_semilaevis ENSCSEG00000016949
amphiprion_percula ENSAPEG00000006908
amphiprion_ocellaris ENSAOCG00000010335
acanthochromis_polyacanthus ENSAPOG00000021805
stegastes_partitus ENSSPAG00000005899
anabas_testudineus ENSATEG00000010948
mastacembelus_armatus ENSMAMG00000012806
labrus_bergylta ENSLBEG00000018154
gasterosteus_aculeatus ENSGACG00000013468
seriola_dumerili ENSSDUG00000008492
seriola_lalandi_dorsalis ENSSLDG00000023626
periophthalmus_magnuspinnatus ENSPMGG00000013921
gadus_morhua ENSGMOG00000010237
esox_lucius ENSELUG00000006607
pygocentrus_nattereri ENSPNAG00000028063
astyanax_mexicanus ENSAMXG00000043807
ictalurus_punctatus ENSIPUG00000010270
danio_rerio ENSDARG00000039650
lepisosteus_oculatus ENSLOCG00000004510
hippocampus_comes ENSHCOG00000005360
phascolarctos_cinereus ENSPCIG00000022080
notamacropus_eugenii ENSMEUG00000015275
sarcophilus_harrisii ENSSHAG00000003445
monodelphis_domestica ENSMODG00000010611
sus_scrofa ENSSSCG00000016267
tursiops_truncatus ENSTTRG00000014267
bos_taurus ENSBTAG00000017855
bos_mutus ENSBMUG00000026066
bison_bison_bison ENSBBBG00000024961
capra_hircus ENSCHIG00000019713
canis_lupus_familiaris ENSCAFG00000028707
canis_lupus_dingo ENSCAFG00020022797
vulpes_vulpes ENSVVUG00000025623
neovison_vison ENSNVIG00000002550
mustela_putorius_furo ENSMPUG00000004642
panthera_pardus ENSPPRG00000003361
felis_catus ENSFCAG00000010082
equus_asinus_asinus ENSEASG00005008438
pteropus_vampyrus ENSPVAG00000015010
gorilla_gorilla ENSGGOG00000002232
pan_troglodytes ENSPTRG00000013018
homo_sapiens ENSG00000135916
nomascus_leucogenys ENSNLEG00000013839
piliocolobus_tephrosceles ENSPTEG00000039817
rhinopithecus_bieti ENSRBIG00000042299
cercocebus_atys ENSCATG00000038301
theropithecus_gelada ENSTGEG00000018101
macaca_fascicularis ENSMFAG00000014731
macaca_nemestrina ENSMNEG00000031792
macaca_mulatta ENSMMUG00000006222
papio_anubis ENSPANG00000006143
chlorocebus_sabaeus ENSCSAG00000006830
cebus_capucinus_imitator ENSCCAG00000031666
callithrix_jacchus ENSCJAG00000038764
saimiri_boliviensis_boliviensis ENSSBOG00000031380
aotus_nancymaae ENSANAG00000035229
carlito_syrichta ENSTSYG00000010920
microcebus_murinus ENSMICG00000004121
propithecus_coquereli ENSPCOG00000015003
carlito_syrichta ENSTSYG00000034102
otolemur_garnettii ENSOGAG00000004744
cricetulus_griseus_crigri-picr ENSCGRG00015009616
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001002434
mesocricetus_auratus ENSMAUG00000012527
peromyscus_maniculatus_bairdii ENSPEMG00000023526
microtus_ochrogaster ENSMOCG00000017316
nannospalax_galili ENSNGAG00000021593
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000026223
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015154
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014352
mus_spicilegus ENSMSIG00000002620
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0027589
rattus_norvegicus ENSRNOG00000017359
meriones_unguiculatus ENSMUGG00000024571
jaculus_jaculus ENSJJAG00000014295
castor_canadensis ENSCCNG00000021107
ochotona_princeps ENSOPRG00000015880
cavia_porcellus ENSCPOG00000012713
cavia_aperea ENSCAPG00000015020
octodon_degus ENSODEG00000007143
chinchilla_lanigera ENSCLAG00000006596
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000003561
urocitellus_parryii ENSUPAG00010004854
ictidomys_tridecemlineatus ENSSTOG00000009342
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001016557
cricetulus_griseus_crigri_1.0 ENSCGRG00000006892
cricetulus_griseus_crigri-picr ENSCGRG00015009138
cricetulus_griseus_crigri_1.0 ENSCGRG00000005710
oryctolagus_cuniculus ENSOCUG00000011364
mandrillus_leucophaeus ENSMLEG00000036761
colobus_angolensis_palliatus ENSCANG00000012501
pan_paniscus ENSPPAG00000026656
erinaceus_europaeus ENSEEUG00000004762
ailuropoda_melanoleuca ENSAMEG00000016445
ovis_aries ENSOARG00000020673
myotis_lucifugus ENSMLUG00000010252
pongo_abelii ENSPPYG00000013257
rhinopithecus_roxellana ENSRROG00000031235
prolemur_simus ENSPSMG00000018743
spermophilus_dauricus ENSSDAG00000020151
marmota_marmota_marmota ENSMMMG00000001305
fukomys_damarensis ENSFDAG00000015687
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100008339
dasypus_novemcinctus ENSDNOG00000040686
equus_caballus ENSECAG00000021617
procavia_capensis ENSPCAG00000010632
tupaia_belangeri ENSTBEG00000011945
dipodomys_ordii ENSDORG00000013473
ursus_americanus ENSUAMG00000001948
ursus_maritimus ENSUMAG00000017070
panthera_tigris_altaica ENSPTIG00000015118
echinops_telfairi ENSETEG00000000632
loxodonta_africana ENSLAFG00000031148
pogona_vitticeps ENSPVIG00000017475
anolis_carolinensis ENSACAG00000002586
notechis_scutatus ENSNSUG00000013745
salvator_merianae ENSSMRG00000001573
sphenodon_punctatus ENSSPUG00000014594
cyanistes_caeruleus ENSCCEG00000000140
parus_major ENSPMJG00000016494
serinus_canaria ENSSCAG00000016795
serinus_canaria ENSSCAG00000016752
lonchura_striata_domestica ENSLSDG00000016255
taeniopygia_guttata ENSTGUG00000005426
zonotrichia_albicollis ENSZALG00000015053
junco_hyemalis ENSJHYG00000000463
ficedula_albicollis ENSFALG00000004037
manacus_vitellinus ENSMVIG00005009626
lepidothrix_coronata ENSLCOG00000011550
melopsittacus_undulatus ENSMUNG00000014141
gallus_gallus ENSGALG00000036111
meleagris_gallopavo ENSMGAG00000004132
coturnix_japonica ENSCJPG00005005549
numida_meleagris ENSNMEG00000015324
anser_brachyrhynchus ENSABRG00000007488
anas_platyrhynchos_platyrhynchos ENSAPLG00000005414
calidris_pugnax ENSCPUG00000017436
calidris_pygmaea ENSCPGG00000006684
apteryx_owenii ENSAOWG00000001440
apteryx_haastii ENSAHAG00000000196
apteryx_rowi ENSARWG00000002415
dromaius_novaehollandiae ENSDNVG00000001151
nothoprocta_perdicaria ENSNPEG00000012690
chelonoidis_abingdonii ENSCABG00000011673
gopherus_agassizii ENSGAGG00000009614
chrysemys_picta_bellii ENSCPBG00000019239
