apteryx_rowi ENSARWG00000008561
ursus_maritimus ENSUMAG00000007277
ailuropoda_melanoleuca ENSAMEG00000015856
panthera_pardus ENSPPRG00000018326
panthera_tigris_altaica ENSPTIG00000011017
felis_catus ENSFCAG00000042883
equus_caballus ENSECAG00000016437
equus_asinus_asinus ENSEASG00005013553
castor_canadensis ENSCCNG00000011092
dipodomys_ordii ENSDORG00000016319
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020525
mus_spicilegus ENSMSIG00000025148
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000041935
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019628
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0016009
rattus_norvegicus ENSRNOG00000052775
meriones_unguiculatus ENSMUGG00000022295
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001020182
cricetulus_griseus_crigri-picr ENSCGRG00015019635
cricetulus_griseus_crigri_1.0 ENSCGRG00000007303
mesocricetus_auratus ENSMAUG00000013375
peromyscus_maniculatus_bairdii ENSPEMG00000010011
microtus_ochrogaster ENSMOCG00000017689
nannospalax_galili ENSNGAG00000000034
jaculus_jaculus ENSJJAG00000022223
jaculus_jaculus ENSJJAG00000021693
ictidomys_tridecemlineatus ENSSTOG00000008291
marmota_marmota_marmota ENSMMMG00000017296
spermophilus_dauricus ENSSDAG00000006014
urocitellus_parryii ENSUPAG00010005274
octodon_degus ENSODEG00000002517
octodon_degus ENSODEG00000006751
cavia_porcellus ENSCPOG00000031496
cavia_aperea ENSCAPG00000000186
chinchilla_lanigera ENSCLAG00000009605
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000004874
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100008761
fukomys_damarensis ENSFDAG00000016077
oryctolagus_cuniculus ENSOCUG00000009242
ochotona_princeps ENSOPRG00000004662
pan_paniscus ENSPPAG00000027004
pan_troglodytes ENSPTRG00000051599
gorilla_gorilla ENSGGOG00000009157
homo_sapiens ENSG00000205765
pongo_abelii ENSPPYG00000015429
nomascus_leucogenys ENSNLEG00000029700
rhinopithecus_roxellana ENSRROG00000039657
rhinopithecus_bieti ENSRBIG00000039887
colobus_angolensis_palliatus ENSCANG00000032716
piliocolobus_tephrosceles ENSPTEG00000021127
macaca_fascicularis ENSMFAG00000002268
macaca_nemestrina ENSMNEG00000012725
macaca_mulatta ENSMMUG00000003968
chlorocebus_sabaeus ENSCSAG00000016803
cercocebus_atys ENSCATG00000041882
mandrillus_leucophaeus ENSMLEG00000039711
theropithecus_gelada ENSTGEG00000010261
papio_anubis ENSPANG00000003802
cebus_capucinus_imitator ENSCCAG00000029253
saimiri_boliviensis_boliviensis ENSSBOG00000024152
callithrix_jacchus ENSCJAG00000041736
aotus_nancymaae ENSANAG00000018123
carlito_syrichta ENSTSYG00000005389
propithecus_coquereli ENSPCOG00000028826
prolemur_simus ENSPSMG00000007513
otolemur_garnettii ENSOGAG00000002037
tupaia_belangeri ENSTBEG00000010211
dasypus_novemcinctus ENSDNOG00000034451
choloepus_hoffmanni ENSCHOG00000011640
loxodonta_africana ENSLAFG00000000155
procavia_capensis ENSPCAG00000010471
echinops_telfairi ENSETEG00000018882
ornithorhynchus_anatinus ENSOANG00000004647
latimeria_chalumnae ENSLACG00000004146
scleropages_formosus ENSSFOG00015006683
paramormyrops_kingsleyae ENSPKIG00000011126
pygocentrus_nattereri ENSPNAG00000007368
astyanax_mexicanus ENSAMXG00000005903
ictalurus_punctatus ENSIPUG00000018946
danio_rerio ENSDARG00000054777
fundulus_heteroclitus ENSFHEG00000018130
cyprinodon_variegatus ENSCVAG00000011182
xiphophorus_maculatus ENSXMAG00000015907
xiphophorus_couchianus ENSXCOG00000005303
gambusia_affinis ENSGAFG00000012272
poecilia_formosa ENSPFOG00000008664
poecilia_latipinna ENSPLAG00000013081
poecilia_mexicana ENSPMEG00000024311
poecilia_reticulata ENSPREG00000016345
kryptolebias_marmoratus ENSKMAG00000013406
oryzias_latipes_asm223469v1 ENSORLG00015010847
oryzias_latipes_asm223471v1 ENSORLG00020002411
oryzias_latipes_asm223467v1 ENSORLG00000004076
oryzias_melastigma ENSOMEG00000021368
maylandia_zebra ENSMZEG00005006858
astatotilapia_calliptera ENSACLG00000014689
pundamilia_nyererei ENSPNYG00000015614
haplochromis_burtoni ENSHBUG00000004021
neolamprologus_brichardi ENSNBRG00000014060
oreochromis_niloticus ENSONIG00000015178
amphilophus_citrinellus ENSACIG00000003580
cynoglossus_semilaevis ENSCSEG00000017432
cynoglossus_semilaevis ENSCSEG00000009431
tetraodon_nigroviridis ENSTNIG00000004130
takifugu_rubripes ENSTRUG00000015015
mola_mola ENSMMOG00000001333
labrus_bergylta ENSLBEG00000003515
gasterosteus_aculeatus ENSGACG00000006860
seriola_lalandi_dorsalis ENSSLDG00000018894
seriola_dumerili ENSSDUG00000005721
scophthalmus_maximus ENSSMAG00000002762
hippocampus_comes ENSHCOG00000013675
amphiprion_percula ENSAPEG00000005958
amphiprion_ocellaris ENSAOCG00000019041
acanthochromis_polyacanthus ENSAPOG00000012025
stegastes_partitus ENSSPAG00000006253
monopterus_albus ENSMALG00000017442
mastacembelus_armatus ENSMAMG00000020824
anabas_testudineus ENSATEG00000017125
periophthalmus_magnuspinnatus ENSPMGG00000008400
gadus_morhua ENSGMOG00000007689
esox_lucius ENSELUG00000002695
lepisosteus_oculatus ENSLOCG00000008022
