labrus_bergylta ENSLBEG00000003527
sarcophilus_harrisii ENSSHAG00000002123
monodelphis_domestica ENSMODG00000012029
ornithorhynchus_anatinus ENSOANG00000013012
pogona_vitticeps ENSPVIG00000011404
anolis_carolinensis ENSACAG00000015051
notechis_scutatus ENSNSUG00000008357
salvator_merianae ENSSMRG00000003260
sphenodon_punctatus ENSSPUG00000018531
meleagris_gallopavo ENSMGAG00000014216
coturnix_japonica ENSCJPG00005000943
gallus_gallus ENSGALG00000030016
numida_meleagris ENSNMEG00000008246
anser_brachyrhynchus ENSABRG00000003629
anas_platyrhynchos_platyrhynchos ENSAPLG00000011195
calidris_pygmaea ENSCPGG00000014817
calidris_pugnax ENSCPUG00000008832
melopsittacus_undulatus ENSMUNG00000010541
manacus_vitellinus ENSMVIG00005014000
lepidothrix_coronata ENSLCOG00000005448
taeniopygia_guttata ENSTGUG00000013291
lonchura_striata_domestica ENSLSDG00000011894
serinus_canaria ENSSCAG00000014485
zonotrichia_albicollis ENSZALG00000011551
junco_hyemalis ENSJHYG00000006657
ficedula_albicollis ENSFALG00000002494
parus_major ENSPMJG00000013033
cyanistes_caeruleus ENSCCEG00000020929
apteryx_owenii ENSAOWG00000012852
apteryx_rowi ENSARWG00000001722
apteryx_haastii ENSAHAG00000004045
dromaius_novaehollandiae ENSDNVG00000018639
nothoprocta_perdicaria ENSNPEG00000008206
crocodylus_porosus ENSCPRG00005002136
gopherus_agassizii ENSGAGG00000012404
chelonoidis_abingdonii ENSCABG00000014255
chrysemys_picta_bellii ENSCPBG00000020205
pelodiscus_sinensis ENSPSIG00000003377
xenopus_tropicalis ENSXETG00000000671
latimeria_chalumnae ENSLACG00000008065
eptatretus_burgeri ENSEBUG00000008362
