gallus_gallus ENSGALG00000002288
mustela_putorius_furo ENSMPUG00000000262
taeniopygia_guttata ENSTGUG00000015640
ornithorhynchus_anatinus ENSOANG00000032003
phascolarctos_cinereus ENSPCIG00000003680
notamacropus_eugenii ENSMEUG00000012596
monodelphis_domestica ENSMODG00000019147
sarcophilus_harrisii ENSSHAG00000006134
xenopus_tropicalis ENSXETG00000019634
latimeria_chalumnae ENSLACG00000001951
latimeria_chalumnae ENSLACG00000000574
takifugu_rubripes ENSTRUG00000010827
tetraodon_nigroviridis ENSTNIG00000010270
mola_mola ENSMMOG00000014607
cynoglossus_semilaevis ENSCSEG00000014666
amphiprion_percula ENSAPEG00000010317
amphiprion_ocellaris ENSAOCG00000024040
acanthochromis_polyacanthus ENSAPOG00000022109
acanthochromis_polyacanthus ENSAPOG00000010404
stegastes_partitus ENSSPAG00000005801
astatotilapia_calliptera ENSACLG00000023859
pundamilia_nyererei ENSPNYG00000012229
maylandia_zebra ENSMZEG00005011453
haplochromis_burtoni ENSHBUG00000014105
oreochromis_niloticus ENSONIG00000013282
neolamprologus_brichardi ENSNBRG00000014195
amphilophus_citrinellus ENSACIG00000013767
monopterus_albus ENSMALG00000011010
mastacembelus_armatus ENSMAMG00000000900
anabas_testudineus ENSATEG00000023092
seriola_lalandi_dorsalis ENSSLDG00000002837
seriola_dumerili ENSSDUG00000008477
labrus_bergylta ENSLBEG00000026219
cyprinodon_variegatus ENSCVAG00000004924
fundulus_heteroclitus ENSFHEG00000006929
xiphophorus_maculatus ENSXMAG00000011457
xiphophorus_couchianus ENSXCOG00000018700
gambusia_affinis ENSGAFG00000010907
poecilia_formosa ENSPFOG00000002118
poecilia_latipinna ENSPLAG00000000486
poecilia_mexicana ENSPMEG00000002289
poecilia_reticulata ENSPREG00000014115
kryptolebias_marmoratus ENSKMAG00000013023
oryzias_latipes_asm223471v1 ENSORLG00020008415
oryzias_latipes_asm223467v1 ENSORLG00000015208
oryzias_latipes_asm223469v1 ENSORLG00015015046
oryzias_melastigma ENSOMEG00000001498
scophthalmus_maximus ENSSMAG00000014823
gasterosteus_aculeatus ENSGACG00000020846
hippocampus_comes ENSHCOG00000010086
periophthalmus_magnuspinnatus ENSPMGG00000018558
gadus_morhua ENSGMOG00000003307
esox_lucius ENSELUG00000019357
pygocentrus_nattereri ENSPNAG00000016405
astyanax_mexicanus ENSAMXG00000007489
ictalurus_punctatus ENSIPUG00000023929
danio_rerio ENSDARG00000052553
paramormyrops_kingsleyae ENSPKIG00000010887
scleropages_formosus ENSSFOG00015003139
lepisosteus_oculatus ENSLOCG00000002087
fundulus_heteroclitus ENSFHEG00000006965
ornithorhynchus_anatinus ENSOANG00000001074
petromyzon_marinus ENSPMAG00000001489
eptatretus_burgeri ENSEBUG00000002612
ciona_savignyi ENSCSAVG00000006723
ciona_intestinalis ENSCING00000002580
drosophila_melanogaster FBgn0286075
