parus_major ENSPMJG00000001739
equus_asinus_asinus ENSEASG00005017863
equus_caballus ENSECAG00000007379
vicugna_pacos ENSVPAG00000004666
otolemur_garnettii ENSOGAG00000032594
choloepus_hoffmanni ENSCHOG00000002371
oryctolagus_cuniculus ENSOCUG00000016447
ochotona_princeps ENSOPRG00000016956
loxodonta_africana ENSLAFG00000022215
procavia_capensis ENSPCAG00000012110
echinops_telfairi ENSETEG00000013448
dasypus_novemcinctus ENSDNOG00000016060
phascolarctos_cinereus ENSPCIG00000021830
notamacropus_eugenii ENSMEUG00000000035
sarcophilus_harrisii ENSSHAG00000011022
monodelphis_domestica ENSMODG00000007209
ornithorhynchus_anatinus ENSOANG00000010596
chrysemys_picta_bellii ENSCPBG00000003728
chrysemys_picta_bellii ENSCPBG00000009196
chrysemys_picta_bellii ENSCPBG00000024364
chelonoidis_abingdonii ENSCABG00000019400
pelodiscus_sinensis ENSPSIG00000007921
crocodylus_porosus ENSCPRG00005017651
pogona_vitticeps ENSPVIG00000000965
pogona_vitticeps ENSPVIG00000020485
notechis_scutatus ENSNSUG00000006331
notechis_scutatus ENSNSUG00000006330
salvator_merianae ENSSMRG00000006477
xenopus_tropicalis ENSXETG00000012265
