monopterus_albus ENSMALG00000017977
chlorocebus_sabaeus ENSCSAG00000002448
rhinopithecus_roxellana ENSRROG00000038550
rhinopithecus_bieti ENSRBIG00000032491
colobus_angolensis_palliatus ENSCANG00000040547
piliocolobus_tephrosceles ENSPTEG00000018617
gorilla_gorilla ENSGGOG00000005133
homo_sapiens ENSG00000162706
pan_paniscus ENSPPAG00000043482
pan_troglodytes ENSPTRG00000001520
pongo_abelii ENSPPYG00000000663
nomascus_leucogenys ENSNLEG00000013186
saimiri_boliviensis_boliviensis ENSSBOG00000022549
cebus_capucinus_imitator ENSCCAG00000033767
callithrix_jacchus ENSCJAG00000006307
aotus_nancymaae ENSANAG00000024662
carlito_syrichta ENSTSYG00000013962
propithecus_coquereli ENSPCOG00000014604
microcebus_murinus ENSMICG00000011231
prolemur_simus ENSPSMG00000016884
ochotona_princeps ENSOPRG00000000935
oryctolagus_cuniculus ENSOCUG00000016385
ursus_americanus ENSUAMG00000026648
ursus_maritimus ENSUMAG00000001787
ailuropoda_melanoleuca ENSAMEG00000004103
mustela_putorius_furo ENSMPUG00000013089
neovison_vison ENSNVIG00000022008
canis_lupus_familiaris ENSCAFG00000011731
canis_lupus_dingo ENSCAFG00020019664
vulpes_vulpes ENSVVUG00000016393
panthera_pardus ENSPPRG00000023727
panthera_tigris_altaica ENSPTIG00000005553
felis_catus ENSFCAG00000015269
erinaceus_europaeus ENSEEUG00000009331
equus_caballus ENSECAG00000009553
equus_asinus_asinus ENSEASG00005003284
sus_scrofa ENSSSCG00000006415
vicugna_pacos ENSVPAG00000005797
capra_hircus ENSCHIG00000009485
ovis_aries ENSOARG00000007676
bos_mutus ENSBMUG00000018925
bos_taurus ENSBTAG00000003217
bison_bison_bison ENSBBBG00000021327
tursiops_truncatus ENSTTRG00000001872
pteropus_vampyrus ENSPVAG00000007032
myotis_lucifugus ENSMLUG00000009639
choloepus_hoffmanni ENSCHOG00000001290
dasypus_novemcinctus ENSDNOG00000039759
procavia_capensis ENSPCAG00000013917
echinops_telfairi ENSETEG00000018170
loxodonta_africana ENSLAFG00000005683
otolemur_garnettii ENSOGAG00000005112
dipodomys_ordii ENSDORG00000007812
notamacropus_eugenii ENSMEUG00000007019
phascolarctos_cinereus ENSPCIG00000000771
monodelphis_domestica ENSMODG00000010160
sarcophilus_harrisii ENSSHAG00000003335
xenopus_tropicalis ENSXETG00000019353
latimeria_chalumnae ENSLACG00000014656
eptatretus_burgeri ENSEBUG00000012942
eptatretus_burgeri ENSEBUG00000013136
