prolemur_simus ENSPSMG00000020879
oryzias_latipes_asm223467v1 ENSORLG00000010790
oryzias_latipes_asm223469v1 ENSORLG00015007231
oryzias_melastigma ENSOMEG00000016046
amphiprion_ocellaris ENSAOCG00000012092
cynoglossus_semilaevis ENSCSEG00000001415
tetraodon_nigroviridis ENSTNIG00000018823
takifugu_rubripes ENSTRUG00000000013
mola_mola ENSMMOG00000011150
hippocampus_comes ENSHCOG00000009861
gadus_morhua ENSGMOG00000006119
esox_lucius ENSELUG00000000893
cynoglossus_semilaevis ENSCSEG00000020539
periophthalmus_magnuspinnatus ENSPMGG00000004484
scophthalmus_maximus ENSSMAG00000013951
tetraodon_nigroviridis ENSTNIG00000003494
tetraodon_nigroviridis ENSTNIG00000011262
takifugu_rubripes ENSTRUG00000007737
gasterosteus_aculeatus ENSGACG00000014537
labrus_bergylta ENSLBEG00000005251
fundulus_heteroclitus ENSFHEG00000015031
cyprinodon_variegatus ENSCVAG00000002003
kryptolebias_marmoratus ENSKMAG00000007114
oryzias_latipes_asm223471v1 ENSORLG00020013963
oryzias_latipes_asm223469v1 ENSORLG00015006973
oryzias_latipes_asm223467v1 ENSORLG00000001415
oryzias_melastigma ENSOMEG00000017315
amphiprion_percula ENSAPEG00000017628
acanthochromis_polyacanthus ENSAPOG00000002080
stegastes_partitus ENSSPAG00000003668
astatotilapia_calliptera ENSACLG00000021160
haplochromis_burtoni ENSHBUG00000017267
pundamilia_nyererei ENSPNYG00000011878
maylandia_zebra ENSMZEG00005023299
neolamprologus_brichardi ENSNBRG00000011294
oreochromis_niloticus ENSONIG00000021451
amphilophus_citrinellus ENSACIG00000013880
seriola_lalandi_dorsalis ENSSLDG00000006916
seriola_dumerili ENSSDUG00000023221
mastacembelus_armatus ENSMAMG00000020212
monopterus_albus ENSMALG00000019488
xiphophorus_couchianus ENSXCOG00000011631
xiphophorus_maculatus ENSXMAG00000022583
gambusia_affinis ENSGAFG00000016708
poecilia_formosa ENSPFOG00000020774
poecilia_latipinna ENSPLAG00000015193
poecilia_reticulata ENSPREG00000012751
poecilia_mexicana ENSPMEG00000018838
hippocampus_comes ENSHCOG00000006729
gadus_morhua ENSGMOG00000013330
esox_lucius ENSELUG00000018673
pygocentrus_nattereri ENSPNAG00000025934
astyanax_mexicanus ENSAMXG00000025550
ictalurus_punctatus ENSIPUG00000013350
danio_rerio ENSDARG00000014477
pygocentrus_nattereri ENSPNAG00000006027
astyanax_mexicanus ENSAMXG00000025847
ictalurus_punctatus ENSIPUG00000017329
danio_rerio ENSDARG00000103662
paramormyrops_kingsleyae ENSPKIG00000003399
scleropages_formosus ENSSFOG00015010168
lepisosteus_oculatus ENSLOCG00000011379
latimeria_chalumnae ENSLACG00000006335
eptatretus_burgeri ENSEBUG00000001758
