ciona_savignyi ENSCSAVG00000007677
fundulus_heteroclitus ENSFHEG00000014441
kryptolebias_marmoratus ENSKMAG00000010156
oryzias_latipes_asm223467v1 ENSORLG00000029507
oryzias_latipes_asm223471v1 ENSORLG00020005871
oryzias_latipes_asm223469v1 ENSORLG00015011172
oryzias_melastigma ENSOMEG00000002015
tetraodon_nigroviridis ENSTNIG00000010045
takifugu_rubripes ENSTRUG00000016806
monopterus_albus ENSMALG00000015194
mola_mola ENSMMOG00000016711
gasterosteus_aculeatus ENSGACG00000020699
anabas_testudineus ENSATEG00000016903
mastacembelus_armatus ENSMAMG00000017173
seriola_dumerili ENSSDUG00000008225
seriola_lalandi_dorsalis ENSSLDG00000020103
scophthalmus_maximus ENSSMAG00000013168
haplochromis_burtoni ENSHBUG00000022355
pundamilia_nyererei ENSPNYG00000015519
maylandia_zebra ENSMZEG00005016948
astatotilapia_calliptera ENSACLG00000017150
neolamprologus_brichardi ENSNBRG00000021547
oreochromis_niloticus ENSONIG00000005227
amphilophus_citrinellus ENSACIG00000000715
amphiprion_percula ENSAPEG00000001023
amphiprion_ocellaris ENSAOCG00000002139
acanthochromis_polyacanthus ENSAPOG00000005268
stegastes_partitus ENSSPAG00000001236
labrus_bergylta ENSLBEG00000002961
cynoglossus_semilaevis ENSCSEG00000020223
periophthalmus_magnuspinnatus ENSPMGG00000008525
hippocampus_comes ENSHCOG00000001721
gadus_morhua ENSGMOG00000003072
esox_lucius ENSELUG00000018959
scleropages_formosus ENSSFOG00015017399
paramormyrops_kingsleyae ENSPKIG00000005781
lepisosteus_oculatus ENSLOCG00000013728
petromyzon_marinus ENSPMAG00000007336
eptatretus_burgeri ENSEBUG00000003930
drosophila_melanogaster FBgn0032870
