caenorhabditis_elegans_strain_n2 WBGene00004064
paramormyrops_kingsleyae ENSPKIG00000008483
lepisosteus_oculatus ENSLOCG00000008495
notechis_scutatus ENSNSUG00000000184
notechis_scutatus ENSNSUG00000000170
pogona_vitticeps ENSPVIG00000005801
anolis_carolinensis ENSACAG00000013264
salvator_merianae ENSSMRG00000020068
sphenodon_punctatus ENSSPUG00000003912
lonchura_striata_domestica ENSLSDG00000004448
lonchura_striata_domestica ENSLSDG00000004452
taeniopygia_guttata ENSTGUG00000008778
serinus_canaria ENSSCAG00000010260
ficedula_albicollis ENSFALG00000013976
parus_major ENSPMJG00000017189
cyanistes_caeruleus ENSCCEG00000022363
junco_hyemalis ENSJHYG00000006216
zonotrichia_albicollis ENSZALG00000002927
lepidothrix_coronata ENSLCOG00000002247
manacus_vitellinus ENSMVIG00005003540
calidris_pygmaea ENSCPGG00000017474
calidris_pygmaea ENSCPGG00000017471
calidris_pugnax ENSCPUG00000015658
melopsittacus_undulatus ENSMUNG00000006608
anser_brachyrhynchus ENSABRG00000011884
anas_platyrhynchos_platyrhynchos ENSAPLG00000004599
meleagris_gallopavo ENSMGAG00000001410
coturnix_japonica ENSCJPG00005013505
gallus_gallus ENSGALG00000003430
numida_meleagris ENSNMEG00000007959
apteryx_haastii ENSAHAG00000012576
apteryx_owenii ENSAOWG00000000444
apteryx_rowi ENSARWG00000000230
dromaius_novaehollandiae ENSDNVG00000009275
nothoprocta_perdicaria ENSNPEG00000004376
crocodylus_porosus ENSCPRG00005005175
chelonoidis_abingdonii ENSCABG00000006798
gopherus_agassizii ENSGAGG00000016048
chrysemys_picta_bellii ENSCPBG00000017946
pelodiscus_sinensis ENSPSIG00000013504
phascolarctos_cinereus ENSPCIG00000030280
notamacropus_eugenii ENSMEUG00000007056
sarcophilus_harrisii ENSSHAG00000013933
monodelphis_domestica ENSMODG00000008178
nomascus_leucogenys ENSNLEG00000000939
pongo_abelii ENSPPYG00000017341
pan_troglodytes ENSPTRG00000018902
pan_troglodytes ENSPTRG00000048669
pan_paniscus ENSPPAG00000014830
homo_sapiens ENSG00000122512
gorilla_gorilla ENSGGOG00000007960
nomascus_leucogenys ENSNLEG00000036045
pan_troglodytes ENSPTRG00000018920
cercocebus_atys ENSCATG00000031915
mandrillus_leucophaeus ENSMLEG00000031920
papio_anubis ENSPANG00000000879
theropithecus_gelada ENSTGEG00000014321
macaca_mulatta ENSMMUG00000030421
macaca_fascicularis ENSMFAG00000046359
chlorocebus_sabaeus ENSCSAG00000017741
rhinopithecus_roxellana ENSRROG00000034721
colobus_angolensis_palliatus ENSCANG00000039019
pongo_abelii ENSPPYG00000018238
pongo_abelii ENSPPYG00000017519
macaca_nemestrina ENSMNEG00000039965
rhinopithecus_bieti ENSRBIG00000039533
gorilla_gorilla ENSGGOG00000036794
cebus_capucinus_imitator ENSCCAG00000034137
saimiri_boliviensis_boliviensis ENSSBOG00000028728
callithrix_jacchus ENSCJAG00000015340
aotus_nancymaae ENSANAG00000030348
carlito_syrichta ENSTSYG00000002501
propithecus_coquereli ENSPCOG00000019462
prolemur_simus ENSPSMG00000002935
microcebus_murinus ENSMICG00000012794
otolemur_garnettii ENSOGAG00000001128
dipodomys_ordii ENSDORG00000026010
castor_canadensis ENSCCNG00000004049
microtus_ochrogaster ENSMOCG00000010177
jaculus_jaculus ENSJJAG00000019007
mus_spicilegus ENSMSIG00000029318
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028993
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000079109
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027989
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0024561
rattus_norvegicus ENSRNOG00000001040
meriones_unguiculatus ENSMUGG00000000060
nannospalax_galili ENSNGAG00000010571
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001007988
cricetulus_griseus_crigri-picr ENSCGRG00015014652
cricetulus_griseus_crigri_1.0 ENSCGRG00000003555
mesocricetus_auratus ENSMAUG00000014015
peromyscus_maniculatus_bairdii ENSPEMG00000009009
jaculus_jaculus ENSJJAG00000009996
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000007741
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100011898
fukomys_damarensis ENSFDAG00000004935
cavia_porcellus ENSCPOG00000000555
cavia_aperea ENSCAPG00000001974
octodon_degus ENSODEG00000012084
chinchilla_lanigera ENSCLAG00000009853
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028994
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027990
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000104633
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0024562
spermophilus_dauricus ENSSDAG00000019273
urocitellus_parryii ENSUPAG00010006292
ictidomys_tridecemlineatus ENSSTOG00000006111
marmota_marmota_marmota ENSMMMG00000006406
oryctolagus_cuniculus ENSOCUG00000012590
ochotona_princeps ENSOPRG00000010524
capra_hircus ENSCHIG00000017062
ovis_aries ENSOARG00000001384
bos_taurus ENSBTAG00000007364
bos_mutus ENSBMUG00000014299
bison_bison_bison ENSBBBG00000001701
tursiops_truncatus ENSTTRG00000005291
sus_scrofa ENSSSCG00000007590
sorex_araneus ENSSARG00000001157
erinaceus_europaeus ENSEEUG00000014086
ursus_maritimus ENSUMAG00000008992
ursus_americanus ENSUAMG00000023984
ailuropoda_melanoleuca ENSAMEG00000009032
neovison_vison ENSNVIG00000006302
mustela_putorius_furo ENSMPUG00000016574
canis_lupus_familiaris ENSCAFG00000015559
canis_lupus_dingo ENSCAFG00020016904
vulpes_vulpes ENSVVUG00000015191
panthera_pardus ENSPPRG00000005984
panthera_tigris_altaica ENSPTIG00000015503
felis_catus ENSFCAG00000008459
equus_asinus_asinus ENSEASG00005000763
equus_caballus ENSECAG00000014072
pteropus_vampyrus ENSPVAG00000016088
myotis_lucifugus ENSMLUG00000003795
loxodonta_africana ENSLAFG00000018588
procavia_capensis ENSPCAG00000004003
echinops_telfairi ENSETEG00000010145
dasypus_novemcinctus ENSDNOG00000042543
choloepus_hoffmanni ENSCHOG00000013848
ornithorhynchus_anatinus ENSOANG00000001944
ornithorhynchus_anatinus ENSOANG00000031497
xenopus_tropicalis ENSXETG00000024066
latimeria_chalumnae ENSLACG00000009368
eptatretus_burgeri ENSEBUG00000009466
petromyzon_marinus ENSPMAG00000007425
ciona_intestinalis ENSCING00000002674
ciona_savignyi ENSCSAVG00000006896
drosophila_melanogaster FBgn0011660
piliocolobus_tephrosceles ENSPTEG00000011710
pongo_abelii ENSPPYG00000017510
saccharomyces_cerevisiae_strain_s288c YNL082W
