sarcophilus_harrisii ENSSHAG00000011089
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001005532
mesocricetus_auratus ENSMAUG00000010941
nannospalax_galili ENSNGAG00000013875
jaculus_jaculus ENSJJAG00000020010
castor_canadensis ENSCCNG00000014948
dipodomys_ordii ENSDORG00000012119
chinchilla_lanigera ENSCLAG00000005164
octodon_degus ENSODEG00000001579
cavia_porcellus ENSCPOG00000032983
cavia_aperea ENSCAPG00000008739
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000003432
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100011318
fukomys_damarensis ENSFDAG00000010546
marmota_marmota_marmota ENSMMMG00000023201
urocitellus_parryii ENSUPAG00010021653
spermophilus_dauricus ENSSDAG00000008046
ictidomys_tridecemlineatus ENSSTOG00000019645
microcebus_murinus ENSMICG00000030425
prolemur_simus ENSPSMG00000018105
propithecus_coquereli ENSPCOG00000022724
otolemur_garnettii ENSOGAG00000034820
otolemur_garnettii ENSOGAG00000033565
otolemur_garnettii ENSOGAG00000027860
homo_sapiens ENSG00000105085
homo_sapiens ENSG00000141979
gorilla_gorilla ENSGGOG00000016370
pan_troglodytes ENSPTRG00000010649
pan_paniscus ENSPPAG00000033523
pongo_abelii ENSPPYG00000009693
nomascus_leucogenys ENSNLEG00000005566
rhinopithecus_bieti ENSRBIG00000030783
rhinopithecus_roxellana ENSRROG00000030840
colobus_angolensis_palliatus ENSCANG00000036126
piliocolobus_tephrosceles ENSPTEG00000033790
papio_anubis ENSPANG00000033826
cercocebus_atys ENSCATG00000041612
theropithecus_gelada ENSTGEG00000010896
mandrillus_leucophaeus ENSMLEG00000039642
macaca_mulatta ENSMMUG00000042837
macaca_fascicularis ENSMFAG00000034490
macaca_nemestrina ENSMNEG00000043812
chlorocebus_sabaeus ENSCSAG00000005707
cebus_capucinus_imitator ENSCCAG00000037166
saimiri_boliviensis_boliviensis ENSSBOG00000024207
callithrix_jacchus ENSCJAG00000013939
aotus_nancymaae ENSANAG00000021924
capra_hircus ENSCHIG00000025800
ovis_aries ENSOARG00000018801
bos_taurus ENSBTAG00000005312
bos_mutus ENSBMUG00000008986
bison_bison_bison ENSBBBG00000012563
tursiops_truncatus ENSTTRG00000015017
sus_scrofa ENSSSCG00000013862
equus_asinus_asinus ENSEASG00005000460
equus_caballus ENSECAG00000011280
ursus_americanus ENSUAMG00000010316
ailuropoda_melanoleuca ENSAMEG00000010099
neovison_vison ENSNVIG00000015329
mustela_putorius_furo ENSMPUG00000016021
canis_lupus_familiaris ENSCAFG00000015648
canis_lupus_dingo ENSCAFG00020010270
vulpes_vulpes ENSVVUG00000016506
panthera_pardus ENSPPRG00000002137
felis_catus ENSFCAG00000022360
myotis_lucifugus ENSMLUG00000013896
myotis_lucifugus ENSMLUG00000022984
pteropus_vampyrus ENSPVAG00000004323
loxodonta_africana ENSLAFG00000028973
procavia_capensis ENSPCAG00000001499
echinops_telfairi ENSETEG00000018062
dasypus_novemcinctus ENSDNOG00000037294
xenopus_tropicalis ENSXETG00000021451
latimeria_chalumnae ENSLACG00000018158
takifugu_rubripes ENSTRUG00000006915
tetraodon_nigroviridis ENSTNIG00000006084
mola_mola ENSMMOG00000008291
labrus_bergylta ENSLBEG00000014458
labrus_bergylta ENSLBEG00000001906
cynoglossus_semilaevis ENSCSEG00000018373
haplochromis_burtoni ENSHBUG00000015423
pundamilia_nyererei ENSPNYG00000018687
astatotilapia_calliptera ENSACLG00000024448
maylandia_zebra ENSMZEG00005016936
neolamprologus_brichardi ENSNBRG00000003916
oreochromis_niloticus ENSONIG00000012655
amphilophus_citrinellus ENSACIG00000005049
monopterus_albus ENSMALG00000019210
mastacembelus_armatus ENSMAMG00000003865
anabas_testudineus ENSATEG00000014927
seriola_dumerili ENSSDUG00000008231
seriola_lalandi_dorsalis ENSSLDG00000025229
scophthalmus_maximus ENSSMAG00000021184
amphiprion_ocellaris ENSAOCG00000006967
amphiprion_percula ENSAPEG00000004847
acanthochromis_polyacanthus ENSAPOG00000023070
stegastes_partitus ENSSPAG00000003302
gasterosteus_aculeatus ENSGACG00000008475
xiphophorus_couchianus ENSXCOG00000005153
xiphophorus_maculatus ENSXMAG00000002623
gambusia_affinis ENSGAFG00000004260
poecilia_mexicana ENSPMEG00000014264
poecilia_formosa ENSPFOG00000002885
poecilia_latipinna ENSPLAG00000012753
poecilia_reticulata ENSPREG00000010880
cyprinodon_variegatus ENSCVAG00000018332
fundulus_heteroclitus ENSFHEG00000016979
oryzias_latipes_asm223467v1 ENSORLG00000007788
oryzias_latipes_asm223469v1 ENSORLG00015011849
oryzias_latipes_asm223471v1 ENSORLG00020016029
oryzias_melastigma ENSOMEG00000002733
periophthalmus_magnuspinnatus ENSPMGG00000021449
esox_lucius ENSELUG00000012202
astyanax_mexicanus ENSAMXG00000037056
pygocentrus_nattereri ENSPNAG00000002054
ictalurus_punctatus ENSIPUG00000005696
poecilia_formosa ENSPFOG00000003216
poecilia_mexicana ENSPMEG00000003063
poecilia_latipinna ENSPLAG00000008982
poecilia_reticulata ENSPREG00000009483
xiphophorus_couchianus ENSXCOG00000007135
xiphophorus_maculatus ENSXMAG00000022986
gambusia_affinis ENSGAFG00000012889
fundulus_heteroclitus ENSFHEG00000006001
cyprinodon_variegatus ENSCVAG00000018036
oryzias_latipes_asm223467v1 ENSORLG00000028004
oryzias_latipes_asm223469v1 ENSORLG00015004844
oryzias_latipes_asm223471v1 ENSORLG00020021881
oryzias_melastigma ENSOMEG00000017946
gasterosteus_aculeatus ENSGACG00000015536
mastacembelus_armatus ENSMAMG00000005892
monopterus_albus ENSMALG00000000594
anabas_testudineus ENSATEG00000018140
seriola_lalandi_dorsalis ENSSLDG00000021208
seriola_dumerili ENSSDUG00000012866
scophthalmus_maximus ENSSMAG00000005363
amphiprion_ocellaris ENSAOCG00000018938
amphiprion_percula ENSAPEG00000016014
acanthochromis_polyacanthus ENSAPOG00000015025
stegastes_partitus ENSSPAG00000000014
kryptolebias_marmoratus ENSKMAG00000015927
maylandia_zebra ENSMZEG00005003877
astatotilapia_calliptera ENSACLG00000008014
pundamilia_nyererei ENSPNYG00000003282
haplochromis_burtoni ENSHBUG00000011460
neolamprologus_brichardi ENSNBRG00000001138
oreochromis_niloticus ENSONIG00000010491
amphilophus_citrinellus ENSACIG00000020502
cynoglossus_semilaevis ENSCSEG00000011705
labrus_bergylta ENSLBEG00000014054
labrus_bergylta ENSLBEG00000013159
mola_mola ENSMMOG00000006617
tetraodon_nigroviridis ENSTNIG00000011066
takifugu_rubripes ENSTRUG00000010045
hippocampus_comes ENSHCOG00000018572
periophthalmus_magnuspinnatus ENSPMGG00000017412
gadus_morhua ENSGMOG00000010234
esox_lucius ENSELUG00000000890
pygocentrus_nattereri ENSPNAG00000019142
astyanax_mexicanus ENSAMXG00000042246
ictalurus_punctatus ENSIPUG00000008821
scleropages_formosus ENSSFOG00015020702
paramormyrops_kingsleyae ENSPKIG00000007041
lepisosteus_oculatus ENSLOCG00000001566
panthera_tigris_altaica ENSPTIG00000001320
lepisosteus_oculatus ENSLOCG00000008633
eptatretus_burgeri ENSEBUG00000009707
ciona_savignyi ENSCSAVG00000002876
ciona_intestinalis ENSCING00000007373
drosophila_melanogaster FBgn0039923
