monopterus_albus ENSMALG00000011501
coturnix_japonica ENSCJPG00005020816
lepidothrix_coronata ENSLCOG00000013302
manacus_vitellinus ENSMVIG00005000558
taeniopygia_guttata ENSTGUG00000008279
lonchura_striata_domestica ENSLSDG00000006015
zonotrichia_albicollis ENSZALG00000015386
junco_hyemalis ENSJHYG00000011056
serinus_canaria ENSSCAG00000002738
cyanistes_caeruleus ENSCCEG00000012530
parus_major ENSPMJG00000007542
ficedula_albicollis ENSFALG00000001035
melopsittacus_undulatus ENSMUNG00000010246
calidris_pygmaea ENSCPGG00000000111
calidris_pugnax ENSCPUG00000003291
apteryx_owenii ENSAOWG00000012677
apteryx_haastii ENSAHAG00000015567
apteryx_rowi ENSARWG00000007263
dromaius_novaehollandiae ENSDNVG00000008594
nothoprocta_perdicaria ENSNPEG00000003360
crocodylus_porosus ENSCPRG00005006464
gopherus_agassizii ENSGAGG00000007411
chelonoidis_abingdonii ENSCABG00000009405
chrysemys_picta_bellii ENSCPBG00000028046
pelodiscus_sinensis ENSPSIG00000009640
anolis_carolinensis ENSACAG00000007303
pogona_vitticeps ENSPVIG00000010674
notechis_scutatus ENSNSUG00000014180
salvator_merianae ENSSMRG00000023181
sphenodon_punctatus ENSSPUG00000008526
ornithorhynchus_anatinus ENSOANG00000031264
ornithorhynchus_anatinus ENSOANG00000028887
phascolarctos_cinereus ENSPCIG00000020300
notamacropus_eugenii ENSMEUG00000004094
sarcophilus_harrisii ENSSHAG00000017696
monodelphis_domestica ENSMODG00000007684
capra_hircus ENSCHIG00000015385
ovis_aries ENSOARG00000009548
bos_taurus ENSBTAG00000016287
bison_bison_bison ENSBBBG00000020765
bos_mutus ENSBMUG00000009624
sus_scrofa ENSSSCG00000017201
tursiops_truncatus ENSTTRG00000015890
vicugna_pacos ENSVPAG00000011532
equus_asinus_asinus ENSEASG00005002430
equus_caballus ENSECAG00000024672
ursus_maritimus ENSUMAG00000010576
ursus_americanus ENSUAMG00000003483
ailuropoda_melanoleuca ENSAMEG00000009769
canis_lupus_dingo ENSCAFG00020004454
canis_lupus_familiaris ENSCAFG00000004925
vulpes_vulpes ENSVVUG00000014786
mustela_putorius_furo ENSMPUG00000013806
neovison_vison ENSNVIG00000011415
panthera_pardus ENSPPRG00000008948
panthera_tigris_altaica ENSPTIG00000005435
felis_catus ENSFCAG00000005757
erinaceus_europaeus ENSEEUG00000013779
pteropus_vampyrus ENSPVAG00000008460
myotis_lucifugus ENSMLUG00000015453
pan_paniscus ENSPPAG00000032800
pan_troglodytes ENSPTRG00000009656
homo_sapiens ENSG00000132478
gorilla_gorilla ENSGGOG00000009203
pongo_abelii ENSPPYG00000008637
nomascus_leucogenys ENSNLEG00000001120
theropithecus_gelada ENSTGEG00000002010
papio_anubis ENSPANG00000020121
cercocebus_atys ENSCATG00000038041
mandrillus_leucophaeus ENSMLEG00000043327
macaca_nemestrina ENSMNEG00000036240
macaca_mulatta ENSMMUG00000013646
macaca_fascicularis ENSMFAG00000037148
chlorocebus_sabaeus ENSCSAG00000004859
piliocolobus_tephrosceles ENSPTEG00000039691
colobus_angolensis_palliatus ENSCANG00000033795
rhinopithecus_roxellana ENSRROG00000013651
rhinopithecus_bieti ENSRBIG00000025523
saimiri_boliviensis_boliviensis ENSSBOG00000019483
cebus_capucinus_imitator ENSCCAG00000031100
callithrix_jacchus ENSCJAG00000014056
aotus_nancymaae ENSANAG00000017139
carlito_syrichta ENSTSYG00000008096
microcebus_murinus ENSMICG00000007591
propithecus_coquereli ENSPCOG00000027411
prolemur_simus ENSPSMG00000002650
otolemur_garnettii ENSOGAG00000001922
tupaia_belangeri ENSTBEG00000016178
castor_canadensis ENSCCNG00000007520
dipodomys_ordii ENSDORG00000008133
mus_spicilegus ENSMSIG00000027523
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018272
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000020770
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017427
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0018556
rattus_norvegicus ENSRNOG00000006600
meriones_unguiculatus ENSMUGG00000000080
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001024874
cricetulus_griseus_crigri_1.0 ENSCGRG00000008631
cricetulus_griseus_crigri-picr ENSCGRG00015007463
mesocricetus_auratus ENSMAUG00000011025
microtus_ochrogaster ENSMOCG00000021657
peromyscus_maniculatus_bairdii ENSPEMG00000016145
nannospalax_galili ENSNGAG00000012366
jaculus_jaculus ENSJJAG00000009816
spermophilus_dauricus ENSSDAG00000006129
marmota_marmota_marmota ENSMMMG00000010302
urocitellus_parryii ENSUPAG00010024007
ictidomys_tridecemlineatus ENSSTOG00000013344
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100002318
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000007512
fukomys_damarensis ENSFDAG00000009316
chinchilla_lanigera ENSCLAG00000008106
octodon_degus ENSODEG00000010183
cavia_porcellus ENSCPOG00000012679
cavia_aperea ENSCAPG00000008657
oryctolagus_cuniculus ENSOCUG00000014994
ochotona_princeps ENSOPRG00000012784
dasypus_novemcinctus ENSDNOG00000038145
loxodonta_africana ENSLAFG00000022662
procavia_capensis ENSPCAG00000004504
echinops_telfairi ENSETEG00000019640
xenopus_tropicalis ENSXETG00000012578
latimeria_chalumnae ENSLACG00000014044
