gallus_gallus ENSGALG00000045424
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023549
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000024758
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022639
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0014133
rattus_norvegicus ENSRNOG00000021202
meriones_unguiculatus ENSMUGG00000005631
nannospalax_galili ENSNGAG00000000509
jaculus_jaculus ENSJJAG00000016262
castor_canadensis ENSCCNG00000026204
marmota_marmota_marmota ENSMMMG00000006783
spermophilus_dauricus ENSSDAG00000009761
ictidomys_tridecemlineatus ENSSTOG00000000199
urocitellus_parryii ENSUPAG00010008723
tupaia_belangeri ENSTBEG00000005027
ursus_americanus ENSUAMG00000006716
ursus_maritimus ENSUMAG00000000382
ailuropoda_melanoleuca ENSAMEG00000018135
neovison_vison ENSNVIG00000020533
canis_lupus_dingo ENSCAFG00020013944
canis_lupus_dingo ENSCAFG00020005452
canis_lupus_familiaris ENSCAFG00000015064
vulpes_vulpes ENSVVUG00000029798
panthera_tigris_altaica ENSPTIG00000008262
panthera_pardus ENSPPRG00000012195
felis_catus ENSFCAG00000023202
dasypus_novemcinctus ENSDNOG00000046371
choloepus_hoffmanni ENSCHOG00000004029
loxodonta_africana ENSLAFG00000018325
pan_troglodytes ENSPTRG00000041132
pan_paniscus ENSPPAG00000027561
carlito_syrichta ENSTSYG00000026995
mustela_putorius_furo ENSMPUG00000013356
phascolarctos_cinereus ENSPCIG00000015561
sorex_araneus ENSSARG00000013501
erinaceus_europaeus ENSEEUG00000014750
oryctolagus_cuniculus ENSOCUG00000027508
ochotona_princeps ENSOPRG00000006369
procavia_capensis ENSPCAG00000008119
monodelphis_domestica ENSMODG00000008519
sarcophilus_harrisii ENSSHAG00000001903
ornithorhynchus_anatinus ENSOANG00000002939
xenopus_tropicalis ENSXETG00000002694
apteryx_rowi ENSARWG00000017339
latimeria_chalumnae ENSLACG00000022511
ornithorhynchus_anatinus ENSOANG00000002752
dasypus_novemcinctus ENSDNOG00000030657
seriola_dumerili ENSSDUG00000021328
seriola_lalandi_dorsalis ENSSLDG00000003263
scophthalmus_maximus ENSSMAG00000021085
mastacembelus_armatus ENSMAMG00000017135
mola_mola ENSMMOG00000018328
tetraodon_nigroviridis ENSTNIG00000005072
gasterosteus_aculeatus ENSGACG00000020020
labrus_bergylta ENSLBEG00000025793
labrus_bergylta ENSLBEG00000002714
takifugu_rubripes ENSTRUG00000022752
amphiprion_percula ENSAPEG00000018817
amphiprion_ocellaris ENSAOCG00000021477
acanthochromis_polyacanthus ENSAPOG00000017372
fundulus_heteroclitus ENSFHEG00000000770
cyprinodon_variegatus ENSCVAG00000006753
poecilia_reticulata ENSPREG00000006164
poecilia_latipinna ENSPLAG00000023842
poecilia_mexicana ENSPMEG00000016227
poecilia_formosa ENSPFOG00000008746
xiphophorus_maculatus ENSXMAG00000014204
gambusia_affinis ENSGAFG00000007365
oryzias_latipes_asm223467v1 ENSORLG00000025847
oryzias_melastigma ENSOMEG00000007784
pundamilia_nyererei ENSPNYG00000017059
astatotilapia_calliptera ENSACLG00000004408
maylandia_zebra ENSMZEG00005015472
haplochromis_burtoni ENSHBUG00000015069
amphilophus_citrinellus ENSACIG00000009916
anabas_testudineus ENSATEG00000014530
cynoglossus_semilaevis ENSCSEG00000021063
esox_lucius ENSELUG00000004236
pygocentrus_nattereri ENSPNAG00000021041
astyanax_mexicanus ENSAMXG00000000836
scleropages_formosus ENSSFOG00015020553
paramormyrops_kingsleyae ENSPKIG00000015803
maylandia_zebra ENSMZEG00005005307
astatotilapia_calliptera ENSACLG00000015138
amphilophus_citrinellus ENSACIG00000016217
acanthochromis_polyacanthus ENSAPOG00000012467
poecilia_reticulata ENSPREG00000014412
monopterus_albus ENSMALG00000020622
takifugu_rubripes ENSTRUG00000013072
tetraodon_nigroviridis ENSTNIG00000004819
gasterosteus_aculeatus ENSGACG00000000812
cynoglossus_semilaevis ENSCSEG00000014511
scophthalmus_maximus ENSSMAG00000007653
acanthochromis_polyacanthus ENSAPOG00000011491
mastacembelus_armatus ENSMAMG00000001665
seriola_dumerili ENSSDUG00000004125
seriola_lalandi_dorsalis ENSSLDG00000013371
anabas_testudineus ENSATEG00000002114
mola_mola ENSMMOG00000020494
hippocampus_comes ENSHCOG00000010493
fundulus_heteroclitus ENSFHEG00000022832
cyprinodon_variegatus ENSCVAG00000000812
poecilia_formosa ENSPFOG00000012986
poecilia_latipinna ENSPLAG00000018327
poecilia_mexicana ENSPMEG00000005923
gambusia_affinis ENSGAFG00000019297
xiphophorus_maculatus ENSXMAG00000022044
poecilia_formosa ENSPFOG00000005329
poecilia_mexicana ENSPMEG00000016867
poecilia_reticulata ENSPREG00000003923
xiphophorus_couchianus ENSXCOG00000003720
kryptolebias_marmoratus ENSKMAG00000006268
oryzias_latipes_asm223471v1 ENSORLG00020012225
oryzias_latipes_asm223469v1 ENSORLG00015000395
oryzias_latipes_asm223467v1 ENSORLG00000011682
oryzias_melastigma ENSOMEG00000005368
pundamilia_nyererei ENSPNYG00000016493
haplochromis_burtoni ENSHBUG00000014219
neolamprologus_brichardi ENSNBRG00000022908
oreochromis_niloticus ENSONIG00000003815
amphiprion_ocellaris ENSAOCG00000010745
amphiprion_percula ENSAPEG00000009131
stegastes_partitus ENSSPAG00000018816
periophthalmus_magnuspinnatus ENSPMGG00000004315
labrus_bergylta ENSLBEG00000010376
labrus_bergylta ENSLBEG00000019484
cynoglossus_semilaevis ENSCSEG00000007908
gadus_morhua ENSGMOG00000007413
esox_lucius ENSELUG00000013044
astyanax_mexicanus ENSAMXG00000006454
pygocentrus_nattereri ENSPNAG00000013305
ictalurus_punctatus ENSIPUG00000018274
danio_rerio ENSDARG00000091348
scleropages_formosus ENSSFOG00015017327
paramormyrops_kingsleyae ENSPKIG00000015710
