anas_platyrhynchos_platyrhynchos ENSAPLG00000015590
microcebus_murinus ENSMICG00000047718
otolemur_garnettii ENSOGAG00000009641
myotis_lucifugus ENSMLUG00000017651
pteropus_vampyrus ENSPVAG00000016659
bos_mutus ENSBMUG00000002589
bos_taurus ENSBTAG00000017010
bison_bison_bison ENSBBBG00000003802
ovis_aries ENSOARG00000012403
capra_hircus ENSCHIG00000017685
sus_scrofa ENSSSCG00000028571
equus_caballus ENSECAG00000016590
ursus_americanus ENSUAMG00000026114
ursus_maritimus ENSUMAG00000025416
ailuropoda_melanoleuca ENSAMEG00000001918
neovison_vison ENSNVIG00000008023
mustela_putorius_furo ENSMPUG00000010279
canis_lupus_dingo ENSCAFG00020019440
canis_lupus_familiaris ENSCAFG00000011049
vulpes_vulpes ENSVVUG00000023915
panthera_pardus ENSPPRG00000012813
panthera_tigris_altaica ENSPTIG00000007408
felis_catus ENSFCAG00000038348
dasypus_novemcinctus ENSDNOG00000030763
loxodonta_africana ENSLAFG00000010542
ornithorhynchus_anatinus ENSOANG00000028320
xenopus_tropicalis ENSXETG00000018690
latimeria_chalumnae ENSLACG00000015536
gasterosteus_aculeatus ENSGACG00000015252
labrus_bergylta ENSLBEG00000017930
tetraodon_nigroviridis ENSTNIG00000014499
takifugu_rubripes ENSTRUG00000021414
mola_mola ENSMMOG00000006391
xiphophorus_maculatus ENSXMAG00000023964
xiphophorus_couchianus ENSXCOG00000020589
gambusia_affinis ENSGAFG00000002705
poecilia_formosa ENSPFOG00000002744
poecilia_latipinna ENSPLAG00000004422
poecilia_mexicana ENSPMEG00000005502
poecilia_reticulata ENSPREG00000018296
fundulus_heteroclitus ENSFHEG00000000395
cyprinodon_variegatus ENSCVAG00000013146
kryptolebias_marmoratus ENSKMAG00000010451
oryzias_latipes_asm223471v1 ENSORLG00020013922
oryzias_latipes_asm223469v1 ENSORLG00015016271
oryzias_latipes_asm223467v1 ENSORLG00000027350
oryzias_melastigma ENSOMEG00000010999
amphiprion_ocellaris ENSAOCG00000001977
amphiprion_percula ENSAPEG00000011677
acanthochromis_polyacanthus ENSAPOG00000021046
haplochromis_burtoni ENSHBUG00000023073
pundamilia_nyererei ENSPNYG00000016496
maylandia_zebra ENSMZEG00005021055
astatotilapia_calliptera ENSACLG00000009557
oreochromis_niloticus ENSONIG00000007353
neolamprologus_brichardi ENSNBRG00000013428
amphilophus_citrinellus ENSACIG00000024296
periophthalmus_magnuspinnatus ENSPMGG00000011322
anabas_testudineus ENSATEG00000013674
scophthalmus_maximus ENSSMAG00000009443
cynoglossus_semilaevis ENSCSEG00000013348
seriola_lalandi_dorsalis ENSSLDG00000013668
seriola_dumerili ENSSDUG00000018677
mastacembelus_armatus ENSMAMG00000000551
hippocampus_comes ENSHCOG00000018059
gadus_morhua ENSGMOG00000004226
esox_lucius ENSELUG00000016526
pygocentrus_nattereri ENSPNAG00000022664
astyanax_mexicanus ENSAMXG00000030110
ictalurus_punctatus ENSIPUG00000008788
danio_rerio ENSDARG00000071500
paramormyrops_kingsleyae ENSPKIG00000014324
lepisosteus_oculatus ENSLOCG00000009039
eptatretus_burgeri ENSEBUG00000005946
ciona_intestinalis ENSCING00000010894
