poecilia_formosa ENSPFOG00000019216
crocodylus_porosus ENSCPRG00005005187
calidris_pygmaea ENSCPGG00000016265
calidris_pugnax ENSCPUG00000004533
cyanistes_caeruleus ENSCCEG00000010756
manacus_vitellinus ENSMVIG00005002734
taeniopygia_guttata ENSTGUG00000013135
serinus_canaria ENSSCAG00000013359
ficedula_albicollis ENSFALG00000001778
junco_hyemalis ENSJHYG00000001361
lonchura_striata_domestica ENSLSDG00000000096
parus_major ENSPMJG00000012491
lepidothrix_coronata ENSLCOG00000001099
gallus_gallus ENSGALG00000016476
coturnix_japonica ENSCJPG00005011143
numida_meleagris ENSNMEG00000005577
apteryx_rowi ENSARWG00000013049
apteryx_owenii ENSAOWG00000006969
apteryx_haastii ENSAHAG00000005227
dromaius_novaehollandiae ENSDNVG00000006787
anser_brachyrhynchus ENSABRG00000016193
anas_platyrhynchos_platyrhynchos ENSAPLG00000007719
melopsittacus_undulatus ENSMUNG00000010640
nothoprocta_perdicaria ENSNPEG00000009114
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018452
mus_spicilegus ENSMSIG00000003695
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017608
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000066637
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0029366
rattus_norvegicus ENSRNOG00000049088
meriones_unguiculatus ENSMUGG00000012111
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001007763
cricetulus_griseus_crigri_1.0 ENSCGRG00000004961
cricetulus_griseus_crigri-picr ENSCGRG00015001244
mesocricetus_auratus ENSMAUG00000018447
microtus_ochrogaster ENSMOCG00000021911
peromyscus_maniculatus_bairdii ENSPEMG00000027871
nannospalax_galili ENSNGAG00000011876
jaculus_jaculus ENSJJAG00000022107
dipodomys_ordii ENSDORG00000029568
fukomys_damarensis ENSFDAG00000006490
castor_canadensis ENSCCNG00000023237
ursus_maritimus ENSUMAG00000023371
ursus_americanus ENSUAMG00000007348
ailuropoda_melanoleuca ENSAMEG00000002717
neovison_vison ENSNVIG00000013413
mustela_putorius_furo ENSMPUG00000013701
canis_lupus_familiaris ENSCAFG00000023413
canis_lupus_dingo ENSCAFG00020026024
vulpes_vulpes ENSVVUG00000014817
panthera_pardus ENSPPRG00000021136
panthera_tigris_altaica ENSPTIG00000012474
felis_catus ENSFCAG00000037766
equus_asinus_asinus ENSEASG00005009395
equus_caballus ENSECAG00000013048
bos_taurus ENSBTAG00000015587
bison_bison_bison ENSBBBG00000006785
capra_hircus ENSCHIG00000025091
ovis_aries ENSOARG00000016954
vicugna_pacos ENSVPAG00000005626
tursiops_truncatus ENSTTRG00000017101
carlito_syrichta ENSTSYG00000000871
aotus_nancymaae ENSANAG00000018090
aotus_nancymaae ENSANAG00000023460
cebus_capucinus_imitator ENSCCAG00000025284
saimiri_boliviensis_boliviensis ENSSBOG00000024543
callithrix_jacchus ENSCJAG00000044306
macaca_nemestrina ENSMNEG00000032654
macaca_fascicularis ENSMFAG00000040343
cercocebus_atys ENSCATG00000043877
papio_anubis ENSPANG00000015095
mandrillus_leucophaeus ENSMLEG00000034466
theropithecus_gelada ENSTGEG00000017865
chlorocebus_sabaeus ENSCSAG00000008028
rhinopithecus_bieti ENSRBIG00000037642
rhinopithecus_roxellana ENSRROG00000013709
colobus_angolensis_palliatus ENSCANG00000039536
pan_paniscus ENSPPAG00000035271
pan_troglodytes ENSPTRG00000011685
homo_sapiens ENSG00000183891
gorilla_gorilla ENSGGOG00000009777
pongo_abelii ENSPPYG00000012623
nomascus_leucogenys ENSNLEG00000030350
prolemur_simus ENSPSMG00000007425
microcebus_murinus ENSMICG00000041804
propithecus_coquereli ENSPCOG00000028173
microcebus_murinus ENSMICG00000028899
otolemur_garnettii ENSOGAG00000002990
urocitellus_parryii ENSUPAG00010009436
ictidomys_tridecemlineatus ENSSTOG00000007140
spermophilus_dauricus ENSSDAG00000005096
tupaia_belangeri ENSTBEG00000008079
marmota_marmota_marmota ENSMMMG00000022212
piliocolobus_tephrosceles ENSPTEG00000014466
pteropus_vampyrus ENSPVAG00000002897
myotis_lucifugus ENSMLUG00000001415
oryctolagus_cuniculus ENSOCUG00000003731
cavia_porcellus ENSCPOG00000033658
cavia_aperea ENSCAPG00000014695
octodon_degus ENSODEG00000009280
chinchilla_lanigera ENSCLAG00000009839
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100015043
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000005960
loxodonta_africana ENSLAFG00000014830
dasypus_novemcinctus ENSDNOG00000038576
dasypus_novemcinctus ENSDNOG00000043032
dasypus_novemcinctus ENSDNOG00000036441
dasypus_novemcinctus ENSDNOG00000045402
choloepus_hoffmanni ENSCHOG00000012024
dasypus_novemcinctus ENSDNOG00000003567
choloepus_hoffmanni ENSCHOG00000005880
echinops_telfairi ENSETEG00000017984
notamacropus_eugenii ENSMEUG00000000609
notamacropus_eugenii ENSMEUG00000012506
phascolarctos_cinereus ENSPCIG00000035406
sarcophilus_harrisii ENSSHAG00000007701
monodelphis_domestica ENSMODG00000010097
xenopus_tropicalis ENSXETG00000011102
eptatretus_burgeri ENSEBUG00000003404
