gallus_gallus ENSGALG00000029226
aotus_nancymaae ENSANAG00000008091
carlito_syrichta ENSTSYG00000011643
propithecus_coquereli ENSPCOG00000018099
microcebus_murinus ENSMICG00000000774
prolemur_simus ENSPSMG00000025191
otolemur_garnettii ENSOGAG00000015541
tupaia_belangeri ENSTBEG00000014673
ovis_aries ENSOARG00000019885
capra_hircus ENSCHIG00000008045
bos_mutus ENSBMUG00000026079
bos_taurus ENSBTAG00000020606
bison_bison_bison ENSBBBG00000025422
tursiops_truncatus ENSTTRG00000010029
equus_asinus_asinus ENSEASG00005011813
equus_caballus ENSECAG00000014958
myotis_lucifugus ENSMLUG00000007983
pteropus_vampyrus ENSPVAG00000010788
ursus_americanus ENSUAMG00000006924
ursus_maritimus ENSUMAG00000018934
ailuropoda_melanoleuca ENSAMEG00000002464
neovison_vison ENSNVIG00000022772
mustela_putorius_furo ENSMPUG00000016570
canis_lupus_dingo ENSCAFG00020027013
canis_lupus_familiaris ENSCAFG00000015093
vulpes_vulpes ENSVVUG00000025788
panthera_pardus ENSPPRG00000015562
panthera_tigris_altaica ENSPTIG00000017139
felis_catus ENSFCAG00000011237
choloepus_hoffmanni ENSCHOG00000005947
dasypus_novemcinctus ENSDNOG00000014010
loxodonta_africana ENSLAFG00000009026
procavia_capensis ENSPCAG00000002022
chinchilla_lanigera ENSCLAG00000008639
octodon_degus ENSODEG00000006890
cavia_porcellus ENSCPOG00000004584
cavia_aperea ENSCAPG00000008857
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000017806
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017791
fukomys_damarensis ENSFDAG00000016055
mus_spicilegus ENSMSIG00000018332
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000026197
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015091
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014285
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0027523
rattus_norvegicus ENSRNOG00000018639
meriones_unguiculatus ENSMUGG00000004288
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023088
cricetulus_griseus_crigri_1.0 ENSCGRG00000008347
cricetulus_griseus_crigri-picr ENSCGRG00015004173
peromyscus_maniculatus_bairdii ENSPEMG00000030469
microtus_ochrogaster ENSMOCG00000001276
ictidomys_tridecemlineatus ENSSTOG00000011063
spermophilus_dauricus ENSSDAG00000008609
urocitellus_parryii ENSUPAG00010012706
marmota_marmota_marmota ENSMMMG00000019993
ochotona_princeps ENSOPRG00000011089
nannospalax_galili ENSNGAG00000022561
jaculus_jaculus ENSJJAG00000018956
dipodomys_ordii ENSDORG00000000133
castor_canadensis ENSCCNG00000009969
sus_scrofa ENSSSCG00000016208
oryctolagus_cuniculus ENSOCUG00000015096
sorex_araneus ENSSARG00000009507
echinops_telfairi ENSETEG00000010275
phascolarctos_cinereus ENSPCIG00000010335
notamacropus_eugenii ENSMEUG00000006282
monodelphis_domestica ENSMODG00000015318
sarcophilus_harrisii ENSSHAG00000013549
xenopus_tropicalis ENSXETG00000032838
pogona_vitticeps ENSPVIG00000014164
notechis_scutatus ENSNSUG00000017799
xenopus_tropicalis ENSXETG00000004023
scleropages_formosus ENSSFOG00015014410
paramormyrops_kingsleyae ENSPKIG00000023226
astyanax_mexicanus ENSAMXG00000029949
pygocentrus_nattereri ENSPNAG00000001503
ictalurus_punctatus ENSIPUG00000018897
danio_rerio ENSDARG00000103511
pundamilia_nyererei ENSPNYG00000008868
cynoglossus_semilaevis ENSCSEG00000021215
takifugu_rubripes ENSTRUG00000013429
tetraodon_nigroviridis ENSTNIG00000018603
hippocampus_comes ENSHCOG00000006706
seriola_dumerili ENSSDUG00000018587
seriola_lalandi_dorsalis ENSSLDG00000009961
scophthalmus_maximus ENSSMAG00000005518
monopterus_albus ENSMALG00000021122
mola_mola ENSMMOG00000020390
acanthochromis_polyacanthus ENSAPOG00000013925
amphiprion_percula ENSAPEG00000016112
amphiprion_ocellaris ENSAOCG00000007611
stegastes_partitus ENSSPAG00000010268
astatotilapia_calliptera ENSACLG00000005210
maylandia_zebra ENSMZEG00005022510
haplochromis_burtoni ENSHBUG00000003074
neolamprologus_brichardi ENSNBRG00000015772
oreochromis_niloticus ENSONIG00000001355
amphilophus_citrinellus ENSACIG00000005327
xiphophorus_couchianus ENSXCOG00000016562
fundulus_heteroclitus ENSFHEG00000014881
labrus_bergylta ENSLBEG00000021082
labrus_bergylta ENSLBEG00000023519
mastacembelus_armatus ENSMAMG00000002206
poecilia_formosa ENSPFOG00000012220
poecilia_latipinna ENSPLAG00000010785
poecilia_mexicana ENSPMEG00000023661
poecilia_reticulata ENSPREG00000008348
xiphophorus_maculatus ENSXMAG00000022259
gambusia_affinis ENSGAFG00000018042
cyprinodon_variegatus ENSCVAG00000003118
kryptolebias_marmoratus ENSKMAG00000004536
kryptolebias_marmoratus ENSKMAG00000000171
anabas_testudineus ENSATEG00000003882
oryzias_latipes_asm223469v1 ENSORLG00015019149
oryzias_latipes_asm223471v1 ENSORLG00020005838
oryzias_latipes_asm223467v1 ENSORLG00000004768
oryzias_melastigma ENSOMEG00000024001
acanthochromis_polyacanthus ENSAPOG00000001515
gasterosteus_aculeatus ENSGACG00000014057
periophthalmus_magnuspinnatus ENSPMGG00000006762
gadus_morhua ENSGMOG00000004883
esox_lucius ENSELUG00000000896
lepisosteus_oculatus ENSLOCG00000001194
latimeria_chalumnae ENSLACG00000011080
petromyzon_marinus ENSPMAG00000007334
