astyanax_mexicanus ENSAMXG00000005916
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100004667
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000006601
fukomys_damarensis ENSFDAG00000017295
ictidomys_tridecemlineatus ENSSTOG00000026133
ictidomys_tridecemlineatus ENSSTOG00000030479
urocitellus_parryii ENSUPAG00010001843
spermophilus_dauricus ENSSDAG00000017135
marmota_marmota_marmota ENSMMMG00000016362
cricetulus_griseus_crigri-picr ENSCGRG00015019243
cricetulus_griseus_crigri_1.0 ENSCGRG00000009521
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001013869
mesocricetus_auratus ENSMAUG00000014343
microtus_ochrogaster ENSMOCG00000022690
peromyscus_maniculatus_bairdii ENSPEMG00000020033
mus_spicilegus ENSMSIG00000027473
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024084
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000025781
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023166
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0019226
meriones_unguiculatus ENSMUGG00000002095
nannospalax_galili ENSNGAG00000011025
jaculus_jaculus ENSJJAG00000021061
jaculus_jaculus ENSJJAG00000011795
jaculus_jaculus ENSJJAG00000012318
jaculus_jaculus ENSJJAG00000024357
oryctolagus_cuniculus ENSOCUG00000004642
ochotona_princeps ENSOPRG00000011905
tupaia_belangeri ENSTBEG00000011530
cebus_capucinus_imitator ENSCCAG00000037542
cebus_capucinus_imitator ENSCCAG00000020813
saimiri_boliviensis_boliviensis ENSSBOG00000024029
callithrix_jacchus ENSCJAG00000020635
aotus_nancymaae ENSANAG00000010968
saimiri_boliviensis_boliviensis ENSSBOG00000025463
pan_paniscus ENSPPAG00000007094
pan_troglodytes ENSPTRG00000002277
homo_sapiens ENSG00000165629
gorilla_gorilla ENSGGOG00000009719
pongo_abelii ENSPPYG00000002076
nomascus_leucogenys ENSNLEG00000011917
theropithecus_gelada ENSTGEG00000025037
papio_anubis ENSPANG00000023406
mandrillus_leucophaeus ENSMLEG00000032917
macaca_fascicularis ENSMFAG00000030332
macaca_nemestrina ENSMNEG00000038347
macaca_mulatta ENSMMUG00000009207
cercocebus_atys ENSCATG00000039954
chlorocebus_sabaeus ENSCSAG00000013445
rhinopithecus_roxellana ENSRROG00000000061
rhinopithecus_bieti ENSRBIG00000043494
rhinopithecus_roxellana ENSRROG00000039032
colobus_angolensis_palliatus ENSCANG00000039583
piliocolobus_tephrosceles ENSPTEG00000025317
saimiri_boliviensis_boliviensis ENSSBOG00000024578
saimiri_boliviensis_boliviensis ENSSBOG00000016621
aotus_nancymaae ENSANAG00000037804
aotus_nancymaae ENSANAG00000036026
cebus_capucinus_imitator ENSCCAG00000022654
aotus_nancymaae ENSANAG00000025531
pan_troglodytes ENSPTRG00000049573
pan_troglodytes ENSPTRG00000047994
pan_paniscus ENSPPAG00000041855
gorilla_gorilla ENSGGOG00000040693
nomascus_leucogenys ENSNLEG00000036135
macaca_mulatta ENSMMUG00000041154
macaca_fascicularis ENSMFAG00000040778
mandrillus_leucophaeus ENSMLEG00000043333
cercocebus_atys ENSCATG00000032779
papio_anubis ENSPANG00000022947
rhinopithecus_roxellana ENSRROG00000039104
rhinopithecus_bieti ENSRBIG00000008506
colobus_angolensis_palliatus ENSCANG00000019613
cebus_capucinus_imitator ENSCCAG00000024665
carlito_syrichta ENSTSYG00000003035
carlito_syrichta ENSTSYG00000032556
microcebus_murinus ENSMICG00000033394
microcebus_murinus ENSMICG00000029775
microcebus_murinus ENSMICG00000031859
microcebus_murinus ENSMICG00000008263
microcebus_murinus ENSMICG00000029440
microcebus_murinus ENSMICG00000047801
microcebus_murinus ENSMICG00000031496
propithecus_coquereli ENSPCOG00000017668
microcebus_murinus ENSMICG00000035619
propithecus_coquereli ENSPCOG00000014560
prolemur_simus ENSPSMG00000008376
otolemur_garnettii ENSOGAG00000015242
otolemur_garnettii ENSOGAG00000024468
ursus_americanus ENSUAMG00000013854
ursus_maritimus ENSUMAG00000012711
ailuropoda_melanoleuca ENSAMEG00000009927
neovison_vison ENSNVIG00000015155
mustela_putorius_furo ENSMPUG00000016387
canis_lupus_dingo ENSCAFG00020005749
canis_lupus_familiaris ENSCAFG00000005024
vulpes_vulpes ENSVVUG00000006574
canis_lupus_familiaris ENSCAFG00000020261
panthera_tigris_altaica ENSPTIG00000016029
panthera_pardus ENSPPRG00000004995
felis_catus ENSFCAG00000000196
equus_asinus_asinus ENSEASG00005019253
equus_caballus ENSECAG00000024684
bos_mutus ENSBMUG00000000536
bos_taurus ENSBTAG00000013930
bison_bison_bison ENSBBBG00000021081
capra_hircus ENSCHIG00000018328
sus_scrofa ENSSSCG00000034086
vicugna_pacos ENSVPAG00000007701
tursiops_truncatus ENSTTRG00000005049
erinaceus_europaeus ENSEEUG00000011070
sorex_araneus ENSSARG00000009960
myotis_lucifugus ENSMLUG00000002279
myotis_lucifugus ENSMLUG00000024430
myotis_lucifugus ENSMLUG00000030173
pteropus_vampyrus ENSPVAG00000006512
choloepus_hoffmanni ENSCHOG00000011229
dasypus_novemcinctus ENSDNOG00000009066
loxodonta_africana ENSLAFG00000014457
procavia_capensis ENSPCAG00000004971
echinops_telfairi ENSETEG00000010549
notamacropus_eugenii ENSMEUG00000014727
phascolarctos_cinereus ENSPCIG00000017337
monodelphis_domestica ENSMODG00000016720
sarcophilus_harrisii ENSSHAG00000018089
ornithorhynchus_anatinus ENSOANG00000015444
ornithorhynchus_anatinus ENSOANG00000001701
junco_hyemalis ENSJHYG00000002804
xenopus_tropicalis ENSXETG00000001868
latimeria_chalumnae ENSLACG00000008730
eptatretus_burgeri ENSEBUG00000006924
petromyzon_marinus ENSPMAG00000005875
seriola_lalandi_dorsalis ENSSLDG00000005446
drosophila_melanogaster FBgn0020235
caenorhabditis_elegans_strain_n2 WBGene00022089
ciona_savignyi ENSCSAVG00000009414
ciona_intestinalis ENSCING00000013793
saccharomyces_cerevisiae_strain_s288c YBR039W
