latimeria_chalumnae ENSLACG00000018608
choloepus_hoffmanni ENSCHOG00000010216
ovis_aries ENSOARG00000005163
equus_caballus ENSECAG00000007906
sorex_araneus ENSSARG00000001017
pan_troglodytes ENSPTRG00000008298
anas_platyrhynchos_platyrhynchos ENSAPLG00000022707
scleropages_formosus ENSSFOG00015020543
paramormyrops_kingsleyae ENSPKIG00000008220
scophthalmus_maximus ENSSMAG00000007155
cynoglossus_semilaevis ENSCSEG00000005149
labrus_bergylta ENSLBEG00000000341
labrus_bergylta ENSLBEG00000013395
mastacembelus_armatus ENSMAMG00000016547
xiphophorus_maculatus ENSXMAG00000018853
xiphophorus_couchianus ENSXCOG00000017749
gambusia_affinis ENSGAFG00000007523
poecilia_latipinna ENSPLAG00000004378
poecilia_formosa ENSPFOG00000015490
poecilia_mexicana ENSPMEG00000000930
poecilia_reticulata ENSPREG00000002342
fundulus_heteroclitus ENSFHEG00000006352
cyprinodon_variegatus ENSCVAG00000012986
kryptolebias_marmoratus ENSKMAG00000005196
oryzias_latipes_asm223467v1 ENSORLG00000016216
oryzias_latipes_asm223469v1 ENSORLG00015008751
oryzias_latipes_asm223471v1 ENSORLG00020013770
oryzias_melastigma ENSOMEG00000018968
neolamprologus_brichardi ENSNBRG00000014735
oreochromis_niloticus ENSONIG00000019360
pundamilia_nyererei ENSPNYG00000006610
maylandia_zebra ENSMZEG00005026991
astatotilapia_calliptera ENSACLG00000008632
haplochromis_burtoni ENSHBUG00000001269
amphilophus_citrinellus ENSACIG00000014804
monopterus_albus ENSMALG00000021660
anabas_testudineus ENSATEG00000024160
seriola_dumerili ENSSDUG00000000334
seriola_lalandi_dorsalis ENSSLDG00000009584
amphiprion_ocellaris ENSAOCG00000019375
amphiprion_percula ENSAPEG00000005489
acanthochromis_polyacanthus ENSAPOG00000016313
stegastes_partitus ENSSPAG00000002460
gasterosteus_aculeatus ENSGACG00000007778
takifugu_rubripes ENSTRUG00000009474
tetraodon_nigroviridis ENSTNIG00000005790
mola_mola ENSMMOG00000003264
hippocampus_comes ENSHCOG00000009963
hippocampus_comes ENSHCOG00000010002
gadus_morhua ENSGMOG00000019384
esox_lucius ENSELUG00000000838
periophthalmus_magnuspinnatus ENSPMGG00000011044
pygocentrus_nattereri ENSPNAG00000024426
astyanax_mexicanus ENSAMXG00000043100
ictalurus_punctatus ENSIPUG00000023912
danio_rerio ENSDARG00000005699
lepisosteus_oculatus ENSLOCG00000002118
hippocampus_comes ENSHCOG00000013061
scophthalmus_maximus ENSSMAG00000019659
oryzias_latipes_asm223471v1 ENSORLG00020008587
oryzias_latipes_asm223469v1 ENSORLG00015003483
oryzias_latipes_asm223467v1 ENSORLG00000015931
oryzias_melastigma ENSOMEG00000018230
kryptolebias_marmoratus ENSKMAG00000003496
takifugu_rubripes ENSTRUG00000005966
tetraodon_nigroviridis ENSTNIG00000012417
mola_mola ENSMMOG00000015048
monopterus_albus ENSMALG00000002128
anabas_testudineus ENSATEG00000024346
labrus_bergylta ENSLBEG00000011290
gasterosteus_aculeatus ENSGACG00000011283
seriola_lalandi_dorsalis ENSSLDG00000017107
seriola_dumerili ENSSDUG00000003930
mastacembelus_armatus ENSMAMG00000004449
maylandia_zebra ENSMZEG00005023347
haplochromis_burtoni ENSHBUG00000006785
astatotilapia_calliptera ENSACLG00000018912
pundamilia_nyererei ENSPNYG00000021160
oreochromis_niloticus ENSONIG00000016602
neolamprologus_brichardi ENSNBRG00000002655
amphilophus_citrinellus ENSACIG00000016665
amphiprion_percula ENSAPEG00000024709
amphiprion_ocellaris ENSAOCG00000021067
acanthochromis_polyacanthus ENSAPOG00000022551
stegastes_partitus ENSSPAG00000018381
xiphophorus_maculatus ENSXMAG00000012440
gambusia_affinis ENSGAFG00000019951
poecilia_formosa ENSPFOG00000008754
poecilia_formosa ENSPFOG00000007233
poecilia_mexicana ENSPMEG00000022994
poecilia_latipinna ENSPLAG00000019100
poecilia_mexicana ENSPMEG00000018826
poecilia_reticulata ENSPREG00000021557
xiphophorus_couchianus ENSXCOG00000015334
fundulus_heteroclitus ENSFHEG00000007798
cyprinodon_variegatus ENSCVAG00000008721
cynoglossus_semilaevis ENSCSEG00000017322
periophthalmus_magnuspinnatus ENSPMGG00000006442
gadus_morhua ENSGMOG00000006760
esox_lucius ENSELUG00000004740
pygocentrus_nattereri ENSPNAG00000022254
astyanax_mexicanus ENSAMXG00000015325
ictalurus_punctatus ENSIPUG00000022795
danio_rerio ENSDARG00000044325
eptatretus_burgeri ENSEBUG00000001119
