scophthalmus_maximus ENSSMAG00000011303
tetraodon_nigroviridis ENSTNIG00000005130
mola_mola ENSMMOG00000001403
labrus_bergylta ENSLBEG00000026313
gasterosteus_aculeatus ENSGACG00000014806
amphiprion_ocellaris ENSAOCG00000016301
amphiprion_percula ENSAPEG00000008778
acanthochromis_polyacanthus ENSAPOG00000007890
stegastes_partitus ENSSPAG00000013761
maylandia_zebra ENSMZEG00005003588
pundamilia_nyererei ENSPNYG00000018982
astatotilapia_calliptera ENSACLG00000014500
oreochromis_niloticus ENSONIG00000009224
periophthalmus_magnuspinnatus ENSPMGG00000011616
esox_lucius ENSELUG00000013550
pygocentrus_nattereri ENSPNAG00000009522
astyanax_mexicanus ENSAMXG00000015447
ictalurus_punctatus ENSIPUG00000000549
danio_rerio ENSDARG00000037917
gasterosteus_aculeatus ENSGACG00000009893
cynoglossus_semilaevis ENSCSEG00000008125
gadus_morhua ENSGMOG00000013288
lepisosteus_oculatus ENSLOCG00000013315
latimeria_chalumnae ENSLACG00000004088
gopherus_agassizii ENSGAGG00000002415
chelonoidis_abingdonii ENSCABG00000003805
chrysemys_picta_bellii ENSCPBG00000027263
crocodylus_porosus ENSCPRG00005007894
calidris_pugnax ENSCPUG00000014260
calidris_pygmaea ENSCPGG00000003991
melopsittacus_undulatus ENSMUNG00000014609
serinus_canaria ENSSCAG00000009045
parus_major ENSPMJG00000007216
lonchura_striata_domestica ENSLSDG00000005174
junco_hyemalis ENSJHYG00000007171
lepidothrix_coronata ENSLCOG00000008037
gallus_gallus ENSGALG00000032702
coturnix_japonica ENSCJPG00005019324
meleagris_gallopavo ENSMGAG00000015979
anser_brachyrhynchus ENSABRG00000013311
apteryx_haastii ENSAHAG00000003557
apteryx_owenii ENSAOWG00000019188
apteryx_rowi ENSARWG00000000564
dromaius_novaehollandiae ENSDNVG00000002470
nothoprocta_perdicaria ENSNPEG00000010656
anolis_carolinensis ENSACAG00000005508
anolis_carolinensis ENSACAG00000027996
pogona_vitticeps ENSPVIG00000020207
salvator_merianae ENSSMRG00000021791
notechis_scutatus ENSNSUG00000007042
sphenodon_punctatus ENSSPUG00000015081
capra_hircus ENSCHIG00000015227
ovis_aries ENSOARG00000005412
bos_taurus ENSBTAG00000019498
bos_mutus ENSBMUG00000022523
bison_bison_bison ENSBBBG00000020813
tursiops_truncatus ENSTTRG00000005329
sus_scrofa ENSSSCG00000017578
ursus_americanus ENSUAMG00000014271
ursus_maritimus ENSUMAG00000014948
ailuropoda_melanoleuca ENSAMEG00000012157
neovison_vison ENSNVIG00000006930
mustela_putorius_furo ENSMPUG00000015414
canis_lupus_familiaris ENSCAFG00000016987
canis_lupus_dingo ENSCAFG00020023474
vulpes_vulpes ENSVVUG00000004205
panthera_pardus ENSPPRG00000000879
panthera_tigris_altaica ENSPTIG00000019020
felis_catus ENSFCAG00000004558
equus_asinus_asinus ENSEASG00005018627
equus_caballus ENSECAG00000015760
myotis_lucifugus ENSMLUG00000005049
pteropus_vampyrus ENSPVAG00000006860
sorex_araneus ENSSARG00000000774
castor_canadensis ENSCCNG00000002052
dipodomys_ordii ENSDORG00000013491
mus_spicilegus ENSMSIG00000019761
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017845
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000001507
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017000
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0018129
rattus_norvegicus ENSRNOG00000004276
meriones_unguiculatus ENSMUGG00000010540
cricetulus_griseus_crigri_1.0 ENSCGRG00000017928
cricetulus_griseus_crigri-picr ENSCGRG00015021209
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001021353
mesocricetus_auratus ENSMAUG00000013250
microtus_ochrogaster ENSMOCG00000007772
peromyscus_maniculatus_bairdii ENSPEMG00000023588
nannospalax_galili ENSNGAG00000001240
jaculus_jaculus ENSJJAG00000010876
spermophilus_dauricus ENSSDAG00000011183
spermophilus_dauricus ENSSDAG00000011165
urocitellus_parryii ENSUPAG00010005752
ictidomys_tridecemlineatus ENSSTOG00000014843
marmota_marmota_marmota ENSMMMG00000022740
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100010778
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000012904
fukomys_damarensis ENSFDAG00000018168
chinchilla_lanigera ENSCLAG00000015971
octodon_degus ENSODEG00000017066
cavia_porcellus ENSCPOG00000003582
cavia_aperea ENSCAPG00000002378
ochotona_princeps ENSOPRG00000013097
oryctolagus_cuniculus ENSOCUG00000009990
propithecus_coquereli ENSPCOG00000024145
prolemur_simus ENSPSMG00000024125
microcebus_murinus ENSMICG00000007204
otolemur_garnettii ENSOGAG00000005138
pan_paniscus ENSPPAG00000033847
pan_troglodytes ENSPTRG00000009387
gorilla_gorilla ENSGGOG00000013558
homo_sapiens ENSG00000005884
pongo_abelii ENSPPYG00000008931
nomascus_leucogenys ENSNLEG00000008858
piliocolobus_tephrosceles ENSPTEG00000034574
colobus_angolensis_palliatus ENSCANG00000035820
rhinopithecus_roxellana ENSRROG00000044196
rhinopithecus_bieti ENSRBIG00000031472
theropithecus_gelada ENSTGEG00000028994
papio_anubis ENSPANG00000022746
cercocebus_atys ENSCATG00000022073
macaca_fascicularis ENSMFAG00000043382
macaca_nemestrina ENSMNEG00000029777
mandrillus_leucophaeus ENSMLEG00000030402
macaca_mulatta ENSMMUG00000000153
chlorocebus_sabaeus ENSCSAG00000005208
cebus_capucinus_imitator ENSCCAG00000036669
saimiri_boliviensis_boliviensis ENSSBOG00000019078
callithrix_jacchus ENSCJAG00000006922
aotus_nancymaae ENSANAG00000031435
tupaia_belangeri ENSTBEG00000013789
loxodonta_africana ENSLAFG00000002548
procavia_capensis ENSPCAG00000007987
echinops_telfairi ENSETEG00000016838
dasypus_novemcinctus ENSDNOG00000019283
erinaceus_europaeus ENSEEUG00000014527
phascolarctos_cinereus ENSPCIG00000029165
notamacropus_eugenii ENSMEUG00000010519
sarcophilus_harrisii ENSSHAG00000012691
monodelphis_domestica ENSMODG00000029311
monodelphis_domestica ENSMODG00000012090
ornithorhynchus_anatinus ENSOANG00000000624
ornithorhynchus_anatinus ENSOANG00000029287
rattus_norvegicus ENSRNOG00000049667
pelodiscus_sinensis ENSPSIG00000003793
hippocampus_comes ENSHCOG00000002526
xenopus_tropicalis ENSXETG00000021920
