astyanax_mexicanus ENSAMXG00000032182
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017603
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000005105
fukomys_damarensis ENSFDAG00000013116
chinchilla_lanigera ENSCLAG00000006193
octodon_degus ENSODEG00000008168
cavia_porcellus ENSCPOG00000001286
ursus_americanus ENSUAMG00000018686
ursus_maritimus ENSUMAG00000012985
ailuropoda_melanoleuca ENSAMEG00000003279
neovison_vison ENSNVIG00000004707
mustela_putorius_furo ENSMPUG00000005335
canis_lupus_dingo ENSCAFG00020001386
canis_lupus_familiaris ENSCAFG00000009267
vulpes_vulpes ENSVVUG00000007559
panthera_tigris_altaica ENSPTIG00000008022
panthera_pardus ENSPPRG00000005145
felis_catus ENSFCAG00000009240
equus_caballus ENSECAG00000022112
equus_asinus_asinus ENSEASG00005005561
tupaia_belangeri ENSTBEG00000014408
dipodomys_ordii ENSDORG00000002983
erinaceus_europaeus ENSEEUG00000005456
sorex_araneus ENSSARG00000007093
tursiops_truncatus ENSTTRG00000012359
pteropus_vampyrus ENSPVAG00000008202
vicugna_pacos ENSVPAG00000004751
sus_scrofa ENSSSCG00000006762
capra_hircus ENSCHIG00000022344
ovis_aries ENSOARG00000019928
bos_mutus ENSBMUG00000003008
bos_taurus ENSBTAG00000003614
bison_bison_bison ENSBBBG00000010957
myotis_lucifugus ENSMLUG00000012525
myotis_lucifugus ENSMLUG00000007458
oryctolagus_cuniculus ENSOCUG00000003778
ochotona_princeps ENSOPRG00000015176
choloepus_hoffmanni ENSCHOG00000013788
dasypus_novemcinctus ENSDNOG00000016380
loxodonta_africana ENSLAFG00000008056
echinops_telfairi ENSETEG00000007009
procavia_capensis ENSPCAG00000016395
ornithorhynchus_anatinus ENSOANG00000002999
xenopus_tropicalis ENSXETG00000013187
latimeria_chalumnae ENSLACG00000015784
piliocolobus_tephrosceles ENSPTEG00000007256
piliocolobus_tephrosceles ENSPTEG00000012319
petromyzon_marinus ENSPMAG00000008192
eptatretus_burgeri ENSEBUG00000014010
