taeniopygia_guttata ENSTGUG00000005388
rattus_norvegicus ENSRNOG00000047786
rattus_norvegicus ENSRNOG00000029792
meriones_unguiculatus ENSMUGG00000024713
peromyscus_maniculatus_bairdii ENSPEMG00000024075
microtus_ochrogaster ENSMOCG00000000784
cricetulus_griseus_crigri_1.0 ENSCGRG00000006264
cricetulus_griseus_crigri-picr ENSCGRG00015000769
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001017043
mesocricetus_auratus ENSMAUG00000011988
nannospalax_galili ENSNGAG00000022119
jaculus_jaculus ENSJJAG00000016535
dipodomys_ordii ENSDORG00000002253
ictidomys_tridecemlineatus ENSSTOG00000021933
urocitellus_parryii ENSUPAG00010007461
marmota_marmota_marmota ENSMMMG00000006218
spermophilus_dauricus ENSSDAG00000019044
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000006659
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100002322
fukomys_damarensis ENSFDAG00000016896
cavia_porcellus ENSCPOG00000031658
cavia_aperea ENSCAPG00000011316
chinchilla_lanigera ENSCLAG00000001225
octodon_degus ENSODEG00000010180
oryctolagus_cuniculus ENSOCUG00000009017
castor_canadensis ENSCCNG00000013941
ochotona_princeps ENSOPRG00000003352
tupaia_belangeri ENSTBEG00000014362
ursus_americanus ENSUAMG00000013858
ursus_maritimus ENSUMAG00000015525
ailuropoda_melanoleuca ENSAMEG00000013514
mustela_putorius_furo ENSMPUG00000004737
neovison_vison ENSNVIG00000016788
canis_lupus_familiaris ENSCAFG00000002313
canis_lupus_dingo ENSCAFG00020009490
vulpes_vulpes ENSVVUG00000005312
panthera_tigris_altaica ENSPTIG00000015386
panthera_pardus ENSPPRG00000008499
felis_catus ENSFCAG00000000821
tursiops_truncatus ENSTTRG00000008247
sus_scrofa ENSSSCG00000034607
ovis_aries ENSOARG00000008277
capra_hircus ENSCHIG00000016330
bos_mutus ENSBMUG00000009085
bos_taurus ENSBTAG00000011824
bison_bison_bison ENSBBBG00000011606
vicugna_pacos ENSVPAG00000003896
equus_caballus ENSECAG00000017802
equus_asinus_asinus ENSEASG00005013666
pteropus_vampyrus ENSPVAG00000010584
myotis_lucifugus ENSMLUG00000015230
erinaceus_europaeus ENSEEUG00000015718
sorex_araneus ENSSARG00000001844
loxodonta_africana ENSLAFG00000002191
procavia_capensis ENSPCAG00000004662
dasypus_novemcinctus ENSDNOG00000010594
choloepus_hoffmanni ENSCHOG00000013661
phascolarctos_cinereus ENSPCIG00000010440
sarcophilus_harrisii ENSSHAG00000000634
notamacropus_eugenii ENSMEUG00000000912
monodelphis_domestica ENSMODG00000027608
ornithorhynchus_anatinus ENSOANG00000000113
xenopus_tropicalis ENSXETG00000027245
latimeria_chalumnae ENSLACG00000018887
fundulus_heteroclitus ENSFHEG00000000465
cyprinodon_variegatus ENSCVAG00000009885
gambusia_affinis ENSGAFG00000001868
poecilia_reticulata ENSPREG00000010150
poecilia_mexicana ENSPMEG00000006556
poecilia_formosa ENSPFOG00000002272
poecilia_latipinna ENSPLAG00000008204
xiphophorus_maculatus ENSXMAG00000010483
xiphophorus_couchianus ENSXCOG00000016685
kryptolebias_marmoratus ENSKMAG00000013561
oryzias_latipes_asm223469v1 ENSORLG00015007096
oryzias_latipes_asm223471v1 ENSORLG00020010578
oryzias_latipes_asm223467v1 ENSORLG00000019880
oryzias_melastigma ENSOMEG00000003922
tetraodon_nigroviridis ENSTNIG00000002672
takifugu_rubripes ENSTRUG00000021546
astatotilapia_calliptera ENSACLG00000004495
maylandia_zebra ENSMZEG00005017104
haplochromis_burtoni ENSHBUG00000014401
pundamilia_nyererei ENSPNYG00000001969
neolamprologus_brichardi ENSNBRG00000012722
oreochromis_niloticus ENSONIG00000000488
amphilophus_citrinellus ENSACIG00000010748
amphiprion_percula ENSAPEG00000023714
amphiprion_ocellaris ENSAOCG00000014691
acanthochromis_polyacanthus ENSAPOG00000015818
stegastes_partitus ENSSPAG00000019972
labrus_bergylta ENSLBEG00000026214
mola_mola ENSMMOG00000013536
gasterosteus_aculeatus ENSGACG00000004073
monopterus_albus ENSMALG00000022668
cynoglossus_semilaevis ENSCSEG00000012793
mastacembelus_armatus ENSMAMG00000000975
anabas_testudineus ENSATEG00000002159
seriola_lalandi_dorsalis ENSSLDG00000007003
seriola_dumerili ENSSDUG00000019290
scophthalmus_maximus ENSSMAG00000004059
hippocampus_comes ENSHCOG00000012878
periophthalmus_magnuspinnatus ENSPMGG00000014651
gadus_morhua ENSGMOG00000002894
esox_lucius ENSELUG00000015301
pygocentrus_nattereri ENSPNAG00000029996
astyanax_mexicanus ENSAMXG00000035110
ictalurus_punctatus ENSIPUG00000011040
danio_rerio ENSDARG00000044132
scleropages_formosus ENSSFOG00015002375
paramormyrops_kingsleyae ENSPKIG00000025138
amphiprion_percula ENSAPEG00000010499
amphiprion_ocellaris ENSAOCG00000006105
acanthochromis_polyacanthus ENSAPOG00000010750
stegastes_partitus ENSSPAG00000017110
astatotilapia_calliptera ENSACLG00000024832
pundamilia_nyererei ENSPNYG00000004017
maylandia_zebra ENSMZEG00005023709
haplochromis_burtoni ENSHBUG00000006025
neolamprologus_brichardi ENSNBRG00000016469
oreochromis_niloticus ENSONIG00000017318
amphilophus_citrinellus ENSACIG00000020918
xiphophorus_maculatus ENSXMAG00000024264
seriola_lalandi_dorsalis ENSSLDG00000007165
seriola_dumerili ENSSDUG00000014819
scophthalmus_maximus ENSSMAG00000010479
mastacembelus_armatus ENSMAMG00000011839
monopterus_albus ENSMALG00000021659
anabas_testudineus ENSATEG00000007291
mola_mola ENSMMOG00000020565
tetraodon_nigroviridis ENSTNIG00000017901
tetraodon_nigroviridis ENSTNIG00000004338
takifugu_rubripes ENSTRUG00000019749
labrus_bergylta ENSLBEG00000010276
cynoglossus_semilaevis ENSCSEG00000021298
hippocampus_comes ENSHCOG00000009316
gadus_morhua ENSGMOG00000004281
esox_lucius ENSELUG00000001814
astyanax_mexicanus ENSAMXG00000043851
pygocentrus_nattereri ENSPNAG00000003094
ictalurus_punctatus ENSIPUG00000014209
danio_rerio ENSDARG00000031489
lepisosteus_oculatus ENSLOCG00000013860
eptatretus_burgeri ENSEBUG00000003306
