eptatretus_burgeri ENSEBUG00000001924
danio_rerio ENSDARG00000026902
scleropages_formosus ENSSFOG00015011020
paramormyrops_kingsleyae ENSPKIG00000008403
lepisosteus_oculatus ENSLOCG00000006728
anolis_carolinensis ENSACAG00000004694
anolis_carolinensis ENSACAG00000024897
pogona_vitticeps ENSPVIG00000008452
notechis_scutatus ENSNSUG00000017543
salvator_merianae ENSSMRG00000023047
sphenodon_punctatus ENSSPUG00000012904
sphenodon_punctatus ENSSPUG00000012894
apteryx_rowi ENSARWG00000013623
apteryx_haastii ENSAHAG00000018566
apteryx_owenii ENSAOWG00000017826
dromaius_novaehollandiae ENSDNVG00000015141
nothoprocta_perdicaria ENSNPEG00000005545
cyanistes_caeruleus ENSCCEG00000017459
parus_major ENSPMJG00000008517
ficedula_albicollis ENSFALG00000002346
taeniopygia_guttata ENSTGUG00000000494
lonchura_striata_domestica ENSLSDG00000008019
junco_hyemalis ENSJHYG00000003991
zonotrichia_albicollis ENSZALG00000004515
serinus_canaria ENSSCAG00000004641
lepidothrix_coronata ENSLCOG00000003415
manacus_vitellinus ENSMVIG00005012684
melopsittacus_undulatus ENSMUNG00000006510
calidris_pugnax ENSCPUG00000012492
calidris_pygmaea ENSCPGG00000012832
gallus_gallus ENSGALG00000029670
coturnix_japonica ENSCJPG00005006215
meleagris_gallopavo ENSMGAG00000014524
numida_meleagris ENSNMEG00000011284
anser_brachyrhynchus ENSABRG00000016613
crocodylus_porosus ENSCPRG00005015133
gopherus_agassizii ENSGAGG00000000102
chelonoidis_abingdonii ENSCABG00000002256
chrysemys_picta_bellii ENSCPBG00000005395
pelodiscus_sinensis ENSPSIG00000006909
phascolarctos_cinereus ENSPCIG00000023562
sarcophilus_harrisii ENSSHAG00000005975
monodelphis_domestica ENSMODG00000021059
oryctolagus_cuniculus ENSOCUG00000003881
ochotona_princeps ENSOPRG00000005120
tupaia_belangeri ENSTBEG00000006376
carlito_syrichta ENSTSYG00000008381
dipodomys_ordii ENSDORG00000011832
pteropus_vampyrus ENSPVAG00000011189
myotis_lucifugus ENSMLUG00000013649
equus_caballus ENSECAG00000010985
erinaceus_europaeus ENSEEUG00000005024
ursus_maritimus ENSUMAG00000020075
ursus_americanus ENSUAMG00000015030
ailuropoda_melanoleuca ENSAMEG00000014840
canis_lupus_familiaris ENSCAFG00000009315
canis_lupus_dingo ENSCAFG00020025281
vulpes_vulpes ENSVVUG00000022964
mustela_putorius_furo ENSMPUG00000001310
neovison_vison ENSNVIG00000006122
panthera_pardus ENSPPRG00000015354
panthera_tigris_altaica ENSPTIG00000021991
felis_catus ENSFCAG00000029072
bos_taurus ENSBTAG00000008490
bos_mutus ENSBMUG00000008697
bison_bison_bison ENSBBBG00000017942
ovis_aries ENSOARG00000012994
capra_hircus ENSCHIG00000017812
sus_scrofa ENSSSCG00000028377
tursiops_truncatus ENSTTRG00000004726
vicugna_pacos ENSVPAG00000009152
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021874
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000058240
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020968
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0016673
rattus_norvegicus ENSRNOG00000028014
meriones_unguiculatus ENSMUGG00000012970
peromyscus_maniculatus_bairdii ENSPEMG00000000335
microtus_ochrogaster ENSMOCG00000021287
cricetulus_griseus_crigri_1.0 ENSCGRG00000018327
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001000602
cricetulus_griseus_crigri-picr ENSCGRG00015013973
mesocricetus_auratus ENSMAUG00000009644
nannospalax_galili ENSNGAG00000018338
jaculus_jaculus ENSJJAG00000007775
castor_canadensis ENSCCNG00000031166
urocitellus_parryii ENSUPAG00010002392
marmota_marmota_marmota ENSMMMG00000001338
ictidomys_tridecemlineatus ENSSTOG00000008756
spermophilus_dauricus ENSSDAG00000009987
prolemur_simus ENSPSMG00000013266
propithecus_coquereli ENSPCOG00000019932
microcebus_murinus ENSMICG00000004637
microcebus_murinus ENSMICG00000026752
otolemur_garnettii ENSOGAG00000015836
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100018438
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000017990
fukomys_damarensis ENSFDAG00000017284
cavia_porcellus ENSCPOG00000004843
cavia_aperea ENSCAPG00000000011
octodon_degus ENSODEG00000003526
chinchilla_lanigera ENSCLAG00000008149
mus_spicilegus ENSMSIG00000006977
rhinopithecus_roxellana ENSRROG00000042116
rhinopithecus_bieti ENSRBIG00000032684
colobus_angolensis_palliatus ENSCANG00000033940
macaca_fascicularis ENSMFAG00000046076
mandrillus_leucophaeus ENSMLEG00000028800
theropithecus_gelada ENSTGEG00000026815
papio_anubis ENSPANG00000021754
cercocebus_atys ENSCATG00000043536
macaca_nemestrina ENSMNEG00000029182
macaca_mulatta ENSMMUG00000003703
chlorocebus_sabaeus ENSCSAG00000009884
piliocolobus_tephrosceles ENSPTEG00000009215
homo_sapiens ENSG00000205758
gorilla_gorilla ENSGGOG00000041978
pan_troglodytes ENSPTRG00000013874
pan_troglodytes ENSPTRG00000047354
pan_paniscus ENSPPAG00000000248
pongo_abelii ENSPPYG00000011382
nomascus_leucogenys ENSNLEG00000004070
cebus_capucinus_imitator ENSCCAG00000036618
callithrix_jacchus ENSCJAG00000037369
saimiri_boliviensis_boliviensis ENSSBOG00000022246
aotus_nancymaae ENSANAG00000038224
canis_lupus_familiaris ENSCAFG00000028512
equus_asinus_asinus ENSEASG00005006175
mus_spicilegus ENSMSIG00000000180
loxodonta_africana ENSLAFG00000016323
procavia_capensis ENSPCAG00000010418
dasypus_novemcinctus ENSDNOG00000044910
choloepus_hoffmanni ENSCHOG00000010321
ornithorhynchus_anatinus ENSOANG00000002435
xenopus_tropicalis ENSXETG00000014178
latimeria_chalumnae ENSLACG00000007718
ciona_savignyi ENSCSAVG00000006128
ciona_intestinalis ENSCING00000004955
