eptatretus_burgeri ENSEBUG00000001369
cavia_porcellus ENSCPOG00000003875
cavia_aperea ENSCAPG00000000243
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100013491
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000009577
fukomys_damarensis ENSFDAG00000010242
spermophilus_dauricus ENSSDAG00000000743
urocitellus_parryii ENSUPAG00010017360
ictidomys_tridecemlineatus ENSSTOG00000028746
marmota_marmota_marmota ENSMMMG00000000181
oryctolagus_cuniculus ENSOCUG00000008585
ochotona_princeps ENSOPRG00000016858
pan_paniscus ENSPPAG00000031266
pan_troglodytes ENSPTRG00000001970
homo_sapiens ENSG00000174606
gorilla_gorilla ENSGGOG00000009560
pongo_abelii ENSPPYG00000000227
nomascus_leucogenys ENSNLEG00000014500
mandrillus_leucophaeus ENSMLEG00000031699
theropithecus_gelada ENSTGEG00000007706
cercocebus_atys ENSCATG00000031702
papio_anubis ENSPANG00000024020
macaca_fascicularis ENSMFAG00000039813
macaca_mulatta ENSMMUG00000011735
macaca_nemestrina ENSMNEG00000027131
chlorocebus_sabaeus ENSCSAG00000015513
rhinopithecus_roxellana ENSRROG00000045523
rhinopithecus_bieti ENSRBIG00000023975
piliocolobus_tephrosceles ENSPTEG00000038229
colobus_angolensis_palliatus ENSCANG00000036455
saimiri_boliviensis_boliviensis ENSSBOG00000023625
callithrix_jacchus ENSCJAG00000015618
cebus_capucinus_imitator ENSCCAG00000037910
aotus_nancymaae ENSANAG00000029357
carlito_syrichta ENSTSYG00000014369
prolemur_simus ENSPSMG00000024726
microcebus_murinus ENSMICG00000014726
propithecus_coquereli ENSPCOG00000024621
otolemur_garnettii ENSOGAG00000000276
tupaia_belangeri ENSTBEG00000010296
spermophilus_dauricus ENSSDAG00000000809
cebus_capucinus_imitator ENSCCAG00000026843
erinaceus_europaeus ENSEEUG00000009415
loxodonta_africana ENSLAFG00000013925
procavia_capensis ENSPCAG00000010855
echinops_telfairi ENSETEG00000011741
choloepus_hoffmanni ENSCHOG00000010365
dasypus_novemcinctus ENSDNOG00000008978
phascolarctos_cinereus ENSPCIG00000030021
notamacropus_eugenii ENSMEUG00000008868
sarcophilus_harrisii ENSSHAG00000012912
monodelphis_domestica ENSMODG00000003145
ornithorhynchus_anatinus ENSOANG00000008513
apteryx_haastii ENSAHAG00000016282
apteryx_rowi ENSARWG00000003434
apteryx_owenii ENSAOWG00000013995
dromaius_novaehollandiae ENSDNVG00000002469
nothoprocta_perdicaria ENSNPEG00000012763
calidris_pygmaea ENSCPGG00000019005
calidris_pugnax ENSCPUG00000000089
melopsittacus_undulatus ENSMUNG00000000384
lepidothrix_coronata ENSLCOG00000009554
manacus_vitellinus ENSMVIG00005003165
junco_hyemalis ENSJHYG00000009293
zonotrichia_albicollis ENSZALG00000002409
serinus_canaria ENSSCAG00000005862
taeniopygia_guttata ENSTGUG00000002995
lonchura_striata_domestica ENSLSDG00000000282
cyanistes_caeruleus ENSCCEG00000015429
parus_major ENSPMJG00000013560
ficedula_albicollis ENSFALG00000012373
anas_platyrhynchos_platyrhynchos ENSAPLG00000011269
anser_brachyrhynchus ENSABRG00000015955
meleagris_gallopavo ENSMGAG00000009662
coturnix_japonica ENSCJPG00005007461
gallus_gallus ENSGALG00000009802
numida_meleagris ENSNMEG00000014824
crocodylus_porosus ENSCPRG00005000574
gopherus_agassizii ENSGAGG00000013963
chelonoidis_abingdonii ENSCABG00000009475
chrysemys_picta_bellii ENSCPBG00000013091
pelodiscus_sinensis ENSPSIG00000018048
anolis_carolinensis ENSACAG00000006224
pogona_vitticeps ENSPVIG00000002522
notechis_scutatus ENSNSUG00000012816
salvator_merianae ENSSMRG00000018609
sphenodon_punctatus ENSSPUG00000019152
xenopus_tropicalis ENSXETG00000014357
xenopus_tropicalis ENSXETG00000033507
ciona_savignyi ENSCSAVG00000002615
