latimeria_chalumnae ENSLACG00000018780
canis_lupus_dingo ENSCAFG00020006314
vulpes_vulpes ENSVVUG00000015845
panthera_pardus ENSPPRG00000005967
panthera_tigris_altaica ENSPTIG00000016420
felis_catus ENSFCAG00000024559
erinaceus_europaeus ENSEEUG00000009839
sorex_araneus ENSSARG00000002541
pteropus_vampyrus ENSPVAG00000009610
myotis_lucifugus ENSMLUG00000014872
castor_canadensis ENSCCNG00000012696
dipodomys_ordii ENSDORG00000028060
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023825
cricetulus_griseus_crigri-picr ENSCGRG00015021915
cricetulus_griseus_crigri_1.0 ENSCGRG00000001752
mesocricetus_auratus ENSMAUG00000019310
microtus_ochrogaster ENSMOCG00000011835
peromyscus_maniculatus_bairdii ENSPEMG00000020188
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033336
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000037845
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032197
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0015065
rattus_norvegicus ENSRNOG00000010743
meriones_unguiculatus ENSMUGG00000012004
nannospalax_galili ENSNGAG00000014606
jaculus_jaculus ENSJJAG00000010367
chinchilla_lanigera ENSCLAG00000015613
octodon_degus ENSODEG00000010360
cavia_porcellus ENSCPOG00000032584
cavia_aperea ENSCAPG00000010478
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000004171
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017458
fukomys_damarensis ENSFDAG00000016115
urocitellus_parryii ENSUPAG00010020290
spermophilus_dauricus ENSSDAG00000000477
marmota_marmota_marmota ENSMMMG00000023500
ochotona_princeps ENSOPRG00000012593
tupaia_belangeri ENSTBEG00000010204
pan_troglodytes ENSPTRG00000004272
pan_paniscus ENSPPAG00000030196
homo_sapiens ENSG00000255561
gorilla_gorilla ENSGGOG00000037643
pongo_abelii ENSPPYG00000003866
nomascus_leucogenys ENSNLEG00000030387
rhinopithecus_roxellana ENSRROG00000045453
rhinopithecus_bieti ENSRBIG00000014195
piliocolobus_tephrosceles ENSPTEG00000027255
colobus_angolensis_palliatus ENSCANG00000043844
papio_anubis ENSPANG00000019268
theropithecus_gelada ENSTGEG00000018312
cercocebus_atys ENSCATG00000035600
macaca_nemestrina ENSMNEG00000041539
macaca_fascicularis ENSMFAG00000002448
chlorocebus_sabaeus ENSCSAG00000002878
saimiri_boliviensis_boliviensis ENSSBOG00000027732
cebus_capucinus_imitator ENSCCAG00000024232
callithrix_jacchus ENSCJAG00000040413
aotus_nancymaae ENSANAG00000022744
carlito_syrichta ENSTSYG00000029218
propithecus_coquereli ENSPCOG00000027443
microcebus_murinus ENSMICG00000045510
prolemur_simus ENSPSMG00000020667
loxodonta_africana ENSLAFG00000014650
procavia_capensis ENSPCAG00000000333
echinops_telfairi ENSETEG00000004898
choloepus_hoffmanni ENSCHOG00000003037
dasypus_novemcinctus ENSDNOG00000037748
notamacropus_eugenii ENSMEUG00000003077
ornithorhynchus_anatinus ENSOANG00000013524
ornithorhynchus_anatinus ENSOANG00000003844
ciona_intestinalis ENSCING00000012187
saccharomyces_cerevisiae_strain_s288c YIL096C
